ip_mean	ip_sd	ip_kurt	ip_skew	snr_mean	snr_sd	snr_kurt	snr_skew	pulsar
105.6328	53.6126	0.2613	-0.4555	2.214	15.8066	9.5783	116.1756	0
119.4766	46.5682	0.0236	0.0721	8.4507	34.6801	4.7349	22.8908	0
105.3828	47.4651	0.4697	0.3604	2.3169	14.0012	9.4938	120.1011	0
99.2969	44.5538	0.4781	0.8005	0.7692	9.8052	18.691	418.7236	0
123.4219	50.8838	0.1987	-0.4503	3.3152	24.5332	7.6733	59.5936	0
121.0469	50.2063	0.2071	-0.2592	2.7124	18.5827	8.6172	85.8048	0
108.1484	50.1794	0.397	0.1033	3.2416	24.79	8.2154	69.4123	0
109.6719	47.3724	0.32	0.5154	2.3294	17.7165	10.4062	121.4051	0
122.3516	42.36	0.0413	0.6644	2.6931	16.862	8.3217	83.1211	0
135.9766	51.1384	-0.3834	0.0071	1.8855	12.2563	10.9907	172.6585	0
138.5234	43.9092	-0.1043	0.1967	2.4758	18.0768	8.8068	86.185	0
129.6406	48.4905	0.0545	-0.1225	7.0452	33.5505	5.4851	30.5935	0
120.9922	42.132	-0.122	0.4893	1.7801	13.1928	11.9814	179.4948	0
128.9688	50.4816	-0.0177	0.0493	10.8629	40.0294	3.7731	13.5007	0
119.7734	43.3148	0.2078	0.2558	1.9975	14.5842	10.6903	141.5477	0
92.8359	55.8379	1.2441	1.0098	158.5895	84.5251	-0.7269	-0.8304	0
112.2109	44.9619	0.4514	0.5567	2.0092	16.8125	10.0668	113.744	0
113.5625	45.0211	0.1415	-0.0005	1.5485	13.8455	11.7897	166.1104	0
113.5391	39.5612	0.4588	1.2028	2.2793	13.5692	9.5648	127.5338	0
116.6797	46.8923	0.0846	-0.0842	6.4983	33.0398	5.3635	28.4447	0
122.9062	48.7821	0.1478	0.2348	10.1998	39.9544	4.117	16.4478	0
94.5703	39.4802	0.4932	1.6634	1.6764	11.0667	12.9396	245.4116	0
140.2812	52.7453	-0.2039	-0.0558	2.3637	19.4918	9.5331	97.7951	0
114.1641	53.614	-0.0212	-0.7044	2.5978	19.2813	9.5895	100.07	0
130.1094	55.8834	0.0722	-0.511	2.5694	14.5737	8.7009	102.8995	0
125.5469	43.0428	0.1232	0.2908	4.9649	23.6423	6.2852	45.6872	0
121.7812	47.6207	0.0384	-0.2741	3.1129	16.6618	7.2909	68.9976	0
100.4609	36.8987	0.3574	1.6761	1.5067	12.17	12.301	195.8845	0
118.8672	49.5343	0.1736	-0.2135	2.2358	16.0652	9.263	101.1355	0
132.2109	55.3566	-0.1985	-0.743	2.5928	15.6889	9.3398	107.199	0
113.3984	51.7784	0.2622	0.2098	1.8545	18.0936	10.4316	113.0406	0
121.2812	52.054	0.1097	-0.4106	12.6413	44.2888	3.6228	12.3368	0
142.7891	40.2841	-0.2361	0.8486	2.1814	14.4951	10.201	131.0998	0
108.3359	48.1049	0.4771	-0.0327	18.4565	51.0821	2.6494	5.6678	0
99.2891	38.3921	0.2096	1.3099	3.8746	21.5648	7.3508	62.7358	0
130.6641	53.5892	0.1853	-0.4669	3.0811	18.7405	8.5225	85.7944	0
108.7734	49.3437	0.4719	0.0666	2.449	16.7731	9.5039	108.793	0
128.875	47.5488	-0.0637	-0.3329	1.4239	13.5357	12.5362	182.6555	0
104.3125	47.4669	0.4578	0.723	0.7818	10.9785	17.1098	328.4087	0
89.9609	45.0601	0.6971	0.9129	2.0343	15.2608	9.9655	116.5457	0
136.0938	50.6704	-0.1857	0.1329	2.4356	15.3212	8.8006	99.2457	0
115.7031	44.5979	0.2556	0.4497	4.1371	22.1868	6.5494	48.1391	0
154.875	48.5908	-0.2856	0.1293	4.153	21.9719	6.7468	52.23	0
138.7422	44.5348	-0.2195	0.6812	3.6789	20.7466	7.5039	65.4738	0
127.4375	41.8221	0.2318	0.7307	4.4925	24.2473	6.5763	48.1601	0
128.9219	50.563	-0.0204	-0.0713	2.0259	14.6679	10.0218	122.6283	0
147.9922	50.379	-0.32	-0.1462	1.2692	14.5359	13.0988	186.8775	0
123.3906	52.0268	-0.0099	-0.4095	2.51	19.3043	9.4055	96.5337	0
108.2734	49.7578	0.1534	-0.0249	2.1455	14.1706	10.2132	130.8837	0
90.0234	48.6452	0.5322	0.2978	2.7258	16.6869	8.3336	83.9437	0
132.7812	43.5456	-0.0561	0.4995	2.2609	14.903	9.0671	104.847	0
127.25	43.664	-0.1251	0.5519	4.5987	27.8019	6.5818	44.6206	0
86.8984	45.8034	0.7223	0.5847	1.3495	11.7859	13.0432	217.0362	0
115.8281	48.1628	0.261	0.119	1.0117	11.5324	15.8523	290.238	0
153.2109	51.5018	-0.3393	-0.4148	3.6731	19.9763	7.2852	62.6906	0
153.2656	51.596	-0.2968	-0.0602	2.2241	14.8828	9.9833	125.8547	0
97.9141	33.6315	0.4363	3.0144	0.5711	8.4691	24.2116	688.3137	0
100.3438	45.7262	0.2349	-0.0729	1.7299	15.708	12.4996	176.6379	0
117.4688	52.0751	-0.0419	-0.4747	0.6714	8.8278	22.0917	589.049	0
72.6719	38.9692	0.8781	2.4729	3.6873	27.0381	7.5505	56.778	0
115.1172	53.6638	0.1234	-0.2857	3.3863	22.1393	7.5003	59.4476	0
136.0391	55.6026	-0.0537	-0.4313	1.5711	14.4323	12.06	167.3221	0
135.9766	49.9896	-0.0065	0.0258	3.536	22.7898	7.2278	55.5388	0
120.1328	40.8054	0.0948	0.9602	0.9273	10.1975	16.7977	355.0819	0
99.7969	42.5544	0.3526	0.7846	3.3671	19.0959	8.1648	78.5912	0
133.2734	48.0086	0.0225	-0.1239	2.7408	15.0829	8.5253	96.5184	0
108.8203	42.4075	0.3221	0.7997	1.5786	11.7873	12.3383	207.1064	0
129.6797	55.5686	0.211	-0.539	20.6706	56.4993	2.5778	5.1499	0
88.2656	41.141	0.5021	1.2225	1.0719	12.8168	14.6222	238.9191	0
104.375	49.2135	0.1435	-0.0432	6.9791	29.0636	4.7157	23.8982	0
142.8672	59.1428	-0.37	-0.5635	3.6355	19.1138	7.3222	63.8738	0
108.8047	44.847	0.3412	0.4407	3.2559	20.6795	8.3881	79.8134	0
120.0391	50.0029	0.0421	-0.3786	1.6572	16.5177	11.3121	136.1641	0
138.6562	55.9032	-0.0287	-0.4698	2.5092	14.6915	9.2325	110.4579	0
123.2891	52.1821	0.1743	0.0161	12.3303	37.2185	3.1541	9.488	0
94.0938	36.6841	0.4566	2.2143	3.4824	18.4658	6.8359	56.5191	0
132.3047	55.6421	-0.1867	-0.4246	2.3294	14.165	9.1279	113.6349	0
129.9375	44.4123	-0.1972	0.4197	3.8353	21.4452	7.0372	54.9302	0
91.9844	43.8196	0.8252	1.962	51.7391	90.8682	1.2678	-0.2931	1
77.7891	38.6872	1.0419	2.6012	1.7166	13.8807	10.8543	142.3388	0
86.6719	37.9379	0.5456	2.0658	1.3846	11.6507	12.8865	219.0977	0
138.2656	58.8935	-0.0674	-0.628	2.8729	17.2576	8.1921	80.176	0
70.8125	38.8474	1.1226	3.1818	1.9047	12.7647	11.2296	168.6176	0
99.6719	46.4186	0.4548	0.6692	3.9055	24.8265	6.8128	47.6943	0
104.7969	43.5069	0.6393	1.0421	3.9824	20.2251	6.5416	51.2352	0
135.3906	47.1607	0.0206	0.1593	3.1037	17.4911	7.6943	72.4974	0
83.1328	42.1601	0.898	1.9505	3.8905	22.2618	6.779	50.2363	0
46.9375	40.0813	3.6696	14.4396	103.6204	82.3833	0.0183	-1.2599	1
85.3281	39.2928	0.5142	1.5976	2.5059	14.4711	8.3619	98.5639	0
134.9844	52.5831	0.0894	-0.3205	2.7157	14.9066	8.2073	92.2097	0
115.4453	55.9673	-0.0161	-0.3996	8.755	36.5108	4.3056	18.0849	0
135.1328	42.9952	-0.0914	0.1652	2.2533	15.6416	10.0578	119.2129	0
122.5469	55.4867	0.0643	-0.5912	2.5368	15.6001	9.0571	102.0317	0
92.8828	38.0958	0.3453	1.8669	2.4381	19.1062	8.7403	81.6616	0
94.8047	39.8364	0.4432	1.2871	1.6028	13.9795	11.4793	156.3316	0
109.1094	51.9206	0.3059	-0.0682	28.3278	62.7067	1.9064	2.0001	0
134.7266	42.4909	0.1233	0.2723	0.9632	12.8304	15.507	257.6009	0
111.5	42.565	0.3446	0.3281	1.2199	12.9852	13.2542	200.3449	0
144.7266	45.5965	-0.1699	0.2178	2.4532	19.7791	9.2437	92.2571	0
99.5781	47.0529	0.4871	0.3171	2.6237	17.6062	9.335	100.9733	0
114.2422	46.7894	0.2468	0.0553	1.2007	13.8892	14.5252	232.2696	0
46.8438	28.8708	5.1233	32.6594	39.5644	63.9598	1.7485	2.2598	1
136.0156	49.8248	-0.248	-0.1988	2.3838	15.0966	9.6313	116.1737	0
93.4609	48.1493	0.2913	-0.1517	1.9197	17.5769	10.4388	115.9225	0
126.0078	53.4907	0.0519	-0.535	5.0401	24.5768	5.7815	35.8919	0
89.7969	38.4379	0.604	1.909	5.2885	26.4864	5.9861	38.5019	0
101.1094	51.7912	0.3864	0.0138	2.9114	16.9807	8.0381	81.0417	0
90.4219	36.9629	0.5298	2.4432	2.245	13.9154	9.3921	119.3385	0
112.3125	44.8318	0.2708	0.5612	1.2191	11.5966	13.4645	230.0604	1
96.2578	53.2701	0.5904	0.4754	3.2692	17.3976	7.2265	65.1434	0
102.8984	48.6393	0.312	0.0841	2.2784	15.1221	10.7836	139.5291	0
133.4531	44.1087	0.1151	0.4749	2.4875	17.1241	8.5093	83.6801	0
83.2109	48.2538	0.6529	0.4649	2.8378	17.4933	8.8574	95.7467	0
135.4766	54.571	-0.7885	0.0778	3.0602	25.1159	8.3636	69.3919	0
144.5078	46.2632	-0.2608	0.5033	2.1555	16.9534	9.2119	94.642	0
104.1875	49.8069	0.3409	0.2243	5.9331	30.688	5.5756	31.3211	0
137.8828	41.0753	-0.1916	0.8179	6.0142	29.3947	5.8344	36.0948	0
112.8672	47.9668	0.2537	0.3819	3.536	19.7248	7.6041	67.924	0
126.4531	46.7038	-0.1975	0.1513	2.1488	16.8425	9.4014	100.3349	0
100.9531	40.848	0.3929	1.0053	3.4197	22.8219	7.2078	54.1222	0
139.4844	45.9123	-0.19	0.3557	1.7826	12.4222	11.1718	171.3297	0
130.9609	51.2859	0.0722	-0.5846	1.9406	13.0923	10.4815	147.7567	0
123.6562	47.7206	0.0421	0.0565	2.6773	19.2794	9.417	101.2744	0
100.9453	43.7	0.4706	0.9879	2.3905	15.8824	8.7582	93.8633	0
82.7031	40.3412	0.6176	1.6056	2.1196	16.558	10.3509	121.3306	0
138.3359	49.4625	-0.2589	0.1163	30.6622	67.9012	2.0172	2.5055	0
120.1797	48.444	0.0877	-0.2254	2.0828	14.5343	10.0413	124.7181	0
89.9219	46.9529	0.5766	0.9374	2.1229	13.7341	9.6766	124.9982	0
127.9375	41.6867	0.1136	0.2223	1.6488	11.6532	12.8737	221.91	0
113.25	41.0739	0.1798	0.408	2.7592	18.283	8.9439	91.5709	0
121.9688	52.9008	0.2571	-0.122	1.8027	15.0895	11.1659	146.9863	0
137.0469	46.9927	-0.1706	-0.2063	3.51	20.473	6.8975	54.4839	0
117.5859	49.213	0.2427	0.1554	1.1396	14.4336	14.0973	209.8175	0
88.0781	45.961	0.4385	0.4475	2.1714	14.9903	9.94	118.9081	0
134.0781	57.4748	-0.0836	-0.6455	4.0092	26.8641	7.1976	53.1789	0
106.1172	49.3107	0.3972	-0.1887	2.4339	17.5786	8.6101	83.4846	0
115.75	44.2558	0.2751	0.466	9.7542	41.7563	4.3067	17.3741	0
102.3281	44.0139	0.482	0.6599	1.5092	14.7432	11.7149	154.0983	0
95.0547	34.3316	0.7904	3.2397	2.2508	20.0845	9.6386	95.5642	0
106.7891	42.2109	0.3479	0.3222	4.0569	23.2679	6.5907	47.2637	0
119.125	48.4049	0.1144	-0.2584	2.5109	20.0271	9.305	93.2057	0
98.8438	42.0934	0.2595	0.7644	1.347	13.8793	12.5081	175.1588	0
126.5938	44.0336	0.3952	0.5876	2.5025	14.7955	8.6644	99.1516	0
104.8594	43.4509	0.4264	0.8758	5.3712	25.1288	5.2396	29.6978	0
140.0234	50.4549	-0.189	-0.1607	0.7993	10.987	17.8392	359.9148	0
74.4609	39.3104	1.2899	3.5046	4.8813	29.0677	6.173	37.9575	0
103	54.0651	0.3752	-0.3463	0.8921	9.2999	19.5142	482.1437	0
128.4062	46.174	-0.086	0.1425	3.5443	17.5185	6.8026	58.5711	0
94.9922	49.7848	0.2362	-0.1771	4.3921	27.2548	6.6639	45.5821	0
102.8359	44.5866	0.654	1.4476	2.4941	19.7126	9.2353	92.9303	0
118.4766	45.5865	0.0933	0.025	2.2667	15.8415	9.0195	98.3147	0
135.5391	54.0123	0.1364	-0.5961	11.6137	42.0431	3.8219	13.7474	0
154.2266	58.772	-0.6161	-0.5535	80.0067	89.2015	0.7894	-0.8103	0
123.4219	47.2046	-0.0009	-0.0546	0.9682	13.0075	15.5726	258.9506	0
141.5	50.4636	-0.1456	-0.1704	6.1798	30.0044	5.611	32.9279	0
120.7188	47.6598	0.2571	0.1075	3.3955	17.9574	7.8165	78.7348	0
114.1562	52.6104	0.0771	-0.3401	19.903	49.9821	2.4361	4.786	0
123.1797	51.5192	0.2004	-0.2332	0.5886	8.7288	23.0207	621.4273	0
43.1641	35.5044	4.3482	20.9804	98	84.9997	0.219	-1.3856	1
11.6328	37.4591	5.0602	26.1906	122.1664	66.8963	0.3331	-1.0134	1
139.7266	56.6308	-0.3045	-0.4419	10.4256	37.9351	3.612	12.104	0
137.5469	51.3698	-0.175	-0.1224	2.8821	21.4639	8.665	80.4018	0
104.6875	48.7375	0.1353	-0.0393	8.2625	35.4754	4.3843	18.4103	0
115.5625	54.5104	0.2161	-0.6359	2.5309	20.146	8.9314	85.7815	0
113.5703	50.1164	0.1547	-0.1817	4.2901	22.2195	6.4949	47.6356	0
117.6875	45.1262	0.1179	0.299	1.5819	14.6368	11.3476	144.8545	0
100.2578	43.7141	0.268	0.5495	10.1622	38.2824	3.9065	14.6559	0
123.7266	46.5671	0.104	0.035	2.2425	15.0671	9.8158	117.418	0
114.5156	44.283	-0.1163	0.0823	8.0978	34.8199	4.591	21.0215	0
122.8594	44.4464	0.3237	0.1345	8.0945	37.3483	4.6852	21.0572	0
128.9609	53.1596	-0.0193	-0.4657	2.2467	13.2669	10.3947	147.1731	0
127.9375	49.8102	0.3445	-0.2127	15.0201	49.7163	3.2299	9.0828	0
102.1328	48.6914	0.2433	-0.2934	3.8336	22.8023	7.3278	58.3065	0
77.2812	34.901	0.9694	3.9838	1.7993	14.5466	10.3771	127.8496	0
134.6719	50.4145	-0.0883	0.1231	2.9799	18.523	7.8917	70.7115	0
119.6797	48.3276	0.1773	-0.1844	1.7023	15.7218	10.9135	133.5667	0
81.2656	35.3857	0.7855	3.2404	2.3127	20.4312	9.1974	86.7276	0
121.1797	39.7913	-0.0291	0.8636	1.2207	13.0103	13.6279	211.9394	0
131.9531	49.1445	-0.0236	-0.1792	0.8219	10.3896	16.8226	342.0876	0
120.3359	49.5486	-0.0165	-0.2847	18.0192	49.6201	2.6576	5.65	0
130.6484	47.0604	0.0952	0.1571	2.0176	12.5419	11.0508	169.2005	0
109.1953	50.838	0.3906	0.1124	2.5878	21.7516	9.3937	93.1096	0
100.7891	41.8135	0.4308	1.1171	3.0635	18.9821	8.4871	83.969	0
115.0703	44.5946	0.2643	0.4933	0.9256	9.9244	17.2623	381.605	0
94.7734	36.3776	0.6674	2.0999	1.1079	12.9505	13.4618	199.449	0
126.2969	48.4699	0.3475	-0.2201	3.536	22.9973	8.1434	71.3858	0
120.2188	51.1397	0.0314	-0.2893	1.0619	11.5738	15.8753	291.5133	0
117.2891	55.132	0.1761	-0.5845	4.1371	22.0495	6.6159	49.6778	0
106.6406	38.5644	0.4084	0.8361	1.7508	13.551	11.1531	153.1954	0
101.9531	36.9763	0.3222	1.3882	1.1421	14.6815	14.7753	229.274	0
145.8047	53.6404	-0.1165	-0.5478	4.2391	21.4014	6.9332	56.0108	0
142.7578	53.612	-0.1939	-0.6827	2.0635	14.4369	10.1977	129.462	0
116.0391	39.95	0.1344	0.6842	2.9448	20.8784	8.0535	69.3154	0
131.7812	42.554	0.1747	0.3837	3.2366	20.504	8.3568	79.7935	0
121.3125	56.4731	0.3063	-0.3586	2.7659	17.7432	7.9765	74.2663	0
81.7188	42.6208	1.0536	2.1678	3.0209	20.8851	7.625	62.3817	0
130.9531	50.4696	-0.0567	-0.1378	2.7182	17.259	8.0234	75.651	0
88.7578	39.8428	1.3604	3.5824	1.8537	12.1751	11.7511	187.3597	0
123.9531	50.1577	0.1549	-0.4211	2.7483	21.894	8.8079	81.6064	0
112.1797	46.7442	0.1544	0.0246	6.6438	34.0526	5.2003	26.2039	0
114.6094	49.9993	0.1189	0.0232	1.8771	14.9456	11.0847	146.8435	0
116.4297	49.8449	0.0018	-0.1317	2.0518	15.2638	9.8357	116.0818	0
117.1094	47.059	0.1806	-0.2911	1.8779	14.1724	9.9587	124.9939	0
27.6016	40.3501	4.1981	17.8299	3.4758	21.0327	7.9562	70.1487	0
125.8047	58.9478	0.0959	-0.6702	2.2216	16.394	10.5399	128.2153	0
127.7656	51.1433	0.0188	-0.3247	7.842	31.4847	4.7808	24.4272	0
130.1641	47.0422	0.2261	-0.0428	2.5435	15.0785	9.0272	105.1425	0
118.1328	55.7555	0.1338	-0.4501	1.4239	13.5575	11.8548	162.5595	0
138.4062	48.5379	0.001	-0.0974	2.9507	17.3593	8.3939	89.3839	0
119.7031	55.2329	0.153	-0.4108	2.0376	13.4666	10.7417	149.3678	0
124.7109	54.4375	0.0856	-0.8197	121.7968	69.5018	-0.8531	-0.6439	0
135.8359	49.46	0.077	-0.0767	1.2475	10.6592	14.8165	293.2519	0
111.3438	42.4443	0.3261	0.5716	2.1363	14.3827	9.1246	108.8994	0
64.9219	40.9702	2.115	6.431	1.7224	13.9618	12.9388	193.3491	0
138.7422	52.7742	0.093	-0.5478	2.1672	14.7174	11.3932	160.0013	0
17.8359	46.1199	3.8482	13.965	102.8119	63.9692	0.4131	-0.5487	1
74.3125	77.074	1.1238	-0.3875	40.1614	49.0297	1.2817	1.6831	0
139.2188	43.854	-0.0753	0.2244	1.5886	13.7051	11.8	165.2274	0
49.7891	38.8442	3.6498	15.6834	62.3746	75.4628	1.1222	0.072	1
100.8047	36.1905	0.554	2.3887	1.4791	11.031	13.357	251.8235	0
122.4609	51.5524	-0.0548	-0.4363	2.7542	19.5295	8.7915	84.8817	0
106.4922	44.1595	0.4271	0.5464	1.5627	14.4762	12.0235	162.8866	0
74.8516	40.6742	2.3867	7.8281	33.1823	65.2967	1.9961	2.8301	1
91.6328	33.9708	0.5527	3.167	2.6622	22.417	8.7862	78.3599	0
129.8672	47.4721	-0.1259	-0.0045	3.347	19.1859	8.0726	76.8109	0
137.5859	54.6325	-0.2759	-0.2357	1.9089	16.6766	10.797	129.5442	0
126.5234	49.8737	-0.0944	-0.0564	2.0928	13.0022	10.0816	143.6368	0
108.4219	48.0248	0.1529	0.0217	17.9055	55.6313	2.9618	7.2452	0
125.1562	57.9269	-0.1229	-0.616	1.7893	13.0726	11.7183	171.189	0
117.6172	47.7875	0.2499	0.202	2.1856	17.8052	9.5911	100.6214	0
80.8828	33.7668	0.8737	4.244	1.4791	16.1267	11.6233	140.9178	0
93.4219	36.9149	0.4475	2.0584	2.2182	18.0613	9.9459	106.9637	0
132.5234	45.9997	0.0679	0.045	2.255	17.68	9.5009	99.5074	0
114.1094	45.9373	0.3984	0.3426	2.7926	20.2944	8.1938	71.4611	0
124.4062	50.4552	0.0926	-0.2453	2.8478	20.9695	8.1432	69.9073	0
139.625	49.634	-0.1841	-0.0159	0.9398	10.0929	17.0788	367.455	0
33.3203	33.0187	4.6479	24.5012	139.1722	72.7871	-0.3198	-0.7878	1
138.9688	45.3678	0.1333	0.2557	7.7592	41.7516	5.2056	25.1576	0
128.8125	52.5447	0.1642	-0.4007	2.3169	17.6501	8.8942	86.6409	0
68.7969	40.5143	1.3602	4.1172	147.3528	89.9862	-0.9537	-0.9318	0
119.0938	52.7304	0.0621	-0.2443	4.1396	26.0121	6.9919	50.164	0
84.8203	40.783	0.6855	1.5219	1.3043	14.4778	13.6654	203.0317	0
48.8203	29.013	4.5445	28.2076	39.939	71.3074	1.7347	1.7367	1
136.2812	54.3464	-0.1615	-0.592	4.6764	28.4323	6.496	42.8853	0
126.0234	45.6643	0.2726	0.4741	113.9666	76.549	-0.754	-1.2815	0
136.3828	50.0099	0.0049	-0.2194	3.0778	19.0638	8.4968	83.4148	0
113	40.4261	0.2975	1.0324	2.8219	18.7657	8.0981	74.2933	0
103.1641	40.4708	0.3119	0.9669	1.704	13.5369	12.1773	182.4955	0
115.2578	51.8921	0.4235	0.1693	16.9808	54.4118	2.927	6.706	0
126.2734	48.0821	0.1991	0.2951	1.6798	11.5984	12.4303	215.1304	0
136.5156	61.4354	-0.0093	-0.7477	1.5552	12.0528	13.4113	229.3938	0
92.8984	33.1247	0.7477	3.4031	1.0945	10.5199	16.0249	325.208	0
124.5234	49.5104	0.0552	-0.1881	1.7826	16.7345	10.991	131.658	0
127.3906	51.0063	-0.1243	-0.095	4.0886	21.3677	6.2524	44.0613	0
122.3359	49.245	0.0566	-0.0874	1.3696	13.9599	12.0049	162.4644	0
105.4922	40.434	0.2875	0.8928	7.6371	33.2764	4.8982	24.4195	0
83.2344	41.7759	0.6863	1.2996	1.2684	14.0163	13.3942	197.8315	0
95.2422	46.6615	0.4268	0.1914	3.5426	23.3887	7.3609	57.4345	0
99.4453	41.7249	0.3084	0.6365	2.6237	16.5205	8.6748	92.579	0
141.8438	50.5231	-0.3831	-0.0449	115.2433	65.468	-1.1241	-0.5582	0
135.6484	42.7883	-0.15	0.4121	2.5301	14.6077	8.9427	108.3206	0
100.5781	43.4455	0.5033	0.5426	5.5477	27.8837	5.5401	32.6761	0
125.125	51.2174	0.0444	-0.3921	3.0017	18.4892	8.7435	92.5458	0
121.9844	50.4162	0.0881	-0.3694	1.7634	17.5302	10.7408	119.828	0
136.8047	50.0497	-0.1335	-0.2064	10.3871	40.0101	4.2611	18.0533	0
129.5859	48.5942	0.0699	0.2183	4.7299	29.1964	6.5212	42.7414	0
122.7422	57.5485	0.0454	-0.4857	5.7383	26.9215	5.7622	36.1442	0
122.8281	51.8321	0.1148	-0.2745	98.7818	69.0413	-0.6802	-1.4062	0
119.7969	60.1041	0.0284	-0.9319	20.3286	51.5168	2.351	4.0827	0
111.7344	50.8116	0.1796	-0.2574	0.862	12.0322	16.2625	287.3971	0
131.9219	50.5561	0.083	-0.2729	50.1455	73.3324	0.983	-0.6481	0
115.1016	52.5076	0.1134	-0.2931	93.1187	86.3604	-0.1143	-1.9075	0
137.6484	39.3957	0.089	0.6243	1.9222	16.19	10.724	127.2521	0
106.5781	43.0954	0.379	0.7371	2.0435	15.7229	10.4022	124.3071	0
125.7656	50.1377	0.1048	-0.3682	1.9172	12.992	10.3169	145.8157	0
135.0312	48.384	0.0156	-0.3935	58.041	85.2678	0.8095	-1.2941	0
100.4062	37.7404	0.4822	1.6434	1.3704	13.8815	12.273	169.4466	0
135.5234	50.0223	-0.183	-0.0763	4.3344	22.5827	6.2128	43.3207	0
136.5547	53.1291	-0.2229	-0.2166	7.413	32.9836	4.7488	22.6634	0
118.2266	46.517	0.3674	-0.0553	0.7416	11.6892	18.3477	356.7835	0
116.5703	55.2833	0.0218	-0.5588	100.4181	88.8246	-0.2094	-1.8768	0
83.2578	48.8806	1.3217	1.7434	140.7851	98.3217	-0.4853	-1.4142	1
147.1797	45.266	-0.1905	0.4292	2.7793	15.8671	8.4232	90.5861	0
115.125	43.5599	0.5005	0.6795	4.8144	25.7811	6.6526	47.1914	0
111.9219	54.2744	0.1996	-0.6132	3.0151	22.9101	8.4156	73.3741	0
140.0469	57.9605	-0.2025	-0.4395	2.3411	15.8701	9.1763	101.3224	0
150.7891	62.1138	-0.8052	-0.1687	200.5	54.8369	-1.5309	1.6583	0
93.2891	37.4611	0.7057	1.9635	2.194	13.1795	10.1125	141.2154	0
94.6094	54.496	0.7718	0.1203	122.9933	107.9475	-0.1816	-1.8367	0
80.2344	40.5546	0.5859	1.4801	2.9925	16.5491	7.8199	77.2069	0
118.2031	55.0811	-0.0708	-0.378	1.4958	12.532	12.1869	184.6619	0
77.8906	41.0488	0.7579	1.5386	1.8988	13.5623	10.1188	133.5718	0
113.375	54.2406	0.2294	-0.4232	3.5711	20.0541	6.7321	51.5084	0
144.75	42.6523	-0.3129	0.4706	4.1028	21.5543	7.2944	61.4952	0
118.5312	43.7143	0.2828	1.0183	5.4666	34.1336	6.1059	35.4368	0
115.1328	38.7009	0.1329	0.7926	98.1597	86.1873	-0.2189	-1.8595	0
102.6562	41.9785	0.2819	0.9487	3.2157	19.5954	8.8314	91.5637	0
74.3828	35.8746	0.9889	3.9394	0.7952	10.5909	17.2542	343.5047	0
107.1328	51.4894	0.4924	0.2142	3.2559	17.668	7.5943	72.8133	0
117.2891	51.9187	0.4833	-0.2609	4.643	23.5453	6.6136	49.8815	0
140.1094	45.1474	0.1941	0.4514	79.2124	81.9869	0.1026	-1.9141	0
122.8047	52.8176	0.1311	-0.3587	13.1321	51.249	3.6663	11.5321	0
147.1875	49.779	-0.3171	-0.1404	84.8846	88.7649	0.1091	-1.945	0
120.1875	56.0453	0.0517	-0.6214	28.7692	66.6254	1.9044	1.6909	0
113.0625	48.3877	0.0196	-0.3623	0.3528	8.2013	27.3851	804.4827	0
131.5938	51.7146	-0.1794	-0.3711	2.8227	16.6771	8.7304	94.0913	0
128.5547	49.9995	-0.0154	-0.0148	1.4097	12.3709	12.7613	199.9855	0
88.5078	40.3916	0.4478	1.6492	2.8562	22.2592	8.4758	74.6066	0
86.6016	37.3801	0.6084	1.9738	1.9632	17.8563	9.7655	99.9877	0
144.2266	50.7003	0.0168	-0.5003	1.8227	11.9958	11.8198	193.4587	0
116.1641	49.7129	0.0118	0.1182	128.143	71.179	-1.1736	-0.441	0
146.9297	57.0873	-0.0825	-0.7666	93.6731	104.5637	0.2626	-1.8504	0
92.6953	40.7675	0.2927	1.1127	0.9983	12.7643	14.9795	247.909	0
124.4453	50.6956	-0.1259	-0.2278	108.939	82.9552	-0.5108	-1.6445	0
130.625	51.9224	-0.1098	-0.154	61.8671	91.2788	0.8197	-1.2778	0
109.7656	47.8982	0.0333	-0.3938	1.291	11.6029	13.1058	223.9282	0
123.4766	44.4506	0.0819	0.133	3.2258	23.0688	7.5723	59.179	0
107.9844	44.795	0.1214	0.313	0.8679	11.7945	15.7487	272.9673	0
116.1484	44.6626	0.1109	0.2207	3.0293	22.2827	7.7906	62.4893	0
126.0938	52.8254	-0.1468	-0.4715	2.1714	14.1419	9.607	120.9475	0
132.25	61.8571	-0.1482	-0.716	6.5326	31.1637	5.6662	33.7313	0
122.5469	51.4402	0.3016	0.0984	2.2291	18.3401	9.8866	107.7075	0
92.5156	40.1622	0.4562	1.4161	0.704	10.0565	18.3473	392.4687	0
118.1094	44.1252	0.179	0.3545	2.0602	16.5955	9.7514	106.4071	0
117.8047	55.248	0.322	-0.2979	1.2032	11.8992	13.0487	212.1377	0
144.1094	42.0844	-0.1607	0.343	29.337	65.3598	1.8056	1.3436	0
136.4453	48.3662	-0.1703	-0.1287	92.6689	88.5172	-0.0581	-1.9231	0
128.8125	46.9961	0.2017	0.3565	2.2274	14.7096	9.8437	121.3776	0
113.4844	52.2845	0.0036	-0.2243	121.1564	77.3703	-0.8645	-1.102	0
124.5781	49.3333	0.0273	-0.211	3.7742	23.5603	7.1232	53.5942	0
123.0938	52.0673	0.134	-0.4002	85.1798	92.8457	0.2055	-1.8842	0
