raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
3.2884	4.0271	3.3534	4.2932	3.0819	3.3638	3.7353	6.4907	2.9014	3.5115	4.1092	-0.0059	0.0029	-0.0007	-0.0086	0.0302	-0.0087	-0.0154	1.0063	-0.0163
3.0956	3.0204	3.4436	3.3638	2.6575	5.2257	6.2005	9.0317	3.2229	2.9476	4.1558	-0.0014	-0.0078	-0.0041	-0.0081	-0.014	0.0041	-0.0052	0.9995	-0.0007
3.3069	3.5946	4.5304	6.0497	4.7536	3.912	4.3162	6.9354	3.1355	3.4308	3.627	-0.0165	-0.0287	0.0026	-0.0049	-0.0091	0	0.0107	1.0014	0.0041
3.45	3.4751	4.4188	6.271	4.5788	2.6189	3.1046	6.7581	2.4257	3.7635	3.0397	-0.0076	0.0141	0.0128	-0.0034	0.0022	0.0005	0.0044	1.0065	0.0097
3.5752	3.2504	3.791	3.8607	2.5565	2.7233	3.4078	6.0684	2.3979	4.3095	2.9058	-0.0083	0.0196	0.002	-0.0092	-0.0093	-0.0062	0.0102	0.9966	-0.0072
3.1398	3.0773	3.4563	4.9558	3.9551	3.8395	4.0792	6.3135	2.4051	2.7651	3.1442	0.0002	-0.0162	-0.0049	0.005	-0.004	-0.0093	-0.0044	1.0153	-0.007
3.9908	3.6687	3.904	4.8598	4.2932	3.8459	4.057	5.9269	2.6042	2.8208	3.6939	-0.0234	-0.0024	0.0004	-0.0072	0.0224	-0.0024	-0.0023	1.0079	0.02
3.8754	3.1864	2.8391	3.6402	2.9434	5.204	5.4931	6.9893	2.9221	3.5752	4.2092	0.0104	0.0034	0.0053	0.0053	0.0262	0.0066	0.0064	1.015	-0.0055
3.7424	3.8111	3.8265	5.656	4.2627	4.0055	4.285	6.0591	2.914	3.7565	4.4659	0.0034	0.0014	-0.0036	-0.0166	0.0096	0.0003	-0.013	0.989	0.0004
3.7977	3.3604	4.162	5.7777	4.1698	3.2619	3.791	6.5709	2.3979	3.1655	2.8937	-0.0242	0.0176	-0.0018	-0.0166	0.0268	0.0097	0.0098	0.9981	-0.0073
2.7054	3.1179	4.057	4.2166	3.3878	2.5975	3.3707	6.4998	3.3844	3.9684	4.285	0.0061	-0.0008	0.0092	0.0276	-0.0008	0.0009	0.0041	0.9927	0.0021
3.6481	3.7353	4.2399	5.5872	4.2092	2.7887	3.3032	5.9713	3.0204	3.3638	4.2092	0.0199	0.0135	0.0073	-0.0085	-0.0067	-0.0123	0.0049	1.0008	0.0031
4.3795	4.0943	3.4243	3.3844	3.1046	4.2399	4.7362	5.8493	3.791	4.4104	5.0039	0.0049	-0.0172	-0.0087	0.0064	0.0023	0.001	0.0128	0.9905	0.0037
3.7424	3.4436	4.7362	6.271	4.5788	4.02	4.2697	7.167	3.4689	3.791	3.9627	0	0.0102	0.0042	-0.0111	-0.0033	0.0041	-0.0088	1.0097	0.0142
3.6889	3.7495	3.2958	3.4689	2.8622	4.0877	4.5706	7.0335	3.4995	3.912	4.0431	0.0028	-0.0137	-0.0014	-0.0015	0.0029	-0.0028	-0.0033	0.9983	-0.0121
3.9259	3.3844	2.4213	2.4042	2.4467	4.4739	4.5142	5.6664	2.8736	3.1355	4.3162	-0.0006	0.0078	0.0063	0.0047	0.0138	0.0154	0.0036	0.9863	0.0022
3.4689	3.3032	3.7635	3.2027	3.2958	3.6082	3.6217	6.0936	3.5695	4.285	5.4848	-0.0136	0.0019	0.0062	0.0001	-0.012	-0.0115	-0.0081	0.989	-0.0031
3.5056	3.091	4.1775	5.6058	4.3162	3.1046	4.2471	8.0173	3.2958	3.6136	4.1026	-0.0143	-0.0006	-0.0069	-0.0222	-0.0086	0.0152	-0.0027	0.993	0.0047
3.5439	3.3844	3.4308	3.3032	3.1398	2.6283	3.1987	7.105	3.0634	3.2465	4.4659	0.0023	-0.0105	0.0124	-0.0063	0.0067	-0.0221	0.0001	0.9933	0.0023
4.4188	4.6434	3.635	3.6814	2.3988	4.5951	4.9558	7.4799	3.0865	3.6481	3.0956	0.0001	0.0155	0.0045	-0.0019	0.018	0.0012	0.0078	1.0134	0.0027
3.4995	3.0301	3.325	4.5065	2.6159	3.4751	3.7087	6.2005	2.9264	3.6481	4.0656	-0.0023	-0.0122	0.0039	0.0036	0.0005	0.001	-0.0109	0.9947	-0.0112
3.4243	3.1224	3.4308	3.5695	2.9867	3.3286	3.5553	6.4646	2.6283	2.8898	4.0271	-0.0021	-0.0073	-0.0027	-0.0015	-0.0017	0.0081	0.0186	0.991	-0.0056
3.1822	2.9606	3.3429	2.593	3.6738	4.804	5.1417	6.8554	2.9183	3.2696	4.0271	0.0147	0.0071	0.0011	-0.0093	0.0091	0.0133	0.0022	1.0009	0.0113
3.2619	2.7887	3.4078	3.3069	2.9349	4.4427	4.9053	7.5517	3.3707	3.8607	4.3014	0.0056	-0.0032	0.018	0.0055	-0.0178	-0.0099	0.0048	1.0135	-0.0017
3.4689	3.2504	3.4436	3.7424	2.9434	2.6283	3.4751	5.823	2.4397	2.8467	4.0724	0.0005	0.007	0.0105	0.012	-0.0028	-0.0095	0.0148	1.015	0.0041
4.0055	4.02	3.2619	3.2884	3.0106	3.6687	4.6511	7.453	3.7565	4.3399	4.9904	0.0113	0.0039	0.006	0.0139	-0.0059	-0.0022	-0.0141	0.995	-0.0055
4.285	4.132	3.8265	5.4931	4.0792	5.1761	5.6384	7.7039	2.8244	3.1001	3.9908	-0.0197	0.0026	0.0024	0.0067	0.0117	-0.002	-0.0103	0.9901	-0.0124
4.0128	4.285	3.4436	3.3142	3.2465	4.3241	4.6597	7.2745	3.1355	3.5946	3.833	0.0148	0.0066	0.0087	-0.011	0.0025	0.0043	0.0074	1.0018	-0.006
3.3844	3.4078	3.5496	3.6939	3.0155	3.3878	3.9759	6.3682	2.5408	2.679	2.8775	-0.0095	0.0129	-0.0051	-0.0009	-0.0052	-0.0092	-0.0016	0.9967	-0.0012
3.325	3.2696	3.1905	4.5623	3.2958	3.4177	3.7635	6.8373	3.9834	4.2781	4.2781	-0.0015	0.0129	-0.002	0.0015	0.005	0.0119	-0.0115	1.0019	-0.0173
3.1864	3.1739	3.3638	3.3844	2.914	4.332	5.0999	7.7575	3.3534	3.9259	4.3631	-0.0135	0.007	-0.0004	-0.0261	0.0005	-0.0084	0.0018	0.9917	0.0143
4.4659	3.9759	4.1479	5.6836	4.2542	4.1927	4.7875	7.4799	3.4689	3.5496	4.5142	-0.0084	-0.0125	0.0117	-0.0032	0.0015	0.0055	0.0089	1.0021	0.0018
2.7997	3.3429	3.2465	3.9396	3.1398	3.9908	4.1927	6.6333	3.8177	4.2399	4.459	-0.0139	0.002	0.0067	0.0041	-0.0097	-0.0154	0.0015	1.0009	0.0052
3.1905	3.3464	2.7114	2.4639	2.8976	3.716	4.2312	6.0331	3.3604	4.0431	4.0724	-0.0107	0.0089	0.0041	0.0141	-0.0183	0.0075	-0.0065	1.0029	-0.0185
3.6939	4.1698	3.912	5.3982	3.9396	3.2149	3.7495	6.3936	2.772	3.2189	4.0128	-0.0105	-0.0132	-0.0103	0.0062	-0.0231	-0.0051	-0.0012	0.9907	-0.0048
3.157	3.4626	3.8177	3.9259	2.8854	4.0055	4.7274	8.1519	2.4141	3.3534	4.2239	0.0083	-0.0256	-0.0018	0.0123	0.0022	-0.0086	-0.0022	0.9928	0
4.6434	4.132	3.7087	3.7209	3.2027	4.4344	4.9904	7.4978	2.9648	3.5439	4.6269	-0.0101	0.0138	-0.0097	0.0096	0.0092	-0.008	-0.009	1.0039	-0.0086
3.5439	2.9781	3.8607	3.918	3.3358	3.8177	4.9416	7.9277	3.8459	4.0877	4.2471	-0.0107	-0.0041	-0.0042	0.0018	-0.0051	0.0019	0.0007	1.0181	-0.0037
3.3945	3.0773	3.5115	3.2847	3.2229	2.593	3.3776	6.1738	3.1655	3.716	4.2002	0.0024	-0.0119	0.0045	0.0153	0.003	-0.01	-0.0151	0.9866	0.0146
3.6939	3.3945	3.5381	3.3945	2.3979	4.0943	4.4104	6.5265	3.8544	4.2781	4.6191	-0.0035	0.0018	-0.0045	-0.0051	0.0092	-0.0033	0.0015	1.006	0.0125
3.3358	3.5175	2.8775	3.9474	3.5891	3.9684	4.162	6.3063	3.0253	4.0431	4.5142	0.0094	0.0141	0.0011	-0.0099	0.0225	0.0008	-0.0049	1.002	-0.0102
3.1697	3.1442	3.7495	4.036	3.2189	4.7362	5.204	7.4714	3.4144	3.7087	4.2932	0.009	-0.0205	0.0163	-0.0048	0.0029	0.0085	0.0029	0.9971	0.0057
3.3707	3.2027	3.4935	3.7565	3.0634	4.4819	4.92	7.3815	3.1612	3.6738	3.6889	0.012	0.009	0.0167	-0.0144	-0.0129	-0.0088	0.0047	0.995	0.0222
3.4012	3.2696	3.6028	5.2257	2.9957	4.7536	5.1818	7.8559	2.9648	2.9058	3.1739	0.0041	0.0041	-0.0154	0.0049	0.0094	-0.002	0.0076	1.0177	0.0014
3.4995	3.0681	3.1987	3.9627	4.7274	4.8598	5.366	7.82	4.2239	4.3477	3.1442	0.0105	-0.0107	-0.0064	0.0152	0.0152	-0.0006	-0.0051	1.016	0.01
3.5639	3.6533	3.3429	4.2697	3.2734	3.3464	3.5293	6.5889	2.8172	4.332	4.9558	0.0071	0.0034	-0.0119	0.017	0.0012	0.0029	-0.0081	0.9895	-0.0013
3.5553	3.4177	3.716	6.1203	4.1775	3.912	4.2166	5.9108	3.0819	3.4144	4.1851	0.0114	-0.009	0.0069	-0.0001	-0.0102	-0.0072	-0.0012	1.0127	0.0081
3.2958	2.8356	3.4563	3.5381	2.9264	3.7635	3.9908	6.6333	3.157	3.8691	3.8691	0.0001	0.024	0.0146	-0.0049	-0.0022	-0.0038	-0.0014	0.9968	-0.0034
3.6814	3.4751	3.4012	3.3032	2.4319	4.8752	5.4337	7.6054	2.8547	3.4812	3.8607	-0.0008	0.0004	0.0016	0.0204	0.0057	0.0023	0.0026	1.0012	0.0006
3.4812	3.3142	3.5234	4.4739	3.3142	3.8111	4.1927	5.8579	2.6651	3.6028	4.05	0.0232	-0.0119	-0.0048	-0.0111	-0.0066	-0.0181	-0.0069	1.0103	0.0053
4.2627	3.7635	3.8691	5.7714	4.0724	4.9904	5.8916	8.457	4.0431	4.5623	5.118	0.0025	-0.0169	-0.0022	0.0213	0.0205	-0.0078	0.0043	0.9974	-0.0093
3.3069	3.0007	3.6402	3.635	2.5863	4.0055	4.332	6.0234	2.8432	3.5175	3.9684	-0.0036	-0.0057	-0.0138	-0.0055	-0.0106	-0.0067	-0.0142	1.0117	-0.0203
4.9345	4.7791	3.9474	5.1417	4.0724	2.714	3.2229	6.4831	3.2696	3.8959	4.587	0.0098	-0.0047	0.0055	0.0283	0.0037	0.0055	0.0002	0.9979	0.0025
3.4436	3.2734	3.4372	3.4812	3.2771	2.5997	3.5639	6.3767	2.8432	3.833	4.0656	-0.0029	-0.0288	0.012	-0.0126	-0.0155	0.011	-0.002	0.999	-0.0047
4.6191	3.9396	3.5496	5.7961	3.8898	3.3286	3.7013	6.8732	3.3534	3.791	4.4898	-0.0019	0.0148	-0.0148	0.0006	0.0082	-0.0065	-0.0139	1.0023	-0.0103
3.2068	3.4751	3.627	3.8265	3.157	2.9648	3.4177	5.9713	2.3979	3.1311	3.1697	-0.0125	-0.019	0.0194	-0.003	0.0009	0.0054	0.002	0.9866	0.0014
3.3776	3.0007	2.7331	2.6462	2.5055	2.8775	3.2958	6.8997	2.956	3.5496	4.0877	0.0012	-0.0076	-0.0023	-0.0018	0.0036	-0.0043	-0.0011	1.0161	-0.0208
3.6481	3.4563	3.8754	5.193	3.8544	3.6814	3.904	6.5539	2.956	3.3142	4.372	-0.0054	-0.0034	-0.0031	0.0095	0.0052	-0.0001	-0.0076	1.0113	-0.0021
4.4104	4.459	3.3286	3.2387	3.2619	4.2932	4.7791	6.8638	3.5553	4.5304	5.3706	0.0035	0.0077	0.0044	0.0011	-0.0043	-0.0094	-0.0103	0.9976	-0.0114
2.8064	3.0057	3.2884	3.4935	2.3979	4.5304	4.8122	6.5352	3.1987	3.4243	4.2471	-0.0145	0.0113	0.0153	0.0109	0.0035	0.0166	-0.0071	0.9978	-0.0091
3.1135	2.7233	4.3795	4.9488	4.0943	3.4563	3.7209	6.0497	3.0057	4.4344	2.6093	-0.0028	-0.0006	0.008	0.0036	0.0009	-0.0149	0.0042	1.0081	-0.0023
3.7565	3.3429	3.5115	3.4995	2.5885	4.1558	4.5549	6.4297	3.0204	3.8177	4.1479	0.0154	-0.0118	-0.0025	0.0025	0.0078	0.0183	-0.0016	1.001	0.0116
3.3707	3.0106	3.4177	4.4819	3.3358	3.5891	3.8111	6.2442	2.7819	3.3286	4.1698	-0.0097	0.0215	0.004	0.0018	-0.0019	0.0123	0.0052	0.9986	-0.0076
3.5439	3.0819	3.6889	3.7087	3.2027	3.7565	4.0656	5.9189	2.5795	2.5795	4.1092	0.0127	0.0029	0.0018	0.0171	-0.0064	-0.0062	0.0089	1.011	0.0212
3.2884	3.1612	4.4509	4.8903	4.0271	2.7997	3.8691	6.9177	3.1001	3.4177	3.3429	-0.0073	-0.0005	-0.0052	0.0057	0.015	0.0026	0.0199	0.9932	-0.0024
2.8432	3.2958	3.5175	3.5056	2.7298	3.5752	3.9318	6.2166	3.2068	3.6533	4.1698	0.0091	0.0045	0.0086	0.0092	-0.0174	-0.0027	-0.0065	1.0011	0.0158
3.3707	3.1739	3.2504	4.4344	3.4626	3.5293	3.791	6.1821	2.9648	3.627	3.904	0.0012	0.0117	-0.0207	-0.0027	0.0117	0.0083	0.0133	1.0064	0.022
3.4177	3.4308	3.3069	4.8675	3.2308	3.0773	3.5293	6.4831	2.9476	3.2619	4.1092	-0.0132	-0.007	0.0038	-0.0099	0.0262	0.0059	-0.0128	0.9863	-0.0132
3.3464	3.3945	3.1224	4.5142	3.0587	2.7856	3.9908	6.2265	4.5465	4.8598	3.9318	0.008	0.009	-0.0119	-0.0113	-0.0077	0.0133	0.0064	1.0031	-0.0059
3.4308	2.9349	3.4243	5.7366	3.7209	3.3844	3.8544	6.3135	3.3534	3.6687	4.0792	-0.0049	0.0017	0.0061	0.0016	0.0143	-0.0043	0.0119	1.0002	-0.0118
3.2149	3.2189	3.3178	5.193	3.5293	3.4874	3.7424	6.1377	3.3534	3.716	4.4987	-0.0034	-0.005	0.0013	-0.0048	-0.0163	-0.0023	-0.0049	0.9926	-0.0156
3.2619	3.1905	2.9392	3.9684	3.4372	3.2958	3.6939	6.5624	2.9912	3.4372	3.8816	-0.0151	0.002	-0.0009	-0.0193	0.0068	0.0032	0.01	1.0044	0.0076
3.1046	3.1697	2.644	2.3988	2.4553	3.5946	3.8607	6.6771	2.4159	3.6402	3.6136	0.0025	-0.0034	-0.0004	0.004	0.0036	-0.0201	0.0023	1.0007	0.009
3.6082	3.4078	3.3844	5.193	3.5056	2.9183	3.2347	6.2086	3.7495	4.3477	4.852	-0.0079	0.0095	-0.0071	-0.0002	0.0072	0.0016	-0.0028	1.0001	-0.0008
4.9488	4.6597	3.1046	5.2933	3.2771	3.8459	4.2781	6.9976	3.4689	3.7773	4.3795	-0.0176	-0.004	0.0081	-0.0042	0.0082	0.0042	0.0158	1.0115	-0.0017
4.2781	4.3944	2.9392	2.6707	2.9735	2.6679	3.3069	6.4998	4.2542	5.0499	5.3891	0.0104	-0.0031	-0.008	0.0086	-0.0031	0.008	0.0008	1.009	0.006
3.6889	3.0106	3.6028	3.4689	3.2347	3.0587	3.4372	6.3315	2.7357	3.1355	3.791	0.0093	-0.0121	-0.0097	0.004	0.0114	0.0031	-0.004	1.0067	0.0032
4.14	3.8959	3.3032	5.1417	3.3844	2.6967	3.4012	6.0403	2.9264	3.3776	3.6814	-0.0012	0.0047	-0.0139	-0.0095	0.0054	0.0006	0.0186	1.0093	0.0026
4.4427	4.14	3.9551	5.5947	3.904	3.4144	3.9396	6.5539	3.325	4.2239	4.2542	-0.0088	-0.0242	-0.0093	-0.0141	0.0086	0.004	-0.0051	0.9951	0.0072
3.7424	3.1905	3.5639	3.5381	2.6283	2.9735	3.6687	7.1585	3.1905	3.4563	3.8898	-0.0068	-0.0087	-0.0115	-0.0122	0.0126	-0.0071	-0.0128	0.9931	-0.0129
3.3429	3.3945	3.1905	3.3534	2.4749	2.4647	2.3988	4.6434	3.0493	3.5891	3.9474	-0.0119	0.0137	-0.0041	-0.0027	-0.0214	0.0071	0.0146	1.0034	0.0187
3.1655	3.5639	3.2027	5.0562	3.1739	3.3604	4.036	6.6682	4.2092	4.9488	5.2523	0.0166	-0.0145	-0.0182	0.0122	-0.0152	-0.0101	-0.0036	1.0047	0.0168
3.627	3.3358	3.8177	5.8579	3.6082	3.3286	3.6889	5.9636	2.8736	3.904	3.9684	0.0073	-0.0032	0.0064	-0.0117	0.0176	0.0086	0.0266	0.9961	-0.0034
3.2958	3.0397	3.4874	4.3477	3.157	3.7842	4.05	6.4552	3.5946	3.5293	4.5623	-0.0091	0.008	-0.0079	0.0146	-0.0109	-0.0035	-0.0038	0.987	0.0039
3.5946	3.8544	3.9396	5.2627	3.7773	4.7274	5.2204	7.2478	3.2465	3.6814	4.2471	0.0024	-0.0131	0.0067	-0.013	-0.0148	-0.0105	-0.0034	0.9998	0.0005
3.3945	3.4144	3.4626	3.5695	2.5329	4.3554	4.7362	6.0331	2.4292	3.6402	4.057	0.0051	-0.006	-0.0061	-0.0003	-0.0135	0.006	0.0041	1.0121	-0.0001
2.8467	3.8898	4.6112	6.0591	4.4188	3.6082	3.8459	5.6058	2.8547	3.2847	3.8177	0.0034	0.0053	-0.0208	-0.001	0.0112	-0.0124	0.0125	0.9983	0.0079
5.0434	4.587	3.4436	3.7087	3.1311	5.124	5.6131	8.1519	3.2189	3.6481	4.0877	-0.0056	-0.0146	-0.0027	0.0004	0.0057	-0.0032	0.0048	1.0021	-0.0084
3.8044	3.4144	4.2312	6.1821	4.3795	3.8044	3.9834	6.0331	3.1355	3.6738	3.6939	0.0105	0.0039	0.0148	0.0011	0.0061	0.0042	-0.0076	1.0107	0.0027
3.7209	3.3707	3.4243	4.7875	3.6136	3.9318	4.538	6.713	3.5752	3.8959	4.2312	-0.0171	-0.0171	0.0125	-0.013	-0.0123	-0.0021	-0.0054	1	-0.0019
3.3844	3.2696	3.5695	3.3776	2.5424	3.5891	3.7281	6.4831	3.3534	3.9551	4.0877	-0.0124	-0.0074	0.0117	-0.0097	0.0188	0.0046	0.0083	1.0003	0.0139
3.3844	3.2229	3.1987	3.1612	2.6115	3.1442	3.6738	6.271	3.8111	4.3795	4.0656	-0.0084	-0.0187	-0.0063	-0.0081	0.0035	-0.0217	0.0171	1.0084	0.0048
3.4308	3.4078	2.3979	4.6269	3.1987	4.14	4.459	7.0867	3.3286	3.5115	4.0656	0.0048	-0.0184	-0.0044	0.0027	-0.0033	0.0016	-0.0027	1.0036	-0.0003
3.4689	3.0819	2.9221	3.0007	3.0865	3.4874	3.7773	6.2166	3.4177	3.2619	4.1479	0.0062	0.0023	-0.0019	0.0044	0.0092	0.0045	-0.0083	1.0097	0.0056
3.5752	3.0634	3.4563	3.3844	2.6933	2.6462	3.5695	5.8579	3.0253	3.1612	4.0943	-0.0113	0	0.0104	-0.0077	0.0014	0.0061	0.0061	1.0148	-0.0135
3.7087	3.4012	3.8395	4.0724	2.6707	3.9834	4.3399	6.9976	3.7209	4.3554	5.4596	0.0044	0.0031	0.0027	0.0045	0.0073	0.0057	0.0079	1.0065	-0.0027
4.1479	3.9982	3.1739	4.6923	2.7688	3.1864	3.833	6.5265	2.3979	3.3429	4.0656	-0.0017	-0.0148	0.0128	0.008	-0.0083	0.0277	-0.0241	0.9918	-0.0145
3.2771	3.1091	3.627	3.5891	2.3979	2.6518	3.3776	6.6859	3.3178	3.6402	4.162	0.0045	0.0043	0.0179	0.0156	-0.0026	-0.0067	0.01	0.9942	-0.0136
3.325	3.2958	3.6028	3.2387	2.6878	3.45	3.8898	6.9801	2.7556	3.7013	3.1046	0.025	0.0129	0.0072	0.0001	-0.0198	-0.0006	0.0262	1.0177	-0.0042
4.4272	3.904	3.5752	3.7013	3.3032	4.1698	4.5142	6.42	3.7281	4.1775	4.7958	-0.0053	0.011	0.0107	-0.0057	-0.0074	-0.0007	0.0063	0.9744	0.0049
4.6597	4.3241	5.124	5.9965	4.6357	3.3032	3.8395	6.2615	4.2092	4.9628	5.2883	-0.0069	0.0104	-0.0036	0.0004	-0.0026	-0.001	0.003	0.9967	0.0001
4.2002	4.1026	3.3286	5.3891	3.2847	2.584	3.6136	5.6131	3.0204	3.2229	4.1927	0.0191	0.0114	-0.0006	0.0004	-0.0038	0.0108	-0.0022	0.9943	-0.0115
3.7565	2.8244	4.05	5.9349	4.2399	3.8459	4.1698	6.4552	3.4995	3.6889	4.2932	0.0056	-0.0006	0.0103	0.0094	-0.0003	-0.0052	0.017	1.0171	0.0144
3.5439	3.7705	3.0253	4.3095	3.1135	2.956	4.02	6.6067	2.9957	3.5639	3.6889	-0.0004	-0.0022	0.0025	-0.0006	0.003	-0.0021	0.0061	1.0166	-0.009
3.5439	3.3142	3.635	3.3358	3.3707	3.2149	3.6082	6.2265	3.912	4.1775	4.5549	0.009	-0.0156	0.0004	-0.0105	-0.0166	-0.0042	0.0248	1.0129	-0.0024
3.635	2.9912	4.8442	6.2615	4.4188	4.2166	4.6112	7.0783	3.1905	3.716	3.8959	0.0009	-0.0117	0.0112	-0.0071	-0.006	-0.0157	-0.0133	0.9937	-0.0011
3.791	3.2504	2.8467	2.4345	2.6159	2.5369	3.1905	6.0845	3.45	4.0724	3.6402	-0.0021	0.0032	0.014	0.0174	-0.0058	-0.0085	0.0017	0.989	-0.014
3.5234	3.4078	4.3014	5.9789	4.372	2.8136	3.2027	6.42	3.1612	3.7495	4.1174	0.007	0.0142	0.0231	-0.0014	0.0095	-0.0024	0.0061	0.9937	-0.0035
3.3069	2.8507	3.3178	3.2581	3.0587	2.4458	2.8356	4.3014	3.0204	3.1864	3.9259	-0.0044	0.0113	-0.003	0.0175	-0.0041	-0.009	-0.0047	1.0204	-0.0033
3.4243	3.0865	4.4739	5.717	4.4987	2.81	3.3844	6.1903	2.9867	3.5439	4.7791	0.0029	-0.0205	-0.0186	-0.0159	-0.0003	-0.0083	0.0066	0.9895	-0.0097
3.627	3.3844	3.9474	4.7095	3.3358	3.1987	3.5439	6.2971	2.81	3.5891	4.0724	0.0044	-0.0141	0.0035	0.0164	-0.0085	0.0123	0.0026	1.0013	0.0046
3.0493	2.8172	3.2504	3.3945	2.9349	2.7453	3.7495	6.4473	3.2696	3.5891	4.285	-0.0028	0.0017	-0.0111	0.0123	-0.0101	0.0089	0.0048	0.9982	-0.019
3.325	3.1485	3.4935	3.1398	2.5908	4.7185	5.204	8.1161	2.8172	3.6136	4.162	-0.0097	-0.0006	-0.0092	-0.0176	-0.0067	-0.0027	-0.015	0.992	-0.0056
3.1612	3.1739	3.5381	3.4995	2.9606	3.9474	4.2697	6.5709	3.1739	3.661	3.8544	0.0018	0.0016	0.0087	-0.0035	-0.006	-0.0274	0.0079	1.0132	0.0279
2.7924	3.1046	3.4812	3.6217	2.8507	2.6993	3.2884	5.9349	3.4563	3.6533	4.3631	-0.0092	-0.0089	0.0051	0.0191	-0.0015	-0.0068	0.0001	1.0103	0.004
3.2189	3.4243	3.5553	3.5439	2.7651	4.7536	5.2257	8.0173	3.0956	3.3534	3.8111	-0.003	-0.0024	-0.0141	0.0008	-0.0182	0.0026	0.0161	0.996	-0.0093
3.6136	3.1135	3.4308	4.9488	3.3878	4.1698	4.538	6.9893	3.4751	3.8395	4.852	-0.0033	0.0181	0.0117	-0.0052	0.0084	0.0085	0.0107	1.0138	-0.0231
3.054	2.8432	3.4078	3.4243	2.9183	3.716	4.0055	6.1738	3.3604	4.1092	4.5951	-0.0237	0.0001	0.0215	0.0207	-0.0127	-0.0033	0.0078	1.001	0.0027
3.716	3.8816	3.4012	3.4308	2.6064	2.6624	3.4563	6.3491	3.1697	3.9759	4.4739	0.0001	0.0014	-0.0102	-0.0056	-0.0225	0.0066	-0.0018	1.0095	-0.0129
4.4739	5.0999	3.5639	3.4308	2.4105	2.9058	3.8044	6.8469	3.3069	3.9834	4.2239	-0.0026	-0.0113	-0.0044	-0.0015	-0.0151	0.0148	-0.01	0.9963	0.018
3.3604	3.5175	3.8691	3.9551	3.1224	3.7495	3.8816	6.1291	2.6762	2.81	2.8467	0.0136	0.0069	0.0065	0.0129	0.0015	0.0115	0.0012	1.0001	0.0062
3.4372	3.45	3.4563	3.5946	2.5688	3.5175	3.8607	5.8833	4.0431	4.8978	3.7281	0.0011	0.0003	-0.0119	0.0017	0.0031	-0.0075	0.0096	1.0122	-0.0077
3.6533	3.3604	3.1987	3.3286	2.9264	3.7013	3.9834	6.0684	3.0819	3.912	4.14	0.0115	-0.0059	-0.0101	-0.0249	-0.0166	0.0036	-0.0091	0.9976	-0.0033
4.2471	4.0055	3.5807	5.1059	4.0656	3.1485	3.5175	6.1903	3.2347	3.9908	4.0271	-0.0061	0.0006	0.0091	-0.0021	-0.0003	0.0161	0.0135	0.9994	-0.0238
3.3286	2.7651	3.3776	3.2027	2.9014	3.1739	3.5891	6.4297	3.4177	3.4372	3.9982	-0.0253	-0.0115	-0.0033	-0.0131	0.009	-0.0074	-0.0184	0.9771	-0.0032
4.02	3.6082	4.3241	5.5607	4.0792	3.4372	3.9982	6.4739	3.2229	3.4372	4.1479	0.0029	-0.007	-0.0021	-0.0055	-0.0043	0.0132	-0.0253	1.026	0.0147
3.8816	3.45	3.4626	3.4995	2.7081	3.6028	3.9908	6.2344	3.1864	3.7635	4.132	0.0002	-0.0053	0.005	-0.0115	-0.0015	0.0097	0.0103	0.9962	0.0024
4.5142	4.4739	3.7209	3.4436	2.9349	3.4012	3.8177	6.1654	2.9349	3.5553	3.9627	-0.0183	0.0094	0.0109	-0.006	0.0074	0.0068	-0.0005	0.9973	0.0017
3.0956	2.8662	3.3638	3.4751	2.9014	2.7173	3.4689	6.4552	2.6283	3.2581	3.6082	-0.0108	-0.0005	-0.0116	-0.0012	-0.0086	0.0094	0.0054	1.0079	0.0067
5.1761	4.7095	4.6357	6.1738	4.3631	4.3554	4.8442	7.1763	2.9689	3.3945	3.904	-0.0005	0.0013	-0.005	-0.0041	-0.0039	-0.0093	-0.0133	1.0242	0.005
3.4563	3.2847	3.4812	4.5065	2.9606	3.4308	3.8607	6.5971	3.0007	3.3878	3.5175	0.0048	0.0032	0.0003	0.001	0.0002	0.0067	0.0003	0.9831	-0.0137
2.6312	2.8467	3.6814	4.3241	3.3945	3.6687	3.9259	6.2166	3.035	4.1851	4.0877	0.0021	-0.018	-0.0095	0.0042	0.0037	-0.0001	-0.0058	1.0051	0.0096
3.5293	3.2696	3.5293	3.5553	3.091	3.2619	3.1987	6.2785	3.0681	3.7842	3.8544	0.001	-0.011	0.0128	-0.0032	-0.0007	-0.0171	-0.0038	0.9978	-0.0152
3.2771	3.1612	3.2847	3.8395	2.8208	3.8177	4.162	6.1821	2.8582	3.9318	4.1026	-0.0089	0.0024	-0.0135	-0.0017	-0.0232	-0.002	0.0052	1.0084	0.0075
2.8775	3.1046	3.5891	3.8044	2.3979	3.9551	4.0943	6.2971	2.9434	3.2149	4.1092	0.0034	0.0215	-0.0095	-0.0037	0.0066	-0.0039	0.0145	1.0124	-0.0159
4.4509	4.1479	3.5496	3.45	2.5185	2.8285	3.2696	6.7393	3.8898	4.6511	5.2204	0.0148	0.0072	0.0067	-0.0121	0.0138	-0.0057	-0.0146	1.0092	-0.0014
