raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
28.4	32.8	28.9	35.2	11.9	106	181	1747	6.26	24.6	44.9	0.0063	-0.0098	-0.0212	-0.0014	-0.0101	-0.0157	-0.0042	0.9987	-0.0018
13.1	27.4	15.8	29.7	10.7	5.73	16.3	457	13.1	32.5	57.3	-0.0157	0.0005	-0.0114	0.0027	0.0012	-0.0019	-0.0055	1.0021	0.0087
53.8	7.77	24.1	49.1	4.18	24.6	34	457	7.3	26.9	75	0.0019	0.0034	-0.0025	0.0154	0.0057	0.0068	-0.006	1.0169	-0.0027
21.3	15.1	16.3	23.9	4.61	44.1	62.6	632	37.2	67.3	150	-0.0022	-0.0103	0.0094	0.0042	-0.0147	-0.0078	0.0102	0.9897	0.0042
6.67	6.21	22.9	34.9	1.53	27.1	38.2	474	13	17.9	37.9	0.0124	-0.0066	0.0068	0.0025	-0.0066	0.0167	-0.0039	1.0004	0.0045
26.4	11.3	11.1	29.2	10.6	1	3.25	305	73	157	237	0.0117	0.0111	-0.013	-0.0094	-0.0011	0.0032	0.0116	1.0171	-0.0042
21.3	14.2	22.3	47	20.7	132	196	1310	11.1	21.1	58.8	0.0029	0.0092	-0.0014	0.0129	0.0007	-0.0357	0.0058	1.0105	-0.0065
22.5	30.8	24.4	18.3	13	30.8	43.3	352	11	16.7	34	-0.0047	-0.0059	0.0139	0.0063	-0.0033	-0.0068	-0.0023	0.9992	-0.0027
31.6	13.9	14.1	21.7	1	7.91	23.7	615	18.4	42.2	121	0.0147	-0.0135	0.011	-0.011	-0.007	0.0001	0.0138	1.0178	0.0104
12.4	4.7	14.3	75.7	7.91	10.3	33.4	799	2.46	6.55	33.7	0.0009	-0.0062	0.0018	0.0011	0.0091	0.0101	-0.0122	1.0108	-0.0088
61	14.3	6.32	229	19.3	9.14	12.3	528	15.5	24.8	35.9	-0.0124	0.0153	0.001	-0.007	0.0098	0.0046	0.0084	0.9873	0.0064
16	8.82	15.3	58.8	18.1	36.5	52.8	375	17.2	30	39.2	-0.0176	0.0029	-0.0066	-0.0174	0.0054	-0.0071	-0.0047	1.0001	-0.0091
77.7	105	20.5	126	10.1	19.5	33.4	496	12	15.7	52.8	-0.0057	0.0034	-0.0064	0.0106	-0.0095	-0.0034	-0.0044	1.0076	-0.0194
62.6	49.1	27.1	20.7	6.85	15	36.5	806	8.74	31.3	71.7	0.0017	-0.0014	0.003	-0.0166	0.001	-0.0041	0.0201	0.9992	0.0006
21.1	17.3	4.37	1.89	2.71	14.1	30.5	610	15.3	33.1	50.5	0.0118	0.0118	0.0059	-0.0053	0.007	-0.0063	-0.0023	1.0091	0.001
17.2	14.1	16	37.2	12.1	16.5	29.7	514	13.5	33.4	33.4	0.0063	0.0084	0.014	-0.0077	-0.0149	0.0063	0.0022	0.9878	0.0057
43.3	26.2	23.3	16	3.16	40.3	58.8	588	10.4	28.6	57.3	0.0057	0.0158	-0.0168	-0.0035	0.015	-0.0099	0.023	1.0058	0.003
6.32	10.1	25	17.3	1.37	3.55	21.7	509	8.66	25.3	48.3	0.0079	-0.009	0.0006	-0.0073	-0.0075	-0.0158	0.0056	1.0074	0.0013
13.8	17	9.47	259	20.4	32.8	48.3	528	21.9	34	52.3	-0.0154	0.0063	-0.0021	0.0008	-0.0048	-0.0176	-0.0059	0.9886	0.0022
25.7	7.64	48.7	389	59.9	10.3	29.4	649	10	20.5	30	-0.0046	0.004	0.0148	-0.0049	0.006	0.0008	0.0166	1.0076	-0.0145
14.9	10.1	24.4	17.9	8.13	16.5	22.5	547	13.1	30	41.4	0.0093	-0.0004	0.0012	-0.0001	-0.0016	0.0081	0.0016	0.9879	0.0084
22.3	5.94	57.8	505	75.7	11.1	20.9	777	10.5	16.5	19.6	0.0011	-0.0181	-0.0052	0.0105	-0.0148	-0.0032	0.0061	0.9719	0.0256
14.1	10.1	32.8	47.4	14.7	14.3	55.2	3023	13.1	30	38.5	-0.0026	-0.0044	0.0061	-0.011	-0.0074	-0.0084	0.0132	0.9983	-0.033
37.5	20.4	14.1	215	27.4	17.9	22.5	743	14.5	46.1	40	-0.0101	-0.0195	-0.0045	-0.017	0.0093	-0.0126	0.0056	1.0053	0.0068
17.3	8.66	22.7	33.1	16.7	45.3	48.7	453	16.5	43.3	60.4	0.0008	-0.0079	-0.0078	0.015	-0.0152	0.0022	-0.002	0.993	0.0091
17.9	16.3	52.8	279	27.1	30.2	45.3	449	10.6	35.2	48.3	-0.0276	-0.0169	0.0108	-0.0158	0.0018	-0.008	0.0204	0.9839	-0.0133
22.9	27.1	8.82	27.4	9.31	10.4	23.3	644	16.1	16.4	37.9	0.0093	-0.0067	-0.0031	-0.0033	0.0086	0.0054	-0.0087	0.9977	-0.0162
21.1	13.3	47.4	10.7	56.2	54.2	101	1346	5.33	59.4	6.79	-0.0198	0.0041	-0.018	-0.0131	-0.003	-0.0047	0.0156	1.0006	0.0066
13.2	18.6	19.6	21.9	3.05	31.6	42.6	349	62.6	123	229	-0.0098	0.0147	0.0146	0.0136	0.0031	0.0014	0.0103	0.9961	-0.0092
19.6	29.4	57.8	573	62.1	18.3	28.6	644	13.6	37.5	44.5	0.0133	0.0096	0.0014	-0.0127	-0.0009	0.0194	-0.0045	1.0119	0.0018
10.6	11.3	21.7	15.1	6.26	8.9	86.6	3429	32.8	63.2	107	0.015	0.0078	0.0003	-0.0236	0.0093	0.0035	0.0035	1.0095	-0.0221
12.5	15.8	38.2	211	27.6	8.51	24.1	1540	16.5	31.1	31.9	0.0097	0.0156	0.0029	0.014	-0.0044	0.0013	-0.0066	0.9966	-0.0105
13.9	11	26.2	24.8	2.02	16.5	27.6	679	10.4	22.1	61	0.0038	-0.0125	0.0087	-0.0069	0.0054	0.0156	0.0073	1.0082	-0.0114
22.1	5.28	23.7	36.2	11.4	10.7	22.3	449	10.4	25	36.2	0.0067	-0.0127	-0.0036	-0.0008	0.0089	0.0026	-0.0056	1.0077	-0.0026
13.9	5.33	25.5	16.7	7.1	23.3	51.4	1114	11.5	15.3	17.5	0.0149	0.0047	-0.0022	-0.026	-0.0017	0.0085	-0.0014	1.01	-0.0168
22.1	20	6.98	16.8	18.1	28.4	46.6	359	16.1	42.6	122	0.0134	-0.0047	0.001	-0.0077	0.0016	-0.0129	-0.0043	0.992	0.0081
59.4	51.4	29.4	349	39.2	38.9	53.8	528	16.7	37.2	33.7	-0.0165	0.0007	0.0095	-0.0037	0.0037	0.0056	0.0098	0.995	0.0139
18.4	8.35	19.6	24.1	3.96	19.5	35.9	858	3.25	77.7	9.65	0.0043	0.0216	-0.0083	0.0078	-0.0032	0.0094	-0.0014	1.0042	-0.0013
34.3	34.3	16.1	67.3	17.3	44.9	54.7	362	4.91	8.35	31.3	-0.0024	0.0085	-0.0059	0.0097	-0.0104	-0.0057	-0.0016	0.989	-0.0031
13.9	15.5	7.43	16.4	11.4	23.5	43.3	396	13.5	33.7	61.5	0.0067	-0.0026	-0.0091	0.0118	-0.0007	0.0038	-0.0009	1.0063	0.0115
22.5	14.3	17.5	131	26.4	93.1	147	1794	12.1	42.9	25.5	0.0017	0.0074	-0.0073	0.0119	-0.0002	0.0007	0.0134	1.0098	-0.0185
28.4	31.9	24.6	29.4	2.69	28.4	42.6	461	22.1	40.3	50	-0.0108	0.0159	0.0107	0.0011	0.0182	0.0136	-0.001	0.9905	0.0012
37.5	2.67	24.4	170	18.6	27.6	47	457	12.2	22.3	27.6	-0.0056	-0.0011	0.0015	0.004	-0.0044	0.0068	-0.0121	0.9944	0.004
21.7	16.7	17.3	18.8	13.9	61	100	1037	11.4	34.9	48.7	0.004	0.0135	0.0253	-0.0271	-0.0089	0.002	0.0138	0.9943	0.0111
14.9	11.9	21.5	22.9	11.2	48.3	79.9	514	53.8	109	164	-0.0042	-0.0073	-0.0007	0.0127	-0.0025	-0.0019	-0.0027	1.0093	-0.0093
19.3	8.2	15.8	21.1	5.88	4.87	20.2	890	15.3	23.1	41.8	0.004	-0.0066	0.0178	0.0125	0.0132	-0.0068	-0.001	1.0014	0.0144
26.7	31.6	6.79	19.8	6.15	67.3	115	1715	29.2	54.2	37.5	-0.0076	0.0003	0.0053	0.0071	-0.0011	-0.0024	0.0045	0.9827	0.0087
17	13.5	15	337	34.6	25.7	42.6	368	26.4	48.3	46.1	0.0064	0.0073	0.0131	-0.0017	-0.0213	-0.005	0.0075	0.9907	0.0111
28.6	55.7	13.7	170	28.1	23.7	35.2	519	11.8	20.7	47	0.0048	-0.0172	-0.0046	0.0039	0.0057	0.0032	-0.0169	0.9931	0.0009
12.3	9.47	17.3	13.6	15.4	33.4	57.8	437	16.7	26.9	68.5	-0.0014	0.0068	-0.0101	0.0089	-0.0105	0.0013	0.0074	0.9896	0.003
13.1	23.7	11.8	141	15	12.6	28.4	567	13.8	18.3	52.3	0.0009	-0.0002	-0.0051	0.0001	0.0022	-0.0042	-0.0131	0.976	-0.005
31.6	22.7	20.5	127	16.1	15.5	29.4	491	12.9	38.5	36.5	-0.0022	-0.0186	-0.0009	-0.0089	-0.0029	-0.0156	0.0052	0.9896	0.0055
32.2	20	21.1	20.7	7.43	85.1	133	2129	9.22	25	53.8	-0.0061	-0.0048	-0.0208	-0.0082	-0.0058	0.0092	-0.0118	0.99	-0.0025
17.2	14.2	21.7	13.8	6.04	31.9	50	557	5.47	28.6	44.5	0.0099	0.0041	-0.0127	-0.0113	-0.0018	-0.0043	0.0093	1.014	-0.0067
8.98	6.21	20.7	13.7	12.9	42.6	62.1	542	14.3	22.7	51.4	0.0088	-0.0135	0.0037	-0.005	-0.0001	-0.0014	-0.01	1.0006	-0.0056
13.7	15.3	17.5	22.9	9.56	18.9	42.9	496	9.73	59.4	48.3	0.0074	-0.006	0.0096	-0.0114	0.0095	-0.0013	0.0042	0.9909	0.0033
64.9	38.2	50.5	269	44.9	11.8	17.5	496	13.9	31.6	40.7	0.0065	0.0045	0.0185	-0.005	0.0086	0.0013	-0.0012	0.9797	-0.0044
20	13.1	17.9	44.9	5.38	3.85	8.82	305	17	27.1	64.9	-0.0023	-0.0003	-0.0022	-0.0131	0.0074	-0.0032	0.0059	1.0025	0.0022
11.9	20.9	11.1	2.94	29.4	3.28	21.5	514	9.82	17.8	29.7	0.0156	-0.0048	0.0177	-0.0157	-0.0038	0.0052	-0.0135	1.0092	-0.0086
2.29	19.1	18.6	12.6	2.59	33.7	43.3	557	10.1	11.8	1.01	-0.0087	-0.0025	0.0102	-0.0171	0.0018	-0.0055	0.0101	0.9936	0.0021
61.5	34	3.55	9.22	8.58	21.7	42.9	866	8.98	23.5	28.1	0.0134	0.0047	-0.0084	-0.0018	0.0098	-0.0056	-0.0116	1.0007	0.0104
25.3	20.9	15.4	25.7	10.2	5.94	7.99	655	13.7	17.9	45.3	0.0048	0.0009	-0.0095	0.0084	0.0077	0.0058	-0.0053	0.9937	-0.0082
27.1	14.9	15.5	24.4	12.7	21.9	35.5	355	96.5	130	37.2	-0.017	0.0029	-0.011	0.01	-0.0155	-0.0131	-0.0115	0.9831	0.0113
12.2	9.91	21.7	279	58.3	11.3	20.7	542	12	24.4	35.9	0.0152	0.0027	-0.005	0.0005	0.0037	0.0028	-0.0002	1.0035	-0.0269
49.1	35.2	25.7	37.5	10	5.23	12.1	813	10	21.7	45.7	0.0024	0.0129	0.0153	-0.0066	0	0.0237	-0.0135	1.0046	-0.0051
11.4	4.33	11.1	96.5	14.3	22.1	44.1	890	8.74	32.8	56.2	-0.0047	0.0111	-0.0147	-0.0185	0.0065	0.0111	-0.0256	0.9922	-0.0138
20.7	9.06	23.5	20.4	4.61	57.8	82	922	52.3	80.6	111	-0.0024	-0.0057	-0.0034	-0.0221	-0.0054	0.0023	-0.003	0.9988	0.0011
13.9	16.8	30	38.2	16.3	43.7	90.6	2207	41.8	76.4	157	-0.012	0.0175	-0.0094	0.0025	0.0022	-0.0076	-0.0194	1.0125	0.0095
90.6	42.9	13	14.1	45.7	87.4	142	2503	20.2	36.5	58.8	0.0056	-0.0007	0.0008	-0.02	-0.0042	0.0015	0.0105	1.0121	0.0004
34.3	41	5.19	5.88	13.1	25.5	52.3	305	14.9	36.2	41.4	0.0046	0.0104	-0.0024	-0.0148	0.0067	-0.0049	-0.0102	0.992	0.0057
17.6	12	10.7	16	3.89	155	267	3555	17	31.9	56.2	0.0094	-0.0195	-0.0116	0.0053	0.0076	0.0108	-0.0039	0.9959	0.0165
18.8	20	3.22	322	37.2	64.4	88.2	1018	15.8	24.6	41.4	0.0042	0.008	-0.0064	-0.0071	-0.0051	-0.0039	0.0137	1.0103	-0.0067
16	14.5	16.5	175	18.4	29.4	38.2	300	17.5	41.4	57.8	-0.0133	-0.0095	-0.0078	0.0107	-0.008	0.0157	-0.0063	1.0165	-0.0083
12.4	35.5	11	126	19.6	4.74	31.1	698	10.9	29.7	34.3	0.0041	0.002	0.0085	-0.0034	-0.0065	0.013	0.0043	1.0124	0.0054
23.3	14.5	20.7	276	24.8	19.1	77	1640	42.9	72.3	143	-0.0134	-0.0015	-0.0044	0.003	0.0007	0.011	-0.0061	1.0007	0.0088
7.77	19.5	42.9	302	55.7	3.72	16.5	615	12.1	18.6	27.1	0.0039	-0.0062	0.009	-0.0022	-0.0048	0.0031	-0.0026	0.9941	-0.0077
18.1	16.1	30.2	31.6	13	85.1	125	1241	24.6	49.6	46.6	-0.0185	0.0186	0.0046	-0.0176	-0.001	0.013	0.0118	0.9989	0.0067
61	5.67	25.9	26.4	7.5	24.1	45.3	505	18.1	28.9	63.2	0.0122	-0.0076	0.0131	0.0092	-0.0047	-0.0197	0.0038	0.9953	0.0189
26.7	16.4	21.7	29.4	4	16	22.1	509	67.9	151	349	-0.0036	0.0091	0.0186	0.0061	-0.0083	-0.005	-0.0123	0.982	-0.0021
9.22	16.5	19.3	21.1	13.8	19.1	26.7	655	67.3	145	331	0.0018	-0.0085	0.0055	0.009	-0.0097	-0.0248	-0.0057	1.0034	-0.0001
39.6	16.3	32.8	33.1	7.7	62.6	93.9	1811	11.8	29.7	51.4	-0.0009	-0.0062	0.0076	-0.0136	-0.014	-0.0111	-0.0214	1.0043	-0.0015
157	74.3	32.5	54.7	13.8	32.2	49.1	858	13.1	38.9	57.8	-0.003	-0.0067	-0.01	-0.0025	0.0065	0.002	0.019	1.0011	0.001
22.5	12.3	34.9	322	56.7	21.7	37.9	538	21.1	22.9	30.8	-0.0132	0.0046	-0.0077	-0.0007	0.0027	-0.0114	0.0006	0.984	-0.0093
14.5	12.1	27.4	17.5	8.06	80.6	117	379	4.29	10.5	44.9	-0.0045	0.0194	0.0164	-0.0036	0.0197	-0.0112	-0.0109	1.0069	0.0001
126	213	18.9	111	20.9	14.3	27.4	505	12	16	18.9	0.002	0.0022	-0.0074	0.0017	0.0039	0.0026	-0.0056	0.9767	0.0154
23.7	11	41.4	75.7	3.02	85.1	105	372	19.8	33.7	63.8	0.0021	0.0036	0.0029	-0.0026	0.013	-0.0093	0.0059	0.997	-0.0133
26.4	7.43	21.5	89	10.1	16	30	474	2.31	6.38	10.6	-0.0125	-0.0068	-0.0039	-0.0012	0.0058	0.0064	0.0107	0.9895	-0.0093
39.2	48.7	17.8	11.4	1.93	78.4	121	1197	24.6	44.9	53.3	0.0029	0.0129	-0.0031	-0.0001	-0.0032	0.0064	-0.0039	0.9984	0.0142
21.9	20.4	55.7	483	61	28.1	44.5	757	11.8	17.3	59.4	0.0124	-0.0045	-0.0073	-0.0035	0.0126	0.0042	0.0161	1.0012	0.0119
22.9	7.43	80.6	279	42.6	27.4	45.3	1433	65.5	113	107	-0.0009	-0.0015	0.0096	-0.0032	0.0201	0.0073	-0.0076	0.9916	0.0106
15.3	13.9	23.1	17	1.5	15.5	29.7	939	3.82	35.9	13.3	0	0.0103	0.0011	-0.0025	-0.0004	0.0126	0.0061	0.9931	0.0034
30.2	14.7	17.6	29.2	10.3	3.19	17.8	289	12.7	32.8	36.5	0.0017	0.0007	-0.0059	0.0104	0.0009	0.0081	0.0015	0.9949	-0.0065
23.7	17	24.8	89	14.9	39.6	58.8	441	8.06	15.5	11.1	0.0091	0.0045	0.0005	-0.0032	0.0031	0.0034	0.0003	1.0118	-0.0103
17.5	16.5	19.3	158	27.9	9.22	27.4	626	18.9	27.1	77	0.0007	-0.0014	0.0023	-0.0154	-0.0032	-0.0019	0.0023	1.0026	0.0218
18.1	21.3	16.1	109	14.7	17.8	28.9	509	10.8	25.9	64.4	-0.0012	-0.0034	0.0021	0.0132	0.0086	-0.0144	0.0056	0.9964	-0.0096
24.4	17.9	3.08	11.1	2.13	17.9	38.2	528	9.82	16.8	38.9	0.0154	-0.001	0.0244	-0.0149	0.0036	0.0061	-0.0046	0.9785	-0.0154
28.6	16.1	38.9	198	43.7	53.3	68.5	644	1.58	6.98	8.35	0.0033	-0.011	-0.0052	-0.0068	0.013	0.0113	-0.0013	0.9944	0.0075
14.2	7.99	6.79	12.7	21.5	139	198	1310	4.78	10.9	2.94	0.0035	-0.0025	-0.004	-0.0097	0.0045	0.0035	0.0005	0.9869	0.012
51.9	32.8	77.7	461	63.8	27.4	39.6	547	42.6	75.7	40.7	-0.0167	0.0123	-0.0213	-0.0035	0.0083	0.0062	0.0167	1.0011	0.0013
5.38	17.6	35.5	557	61.5	32.8	55.7	843	36.8	61.5	125	0.0046	0.0005	0.0052	-0.0253	0.0081	0.0088	0.002	0.9879	-0.0038
12	9.82	27.9	23.9	7.84	52.3	75.7	457	12.4	22.9	34.3	0.0033	-0.0116	0.001	0.0154	-0.0127	0.0095	0.0137	1.0019	0.008
90.6	77	81.3	334	64.9	2.35	33.7	368	1	49.6	6.38	-0.0035	0.0115	0.002	-0.015	-0.0003	0.0072	0.0183	0.9965	-0.0023
12.7	13	16.7	100	15.4	7.77	24.8	813	25.5	71.7	112	0.017	0.0062	-0.0158	-0.0074	0.0155	-0.0009	0.0069	1.0143	0.0016
20	14.3	12.5	126	14.7	12.5	43.7	820	11.5	21.1	1	-0.0177	0.0001	0.0035	0.0077	0.0213	-0.0058	-0.0049	1.0051	0.0009
13	8.28	23.1	24.1	7.37	57.3	83.5	1046	13.2	35.9	58.8	-0.0057	0.0063	0.0038	0.0016	-0.0034	-0.0026	0.005	1.0226	-0.0048
12.4	9.39	41	77	23.5	52.8	94.7	1075	9.56	21.3	36.2	0.0111	0.0084	0.0146	0.003	-0.0008	-0.0014	0.0113	0.993	0.0087
7.91	27.4	19.5	147	27.4	20.5	24.8	457	17.2	23.3	50.5	0.0111	0.0061	-0.006	-0.0006	0.0029	-0.0102	0.0167	1.0127	-0.0132
60.4	29.4	27.1	16.5	2.07	8.13	26.7	583	20.7	37.2	32.5	-0.0095	0.0213	0.0086	0.0025	-0.0009	-0.0038	-0.0146	0.9972	0.0134
10.9	19.3	31.9	262	60.4	13.8	14.6	784	66.1	97.3	204	0.0032	0.0085	0.0003	0.0059	0.0047	-0.009	-0.0083	0.9742	-0.0117
17.3	18.3	14.2	15.1	8.74	49.1	94.7	2110	13.2	31.1	46.1	0.0074	-0.0173	-0.0057	0.0078	-0.0222	-0.0088	0.0196	1.0109	0.0174
13.9	15.1	26.4	36.5	9.14	32.5	36.8	710	3.43	73	2.76	0.0083	-0.0082	-0.025	-0.0021	0.0016	0.0091	-0.0051	1.0033	0.0037
63.2	64.9	9.91	139	14.7	85.8	121	362	30.5	46.1	29.7	0.0074	0.0165	-0.0096	-0.0046	0.0048	0.0091	0.0023	1.0051	-0.0123
33.4	28.9	12.2	21.7	14.3	22.5	75	1794	15	25.5	38.2	-0.0014	0.0049	0.0176	-0.0002	-0.0005	-0.0003	-0.0165	1.0007	0.0084
12.2	12.7	16.4	17.2	7.77	3.16	22.7	777	9.39	16.8	38.9	0.0154	0.0013	-0.0043	-0.0267	0.0028	-0.0222	-0.0017	0.998	0.0117
9.47	11	38.5	54.7	17.8	91.4	165	1911	18.8	30.2	38.9	0.0054	0.0065	-0.0104	-0.0089	-0.0099	0.0059	0.0008	0.9896	-0.0095
38.5	30.5	24.6	31.1	24.4	28.1	36.2	433	12.4	28.9	61	0.0035	-0.0058	-0.0008	0.0248	-0.0081	-0.0119	0	1.0057	0.011
75.7	82	44.5	54.2	23.3	20.4	28.9	533	12.5	37.5	45.7	0.0052	0.0094	-0.0064	-0.0145	0.0066	0.0173	-0.0051	1.0011	-0.0039
21.5	10.3	19.6	186	23.5	8.35	29.2	843	12.7	28.9	48.7	0.002	0.0002	0.0104	0.0078	-0.0063	0.0219	-0.0017	1.0036	-0.017
16.1	13.5	24.1	7.17	8.43	20	37.2	866	15.4	30	53.3	0.0185	0.0083	0.0229	0.0018	0.0229	-0.0086	-0.0016	1.0109	0.0001
17	17.9	1	15	10.2	34.9	63.8	414	11.3	25.7	35.5	-0.0034	0.002	-0.002	-0.004	-0.0143	0.0065	-0.0173	1.01	0.0016
25.7	8.66	13.9	21.1	6.21	73.7	126	1778	167	403	626	-0.0026	0.0053	0.0033	0.0074	-0.0047	-0.0024	-0.0138	1.0081	0.0027
7.84	9.56	21.3	426	48.3	33.7	55.2	496	28.6	52.3	51.9	0.0006	0.0009	0.0119	-0.0098	-0.0099	-0.0015	0.006	0.99	0.0017
23.5	21.5	23.9	19.6	5.19	79.1	178	2371	19.3	38.9	47.8	-0.0118	-0.0106	0.005	-0.0115	0.0165	0.0072	-0.0053	1.0039	0.0057
16.4	12.9	23.3	19.6	21.1	28.1	58.8	1176	18.3	31.6	40.7	0.0002	0.014	0.0068	-0.0072	0.0098	-0.0034	-0.0115	0.9916	-0.0233
13.3	9.31	15.1	14.9	6.04	135	189	274	13.8	15.8	34.6	0.0116	0.0155	-0.0106	0.0041	0.0014	0.0101	0.0028	1.0024	0.0072
64.9	64.9	19.3	19.6	16.3	85.1	127	1928	1.46	10.7	20.2	0.0063	0.0115	-0.0049	0.0093	0.0044	-0.0048	-0.0019	1.0033	0.0069
8.35	25.5	23.5	25.3	14.2	2.09	10.6	217	42.9	68.5	58.8	-0.0037	0.0052	0.0142	0.014	-0.0022	-0.0054	0.0021	0.9963	-0.0138
18.3	17.5	19.8	22.3	2.64	119	191	2690	12.6	28.1	26.7	0.0049	-0.0088	0.0084	-0.0061	0.0086	0.0044	0.0018	0.9837	0.0113
6.04	32.8	24.1	24.4	1.06	83.5	145	1762	9.31	15	7.37	0.0106	-0.0156	-0.0232	0.0026	0.0022	-0.01	0.006	0.9965	-0.0133
16.3	9.31	35.5	178	27.1	102	157	1700	10	16.5	52.8	-0.0187	-0.0015	0.0035	-0.0017	0.001	0.0103	0.0041	0.996	-0.0086
45.3	33.4	21.7	18.1	8.2	36.8	61.5	1104	12.1	17.3	47.4	0.0127	0.0065	0.0067	-0.0032	0.0078	-0.0015	0.0029	0.9986	-0.0102
9.39	19.6	14.9	92.2	14.2	42.9	66.7	1009	37.9	56.7	59.4	-0.0035	0.0034	-0.0011	-0.0221	0.0147	0.0062	0.0007	1.0099	0.0173
8.28	14.6	40	359	44.9	267	368	3106	15	25.3	38.2	-0.0046	0.0003	-0.0004	0.0191	-0.0079	-0.0148	0.0131	1.001	0.0075
12.9	14.2	22.7	28.1	5.73	15.5	32.8	483	14.2	24.8	48.3	-0.0061	-0.0036	-0.0116	-0.0005	0.0006	-0.0249	0.0049	0.9902	-0.0099
2.74	3.11	44.9	211	41	22.1	39.6	491	11.9	29.7	34	0.0126	0.002	-0.006	0.0004	-0.0041	-0.0363	0.0006	0.9925	0.0232
21.7	16.8	20.5	108	16.7	12.6	24.1	542	17.8	40.7	36.5	-0.0092	0.0017	0.0012	-0.0074	-0.0199	-0.0024	0.0089	1.0022	-0.0074
18.4	16	25.3	12	8.9	17.5	32.2	583	10.6	32.5	46.6	0.0049	-0.0134	0.013	0.0025	-0.0122	0.0011	-0.0103	1.0245	-0.0111
19.5	15	15.5	178	11.9	64.9	83.5	1009	21.5	25.7	42.6	-0.002	0.0068	-0.0049	0.0127	-0.0064	0.0013	-0.0006	1.0089	-0.0155
38.9	30.5	22.7	21.9	6.73	12.6	23.5	583	4.37	16.5	75.7	-0.0009	0.0002	0.0087	-0.0054	-0.0034	0.0064	-0.0055	1.0157	0.0038
16	17.8	20.5	21.1	4.7	18.9	39.6	365	11.8	24.8	30	-0.0208	-0.0123	-0.0014	0.0158	-0.0043	0.0239	0.0102	1.0077	0.0101
81.3	55.7	98.2	567	62.1	105	173	2371	15.3	9.47	51.4	-0.0029	0.0161	-0.0072	0.0037	-0.0124	-0.0193	-0.0007	1.0066	-0.0014
18.4	15.1	23.7	26.4	3.49	37.5	56.2	757	13.7	22.7	50	-0.0068	0.0018	0.0027	0.0129	0.0092	-0.0063	-0.0059	0.9973	0.0054
23.7	18.9	14.6	13.8	3.59	52.3	68.5	457	12.5	29.2	44.5	0.0096	0.0026	-0.0066	0.0046	0.005	-0.0121	-0.0125	1.0073	0.0047
3.19	11.7	20.9	22.5	3.31	28.9	44.5	500	14.7	27.4	29.4	0.0009	0.0122	0.0022	-0.0081	-0.0199	0.0038	-0.0041	0.984	0.0048
19.3	15.8	19.6	57.8	23.3	12.4	25.5	547	15.1	36.2	30.2	0.0125	-0.0064	0.0052	0.0047	0.0003	0.0084	0.0227	1.0166	-0.0067
85.1	61.5	18.1	18.1	5	22.5	33.7	1134	10.9	21.9	24.8	-0.0106	-0.0197	0.0028	-0.0039	0.0062	0.0109	-0.0189	1.0103	0.0016
9.06	13.9	46.6	114	12.7	10	31.3	828	8.51	25	30.2	0.0223	-0.0029	0.001	-0.0054	-0.003	0.0036	-0.0055	0.9864	0.0028
155	109	3.59	7.04	8.82	15.7	25.5	737	10.6	20.2	35.2	-0.0075	0.0032	0.0173	-0.0003	-0.0137	0.0077	-0.0043	1.0013	-0.0001
8.58	10.2	15.8	23.1	2.02	94.7	122	453	16.3	48.7	130	0.0144	0.0053	0.0187	-0.0099	-0.0012	0.0091	-0.0029	0.9889	-0.0062
75.7	56.2	18.6	32.8	10.6	18.8	33.1	523	11.8	32.8	41.4	0.0102	-0.0056	0.0067	0.0001	0.0099	0.0048	0.0107	0.9855	0.0024
27.6	37.2	69.8	137	32.8	16	34.3	685	12.1	18.8	29.4	0.0056	-0.0064	0.0018	0.0039	0.0075	-0.0052	0.0028	0.9941	-0.0112
24.6	35.2	15.7	50	14.6	38.9	69.8	470	9.65	16.8	34.6	-0.021	-0.0139	-0.0052	-0.003	-0.0052	0.0245	0.0088	1.0058	-0.002
27.9	25.9	29.2	25	5.23	44.5	69.8	1459	28.6	47.8	146	-0.0236	-0.0076	0.0027	0.0089	0.0051	-0.0139	-0.0075	0.9979	0.0009
16.1	13	23.3	16.1	10.9	37.9	53.8	433	54.7	127	115	-0.019	0.0004	0.0005	-0.0046	0.006	0.0076	-0.0117	1.008	-0.0012
37.2	31.9	9.82	211	21.1	6.85	17.3	649	18.6	37.2	133	-0.0036	0.0025	0.0006	0.0018	-0.008	-0.0147	-0.0133	0.987	-0.0029
9.39	13.1	20.2	46.1	21.1	58.3	101	1446	9.47	14.9	21.1	-0.0198	-0.0135	0.003	0.0017	-0.0011	0.0012	-0.0076	1.0005	0.0021
32.2	22.9	1	4.87	5.23	28.1	42.2	547	8.51	22.9	51.9	0.0012	-0.0044	-0.0127	0.0126	-0.0011	0.0146	-0.0054	1.0082	0.0094
10.8	9.31	10.3	313	22.7	14.9	21.3	538	25.9	58.3	14.9	-0.0143	0.001	0.0002	0.0024	0.0089	-0.0028	-0.0087	1.0061	0.012
17.6	14.9	13.6	11.8	3.43	17.9	27.9	583	9.73	26.4	19.5	-0.0204	-0.0332	-0.0059	-0.0004	-0.0057	0.0005	0.0152	0.9909	0.0114
