age	workclass	fnlwgt	educ	educ-num	mar-stat	occup	relat	race	sex	cap-gain	cap-loss	hrs-wk	nat-count	Income
37	3	208106	9	13	5	3	1	4	1	0	0	35	38	0
27	3	167737	15	10	4	5	1	4	1	0	0	48	38	0
43	3	315971	9	13	0	3	1	4	0	0	0	45	38	1
41	3	142717	15	10	0	12	4	2	0	0	0	36	38	0
20	3	190227	12	14	4	3	3	4	1	0	0	25	38	0
44	3	79864	12	14	5	3	4	4	0	0	0	20	38	0
50	3	34067	8	11	2	3	0	4	1	0	0	50	38	1
54	3	222882	11	9	6	3	4	4	0	0	0	45	38	0
31	3	44464	9	13	4	3	1	4	0	0	1564	60	38	1
33	3	256062	15	10	4	0	4	4	0	0	0	35	32	0
22	3	251073	6	5	4	7	3	4	1	0	0	50	38	0
46	3	149949	15	10	2	2	0	4	1	0	0	40	38	0
30	3	165235	9	13	2	0	5	1	0	0	0	40	29	1
22	*	243190	15	10	4	*	3	1	1	0	0	40	2	0
59	*	160662	11	9	2	*	0	4	1	2407	0	60	38	0
57	5	175942	15	10	6	3	2	4	1	0	0	25	38	0
26	3	212793	11	9	4	6	1	4	1	0	0	40	38	0
52	1	153312	7	12	2	10	0	4	1	0	0	40	38	1
55	1	173296	12	14	0	9	4	4	0	0	0	45	38	0
47	3	120131	9	13	2	11	0	4	1	0	0	40	38	1
19	3	117444	11	9	4	2	3	4	1	0	0	40	38	0
26	3	226196	11	9	4	13	3	4	1	0	0	40	38	0
44	3	202872	7	12	0	9	1	4	0	0	0	40	38	1
42	3	176716	12	14	4	3	1	4	1	0	0	40	38	1
39	3	82540	15	10	2	3	0	4	1	0	0	60	38	0
17	*	41643	1	7	4	*	3	4	0	0	0	15	38	0
26	3	197292	11	9	4	0	1	4	0	0	0	50	38	0
26	3	76491	12	14	2	9	0	4	1	0	0	20	38	0
50	4	101094	12	14	2	11	0	4	1	0	0	55	38	0
46	5	119944	12	14	2	3	0	4	1	0	0	50	38	1
18	3	141626	15	10	4	12	3	4	1	2176	0	20	38	0
26	3	122575	9	13	4	3	4	1	1	0	0	60	39	0
32	3	194740	9	13	2	11	0	4	1	0	1902	40	38	1
50	3	263200	4	3	3	7	4	4	0	0	0	34	25	0
47	1	140644	15	10	2	10	0	4	1	0	0	40	38	1
52	3	202115	11	9	2	7	5	4	0	0	0	25	38	0
25	0	27142	15	10	2	3	0	4	1	0	0	40	38	1
42	1	318046	1	7	2	13	0	4	1	0	0	40	38	0
53	3	276369	11	9	2	3	0	4	1	0	0	45	38	0
30	3	67187	11	9	4	5	3	0	0	0	0	8	38	0
23	3	133582	3	2	4	4	1	4	1	0	0	36	25	0
23	3	216672	9	13	4	3	3	4	1	0	0	30	*	0
32	3	45796	15	10	2	4	0	4	1	0	0	60	38	0
29	4	31778	11	9	5	9	2	4	1	0	0	25	38	0
40	3	190044	7	12	2	7	0	4	1	0	0	40	38	0
45	6	144351	12	14	2	9	0	4	1	0	0	40	38	1
17	*	172145	0	6	4	*	3	2	0	0	0	40	38	0
55	3	193130	9	13	2	9	0	4	1	0	0	40	38	1
59	1	140478	12	14	2	9	0	4	1	0	0	40	38	1
56	3	122390	8	11	2	11	0	4	1	15024	0	40	38	1
23	3	116830	2	8	4	2	1	4	1	0	0	50	38	0
37	1	117683	11	9	2	10	0	4	1	0	0	40	38	0
25	3	106491	11	9	2	2	0	4	1	0	0	48	38	0
22	*	39803	15	10	4	*	3	4	1	0	0	40	38	0
27	3	363053	6	5	4	8	4	4	0	0	0	24	25	0
21	3	54472	11	9	4	7	4	4	0	0	0	40	38	0
47	1	200471	11	9	2	13	0	4	1	5178	0	40	38	1
38	3	54317	15	10	2	6	0	4	1	0	0	60	38	0
62	1	113443	12	14	0	9	1	4	0	10520	0	33	38	1
27	3	159623	15	10	2	11	0	4	1	0	0	40	38	0
25	*	161235	8	11	4	*	3	4	1	0	0	90	38	0
27	3	247978	11	9	4	7	3	2	0	0	0	40	38	0
40	3	305846	15	10	2	0	5	4	0	0	0	40	38	1
22	5	214014	15	10	4	11	3	2	1	99999	0	55	38	1
33	3	226525	11	9	0	3	1	4	1	0	0	60	38	0
28	3	247819	8	11	2	9	5	4	0	0	0	5	38	0
28	3	194940	11	9	2	6	0	4	1	0	0	40	38	0
29	3	289991	11	9	4	13	4	4	1	0	0	55	38	0
46	3	585361	6	5	0	3	4	4	0	0	0	40	38	0
30	3	91145	11	9	2	6	0	4	1	0	0	40	38	0
65	*	231604	11	9	2	*	0	4	1	0	0	45	10	0
28	3	273269	15	10	4	2	1	2	1	0	0	40	38	0
39	3	202683	9	13	2	0	0	4	1	0	0	40	38	0
35	3	159179	15	10	4	11	1	4	1	0	0	40	38	0
50	3	28952	15	10	2	11	5	4	0	0	0	39	38	0
25	*	214925	0	6	4	*	3	2	1	0	0	40	38	0
63	3	163708	6	5	6	7	1	4	0	0	0	20	38	0
56	3	200235	8	11	2	2	0	4	1	0	0	48	38	1
46	3	109209	15	10	2	0	0	4	1	0	0	40	38	1
19	3	166153	15	10	4	7	3	4	0	0	0	30	38	0
56	1	268213	12	14	2	9	0	4	1	0	0	35	*	1
31	3	69056	11	9	0	7	3	4	0	0	0	15	38	0
51	6	237141	12	14	2	3	0	4	1	0	0	40	38	1
17	3	277541	1	7	4	11	3	4	1	0	0	5	38	0
27	1	289039	15	10	4	10	4	1	0	0	0	40	38	0
30	3	134737	15	10	4	0	3	4	1	0	0	45	38	0
18	3	56613	15	10	4	10	3	4	0	0	0	20	38	0
41	3	36699	15	10	0	3	1	4	1	4650	0	40	38	0
40	1	333530	12	14	2	9	5	4	0	0	0	40	38	1
35	3	185366	9	13	4	11	1	4	1	0	0	50	38	0
29	3	154017	11	9	4	11	1	4	0	0	0	10	38	0
27	3	215504	9	13	2	11	0	4	1	0	1848	55	38	1
25	3	222539	0	6	4	13	1	4	1	2597	0	50	38	0
53	3	191565	3	2	0	7	4	2	0	0	0	40	5	0
53	3	111939	9	13	2	7	0	4	1	0	0	35	38	0
26	6	53903	11	9	4	2	4	4	1	0	0	50	38	0
41	3	146659	9	13	2	9	0	4	1	0	0	70	38	0
28	3	194200	11	9	2	3	0	4	1	0	0	70	38	0
48	6	78529	12	14	5	9	1	4	1	0	0	60	38	0
22	3	194829	9	13	4	3	1	4	1	0	0	30	38	0
40	0	330174	14	15	2	9	0	4	1	7688	0	40	38	1
52	4	230767	9	13	2	3	0	4	1	0	1902	60	4	1
53	1	137250	12	14	6	9	4	2	0	0	1669	35	38	0
40	3	254478	15	10	2	2	0	4	1	7298	0	50	38	1
57	3	300908	7	12	0	6	1	4	1	0	0	75	38	0
53	5	187830	8	11	5	2	1	4	1	0	0	40	30	0
23	3	201138	15	10	4	0	1	4	0	0	0	8	38	0
31	5	44503	15	10	2	2	0	4	1	0	0	40	38	0
20	3	381357	6	5	4	5	3	4	1	0	0	28	38	0
25	3	311124	14	15	4	9	1	4	0	0	0	20	38	0
37	3	96330	15	10	4	3	4	2	0	0	0	40	38	0
50	3	228238	11	9	2	2	0	4	1	0	0	40	38	1
34	5	56964	11	9	2	13	0	4	1	0	0	35	38	0
37	3	127772	9	13	2	3	0	4	1	0	0	50	38	1
52	3	386397	9	13	2	3	0	4	1	0	0	45	38	1
29	5	404998	8	11	2	4	0	4	1	0	0	90	38	0
49	3	34545	15	10	2	3	0	4	1	0	1887	40	38	1
31	3	157886	15	10	2	7	5	4	0	0	0	40	38	0
47	3	101299	11	9	2	2	0	4	1	0	0	40	38	0
51	5	134447	11	9	2	2	0	4	1	0	0	70	38	0
27	3	191822	11	9	2	11	5	4	0	0	0	50	38	0
23	3	70919	9	13	4	3	1	4	1	0	0	40	38	0
55	3	266343	11	9	2	9	0	4	1	0	0	46	38	0
28	3	87239	15	10	2	3	0	4	1	0	0	50	38	1
31	1	236487	9	13	4	9	1	4	0	0	0	40	10	0
30	3	224147	11	9	4	13	3	2	1	0	0	40	38	0
23	3	197200	9	13	4	9	3	4	1	0	0	60	38	0
19	3	124265	11	9	4	11	3	4	1	0	0	50	38	0
22	3	79980	15	10	4	11	3	4	1	0	0	25	38	0
50	3	128814	11	9	0	7	4	4	0	0	0	25	38	0
64	*	208862	11	9	2	*	0	4	1	0	0	50	38	1
21	3	51262	11	9	4	7	3	4	1	0	0	35	38	0
75	4	98116	15	10	6	11	1	4	1	0	0	40	38	1
29	3	82393	11	9	4	6	3	1	1	0	0	40	10	0
47	3	57534	15	10	2	2	0	4	1	0	0	40	38	1
20	3	218962	11	9	4	6	1	4	1	0	0	40	38	0
33	3	204752	11	9	4	7	3	4	1	0	0	40	38	0
45	3	243631	10	16	2	9	0	1	1	0	0	45	2	1
41	3	170299	8	11	0	9	4	4	0	0	0	43	38	0
23	3	60331	11	9	4	6	3	4	1	0	0	40	38	0
38	3	269318	9	13	2	0	0	4	1	5178	0	50	38	1
67	6	132819	15	10	2	10	0	4	1	0	0	41	38	1
21	3	119665	15	10	4	12	3	4	1	0	0	35	38	0
38	3	150057	15	10	4	9	1	4	1	0	0	45	38	0
31	3	128567	11	9	2	2	0	4	1	0	0	40	38	0
19	*	230874	15	10	4	*	3	4	0	0	0	40	38	0
59	5	148526	15	10	2	11	0	4	1	0	0	40	38	0
36	3	160192	11	9	4	7	1	4	1	0	0	40	38	0
50	1	74660	15	10	6	9	4	4	1	0	0	40	38	0
60	4	142494	0	6	2	2	0	4	1	0	0	40	38	0
30	3	122042	12	14	2	3	0	4	1	0	0	45	38	1
28	4	37088	9	13	4	11	1	4	1	0	0	50	38	0
36	3	61778	15	10	2	2	0	4	1	0	0	60	38	1
21	*	176356	15	10	4	*	3	4	0	0	0	10	10	0
27	3	123302	11	9	2	7	0	4	1	0	0	40	30	0
18	3	89760	2	8	4	7	3	4	0	0	0	20	38	0
44	1	165304	15	10	2	3	0	4	1	0	1485	40	38	1
56	3	104945	5	4	2	7	0	2	1	0	0	40	38	0
51	4	192973	9	13	2	10	0	2	1	0	0	40	38	1
48	3	97863	9	13	2	9	0	4	1	0	0	45	21	1
31	3	73585	8	11	2	9	0	4	1	0	0	45	38	0
35	3	29145	8	11	4	13	1	4	1	0	0	40	38	0
35	3	175232	11	9	0	5	2	4	1	0	0	40	38	0
36	3	325374	15	10	2	2	0	4	1	0	0	40	38	0
47	5	107231	7	12	2	2	0	4	1	0	1672	65	38	0
23	3	129345	15	10	4	7	1	4	1	0	0	25	38	0
21	3	228395	15	10	4	11	2	2	0	0	0	20	38	0
49	3	452402	15	10	5	3	4	2	0	0	0	60	38	0
51	4	338260	14	15	2	9	0	4	1	15024	0	60	38	1
46	3	165138	8	11	2	2	0	4	1	0	0	40	38	0
31	3	109055	11	9	2	4	0	4	1	3137	0	45	38	0
27	3	193122	11	9	2	6	0	4	1	0	0	40	38	0
56	*	425497	7	12	2	*	0	4	1	0	0	20	38	0
48	3	191858	15	10	2	2	0	4	1	0	0	40	38	0
30	3	297155	15	10	0	0	4	2	0	0	0	40	38	0
29	1	181282	9	13	0	9	1	4	1	0	0	50	38	0
50	0	111700	12	14	4	3	1	4	0	0	0	50	38	0
18	3	35065	11	9	4	13	1	2	1	0	0	35	38	0
37	3	298539	11	9	2	3	0	4	1	0	1902	55	38	1
51	5	95435	11	9	2	11	0	4	1	0	0	60	38	1
31	3	162160	11	9	2	2	0	4	1	0	0	47	38	0
29	3	176037	8	11	0	12	1	2	1	14344	0	40	38	1
39	3	314007	0	6	2	2	0	4	1	0	2051	40	38	0
48	3	197683	15	10	2	11	0	2	1	0	0	40	38	1
44	3	242521	9	13	2	11	0	4	1	7688	0	50	38	1
39	3	290321	0	6	2	6	0	4	1	0	0	40	38	0
22	1	44064	1	7	4	5	3	4	1	0	0	35	38	0
27	*	174163	15	10	2	*	5	4	0	0	0	40	38	1
42	3	374790	6	5	0	2	1	4	1	0	0	40	38	0
18	3	231562	11	9	4	11	3	4	0	0	0	33	38	0
27	3	376150	15	10	3	11	1	4	0	0	0	25	38	0
51	3	99987	0	6	5	6	4	2	0	0	0	40	38	0
27	5	120126	15	10	2	3	0	4	1	0	0	40	38	0
60	5	33717	1	7	2	4	0	4	1	0	0	50	38	0
36	3	132879	3	2	2	5	0	4	1	0	0	40	21	0
45	3	304570	9	13	2	3	0	1	1	0	0	60	2	1
40	3	100292	11	9	2	11	0	4	1	0	0	52	38	1
63	3	117473	15	10	2	9	0	4	1	4386	0	40	38	1
41	3	239833	11	9	3	13	4	2	1	0	0	50	38	0
53	*	155233	2	8	2	*	5	4	0	0	0	40	21	0
34	3	130369	11	9	0	13	4	4	0	1151	0	48	10	0
34	3	347166	15	10	2	0	0	4	1	0	0	40	38	0
31	3	502752	9	13	2	0	5	4	0	0	0	40	38	1
22	6	255575	7	12	4	9	1	4	0	0	0	15	38	0
49	3	277946	15	10	2	3	0	4	1	0	0	50	38	1
43	*	214541	11	9	2	*	0	4	1	0	0	35	38	0
36	3	143123	14	15	2	9	0	4	1	0	0	50	38	1
27	3	69132	9	13	4	12	1	4	1	0	0	37	38	0
52	5	34973	11	9	2	4	0	4	1	0	1887	60	38	1
29	3	236992	11	9	2	7	0	2	1	0	0	50	38	0
27	3	492263	0	6	5	6	3	4	1	0	0	35	25	0
42	3	180019	11	9	4	7	1	4	0	0	0	65	38	0
49	5	47086	9	13	6	11	4	4	0	0	0	40	38	0
24	3	222853	15	10	4	2	4	4	1	0	0	50	38	0
22	3	344176	11	9	4	11	4	4	1	0	0	20	38	0
30	5	223212	9	13	4	11	4	4	1	0	0	40	38	0
28	3	110981	15	10	4	7	1	4	1	0	0	40	38	0
20	3	162688	8	11	4	7	3	4	1	0	0	40	38	0
45	4	181307	14	15	2	9	0	4	1	15024	0	43	38	1
39	3	148903	11	9	0	11	1	4	0	4687	0	50	38	1
43	3	306440	14	15	4	9	1	4	1	0	0	66	9	0
18	3	210311	11	9	4	11	3	4	0	0	0	20	38	0
53	3	127117	11	9	2	6	0	4	1	0	0	40	38	0
74	3	54732	15	10	2	11	0	4	1	0	0	20	38	1
39	3	271521	9	13	2	9	0	1	1	0	0	48	29	1
33	*	216908	0	6	4	*	2	4	1	0	0	40	38	0
49	3	543922	11	9	2	2	0	4	1	0	0	42	38	1
21	3	766115	0	6	2	5	0	4	1	0	0	35	38	0
65	*	52728	15	10	2	*	0	4	1	0	0	40	38	0
39	3	284166	11	9	4	2	1	4	1	0	1564	50	38	1
49	3	122206	8	11	2	11	0	4	1	0	0	25	38	0
20	*	95989	15	10	4	*	3	4	0	0	0	40	38	0
47	3	334039	9	13	2	3	0	4	1	7298	0	44	38	1
46	5	225456	11	9	2	3	0	4	1	0	0	40	38	0
29	3	112847	8	11	2	2	0	1	1	7298	0	32	38	1
61	5	171840	11	9	6	9	4	4	0	0	0	16	38	0
48	3	180695	15	10	0	3	1	4	0	0	0	38	38	0
44	3	121012	6	5	0	2	1	4	1	0	0	40	38	0
37	4	126569	9	13	2	2	0	4	1	0	0	60	38	0
45	3	227791	15	10	2	11	0	4	1	0	1740	50	38	0
51	5	290290	9	13	2	9	0	4	1	0	0	45	38	1
33	1	251521	9	13	4	3	1	4	0	0	0	50	38	0
55	5	41938	9	13	2	9	5	4	0	0	0	8	38	0
25	3	27678	15	10	2	7	5	4	0	0	0	60	38	0
26	3	133756	11	9	0	4	1	1	1	0	0	40	29	0
54	3	215990	11	9	2	3	0	4	1	0	0	40	38	1
38	3	461337	11	9	4	11	1	4	0	0	0	33	38	0
39	1	344855	12	14	2	9	5	4	0	0	1977	20	38	1
20	6	214542	15	10	4	9	3	4	1	0	0	40	38	0
30	3	258170	11	9	0	0	1	4	0	0	0	40	38	0
29	0	242147	11	9	0	0	1	3	1	0	0	45	38	0
42	3	235700	11	9	0	5	1	4	0	0	0	40	38	0
24	3	278130	7	12	4	0	1	4	1	0	0	40	38	0
36	3	261241	11	9	2	6	0	4	1	0	0	50	38	1
60	3	85995	12	14	2	0	0	1	1	0	0	50	34	1
42	3	340885	11	9	0	4	1	4	1	0	0	44	38	0
42	3	152889	0	6	2	2	0	4	1	0	0	45	38	0
46	3	195023	11	9	3	6	1	4	0	0	0	40	3	0
52	6	109600	12	14	3	3	4	4	0	4787	0	44	38	1
27	*	249463	8	11	2	*	0	4	1	0	0	20	38	0
43	3	158177	15	10	0	0	4	2	0	0	0	35	38	0
43	6	47818	9	13	4	9	1	4	0	0	0	40	38	0
27	3	391468	1	7	0	2	3	4	1	0	0	40	38	0
52	1	199995	12	14	2	3	0	4	1	7298	0	60	38	1
31	3	231043	15	10	2	13	0	4	1	0	0	50	38	0
38	*	281768	5	4	0	*	4	2	0	0	0	30	38	0
44	3	267790	6	5	4	7	4	2	0	0	0	40	38	0
27	3	217379	15	10	0	9	3	4	0	0	0	40	38	0
50	3	421561	15	10	0	3	1	4	1	0	0	40	38	0
23	3	50953	15	10	4	12	1	4	0	0	0	40	38	0
22	3	138504	15	10	4	0	4	2	0	0	0	30	38	0
36	6	177064	15	10	4	3	4	4	0	0	0	40	38	0
24	3	103064	9	13	4	12	1	4	0	3674	0	40	38	0
59	3	184493	15	10	2	11	0	4	1	0	0	40	38	1
39	3	104089	8	11	2	2	0	4	1	0	0	50	38	1
23	3	149204	9	13	4	3	3	4	1	0	0	40	38	0
37	3	405284	9	13	4	9	1	4	0	0	1340	42	38	0
25	1	137296	7	12	4	0	3	2	0	0	0	38	38	0
40	3	87771	11	9	2	2	5	4	0	0	1628	45	38	0
38	6	125499	9	13	2	9	0	1	1	7688	0	60	18	1
31	3	59083	11	9	2	7	0	4	1	0	0	35	38	0
28	1	138332	10	16	0	9	1	4	0	0	0	40	38	0
24	3	198914	11	9	4	11	4	2	1	0	0	25	38	0
46	1	238162	7	12	2	10	0	4	1	0	1887	50	38	1
29	3	123677	11	9	2	6	5	1	0	0	0	40	24	0
38	0	325538	14	15	2	9	0	4	1	0	0	50	38	1
53	3	251063	15	10	5	3	4	2	0	0	0	40	38	0
33	3	51471	11	9	2	12	5	4	0	0	1902	40	38	1
39	3	175681	9	13	2	9	0	2	1	0	0	60	*	0
44	3	165599	11	9	2	6	0	4	1	0	0	48	38	0
46	3	149640	9	13	0	9	1	4	1	0	0	45	8	1
30	3	143526	9	13	4	11	3	4	1	0	0	40	38	0
24	3	211160	15	10	2	11	0	4	1	0	0	40	38	0
29	3	342989	11	9	4	0	3	4	0	0	0	40	38	0
62	5	173631	15	10	2	3	0	4	1	0	0	70	38	0
25	3	141876	11	9	3	3	1	4	1	0	0	45	38	0
45	3	137604	15	10	4	7	1	4	1	0	0	40	38	0
21	3	129232	15	10	4	2	3	4	1	0	0	40	38	0
64	0	271550	15	10	2	13	0	4	1	0	0	40	38	1
39	3	456922	9	13	0	12	1	4	1	0	0	40	38	0
60	3	232242	11	9	2	11	0	4	1	0	0	40	38	0
35	3	352188	11	9	4	12	1	4	1	0	0	40	38	0
27	3	114967	9	13	4	12	1	4	1	0	0	40	38	0
41	3	201981	11	9	0	2	3	4	1	0	0	40	38	0
32	6	159247	12	14	2	9	0	4	1	0	0	50	38	0
24	3	125905	11	9	2	2	0	4	1	0	0	40	38	0
32	3	186824	9	13	2	2	0	4	1	0	0	40	38	1
42	1	121012	15	10	2	3	0	4	1	0	0	45	38	1
58	3	110844	12	14	6	11	1	4	0	0	0	27	38	0
23	3	143003	12	14	2	9	0	1	1	0	1887	50	18	1
31	0	59732	11	9	2	4	0	0	1	0	0	40	38	0
28	3	178489	9	13	4	3	4	2	0	0	0	45	*	0
41	*	252127	15	10	6	*	4	2	0	0	0	20	38	0
37	3	109633	9	13	2	9	5	4	0	0	0	16	38	1
19	3	160811	11	9	4	11	3	4	1	0	0	38	38	0
27	5	365110	9	13	4	9	1	4	0	0	0	20	38	0
61	5	113080	6	5	2	11	0	4	1	0	0	58	38	1
39	3	206074	9	13	2	9	0	4	1	0	0	45	38	1
25	3	173062	9	13	4	5	4	2	1	0	0	40	38	0
58	3	117273	15	10	2	11	0	4	1	0	0	40	38	1
27	5	153805	15	10	2	13	2	3	1	0	0	50	6	1
51	3	293802	4	3	2	5	0	2	1	0	0	52	38	0
43	1	153132	12	14	2	9	0	4	1	15024	0	40	38	1
46	3	166809	11	9	0	0	4	4	0	0	0	40	38	0
67	*	34122	4	3	2	*	0	4	1	0	0	40	38	0
50	1	231725	11	9	2	5	0	4	1	0	0	40	38	0
20	3	63210	11	9	4	5	3	4	1	0	0	15	38	0
35	3	108293	9	13	6	9	4	4	0	0	0	32	38	1
57	3	116878	3	2	2	5	0	4	1	0	0	40	21	0
40	3	110622	14	15	2	0	2	1	0	0	0	40	29	0
42	1	180318	0	6	4	4	4	4	1	0	0	35	38	0
67	4	112318	0	6	2	2	0	4	1	0	0	40	38	0
47	3	252079	9	13	2	6	0	4	1	7688	0	44	38	1
30	3	27153	11	9	4	5	1	4	1	0	0	50	38	0
26	3	73312	1	7	4	6	4	4	0	0	0	15	38	0
51	3	145409	11	9	2	2	0	4	1	0	0	40	38	0
38	3	167882	15	10	6	7	2	2	0	0	0	45	13	0
24	3	236696	11	9	2	5	3	4	1	0	0	35	38	0
48	5	28791	11	9	2	11	5	4	0	0	0	50	38	0
34	6	118551	9	13	2	12	3	4	0	5178	0	25	*	1
70	3	187292	9	13	2	5	0	4	1	6418	0	40	38	1
35	3	189922	11	9	2	2	0	4	1	0	0	40	38	0
61	*	584259	12	14	2	*	0	4	1	0	0	2	38	1
26	3	173992	15	10	2	2	0	4	1	0	0	45	38	1
64	3	253759	11	9	4	3	1	4	1	0	0	3	38	0
26	3	111243	11	9	4	0	4	4	0	0	0	35	38	0
39	5	147850	11	9	2	13	0	4	1	0	0	30	38	0
55	3	171015	15	10	4	0	3	4	0	0	0	36	38	0
23	3	118023	15	10	4	3	1	4	1	0	0	45	*	0
33	5	361497	11	9	2	2	0	4	1	0	0	40	38	0
31	3	137290	9	13	2	3	0	4	1	0	0	55	38	1
28	1	401886	11	9	4	0	2	4	1	0	0	20	38	0
50	3	201882	12	14	2	6	0	4	1	0	0	30	38	0
26	1	30793	9	13	2	9	5	4	0	0	0	55	38	1
44	0	139161	7	12	0	0	1	2	0	0	1741	40	38	0
51	3	210736	11	9	3	2	1	4	1	0	0	40	38	0
34	3	167781	11	9	2	7	0	4	1	0	0	50	38	0
37	3	103986	9	13	2	9	0	4	1	7688	0	39	38	1
29	3	144592	14	15	2	9	0	4	1	0	0	50	38	1
24	3	493034	9	13	4	9	1	2	1	0	0	40	38	0
27	3	184078	8	11	0	0	4	4	0	0	0	40	38	0
44	3	191814	15	10	2	2	0	4	1	0	0	45	38	0
24	3	329852	11	9	4	6	1	4	1	0	0	40	38	0
54	3	223660	11	9	2	3	0	4	1	0	0	55	38	1
47	3	177087	15	10	5	0	4	4	0	0	0	50	38	1
30	3	143766	11	9	4	7	1	4	1	0	0	30	38	0
35	3	234271	15	10	0	0	1	4	0	0	0	40	38	0
39	0	314822	15	10	2	0	0	2	1	0	0	40	38	0
42	3	195584	7	12	5	0	4	2	0	0	0	40	38	0
70	4	207938	9	13	2	3	0	4	1	0	2377	50	38	1
41	3	126850	14	15	2	0	0	1	1	0	0	40	29	0
36	3	279485	11	9	4	3	1	4	0	0	0	38	38	0
44	3	267717	12	14	2	9	0	4	1	0	0	42	38	1
42	*	175935	11	9	5	*	4	4	1	0	0	40	38	0
20	3	163665	15	10	4	13	3	4	0	0	0	17	38	0
29	3	200468	0	6	4	9	1	4	1	0	0	40	38	0
27	3	91501	11	9	2	12	5	4	0	0	0	40	38	0
30	3	182771	12	14	2	9	0	1	1	0	0	40	38	1
59	5	56392	15	10	2	4	0	4	1	0	1579	60	38	0
31	3	20511	9	13	4	7	1	4	0	0	0	25	38	0
21	3	538822	11	9	4	7	2	4	1	0	0	40	25	0
26	3	332008	15	10	4	2	4	1	1	0	0	37	35	0
57	4	220789	11	9	2	11	0	4	1	0	0	45	38	1
59	5	114760	15	10	2	2	0	4	1	0	0	20	38	1
87	*	90338	11	9	6	*	1	4	1	0	0	2	38	0
25	3	181576	15	10	4	13	1	4	1	0	0	55	38	0
39	3	198841	12	14	2	9	0	4	1	7688	0	45	38	1
53	3	53197	12	14	2	9	0	4	1	3103	0	40	38	1
32	6	542265	11	9	4	0	1	4	0	0	0	40	38	0
38	3	193026	1	7	2	2	0	4	1	0	0	40	38	0
21	3	25505	8	11	4	0	4	2	0	0	0	35	38	0
17	3	375657	1	7	4	5	3	4	1	0	0	30	38	0
44	3	201599	1	7	4	6	4	2	0	0	0	40	38	0
23	3	181820	15	10	4	5	3	4	1	0	0	20	38	0
57	3	334224	15	10	2	2	5	4	0	9386	0	40	38	1
30	6	54318	1	7	2	13	0	4	1	0	0	40	38	0
51	5	141388	11	9	2	4	0	4	1	0	0	55	38	0
54	5	57101	11	9	2	2	0	4	1	0	0	35	38	0
44	3	168515	15	10	0	0	1	4	0	0	0	40	10	0
60	3	163665	15	10	2	10	0	4	1	0	0	16	38	1
28	3	207513	9	13	2	11	0	4	1	7298	0	42	38	1
39	3	293291	11	9	2	6	0	4	1	0	0	50	38	1
55	3	70088	12	14	2	9	0	4	1	0	0	40	38	1
36	3	199346	12	14	2	9	5	4	0	0	0	50	38	1
55	1	143949	12	14	2	9	5	4	0	3103	0	45	38	1
33	3	207201	11	9	2	6	0	4	1	0	0	55	38	1
30	3	430283	11	9	2	0	5	4	0	7298	0	40	38	1
40	1	293809	9	13	2	9	0	4	1	0	0	20	38	0
30	3	378009	12	14	2	3	0	4	1	0	0	50	38	1
40	3	226608	15	10	0	12	1	4	1	0	0	30	12	1
24	3	314182	11	9	4	13	1	4	0	0	0	50	38	0
18	3	170544	1	7	4	11	3	4	1	0	0	20	38	0
18	3	94196	11	9	4	5	3	4	0	0	0	25	38	0
49	3	193047	11	9	2	2	0	4	1	0	0	45	38	1
42	3	112607	11	9	2	2	0	4	1	0	0	50	38	0
28	1	146949	11	9	2	5	0	4	1	0	0	40	38	0
32	3	309513	7	12	2	2	0	4	1	0	0	40	38	0
48	5	191389	15	10	5	11	4	4	0	0	0	50	38	0
24	3	213902	5	4	4	8	3	4	0	0	0	32	7	0
73	5	46514	11	9	2	11	5	4	0	0	0	25	38	0
35	3	75855	12	14	2	9	0	2	1	7298	0	40	*	1
23	3	38707	15	10	2	13	0	4	1	0	0	60	38	1
19	3	188568	15	10	4	8	1	4	0	0	0	40	38	0
27	3	215014	11	9	2	11	0	4	1	0	0	35	25	0
27	3	184477	2	8	4	7	1	4	1	0	0	40	38	0
41	5	204235	14	15	2	9	0	4	1	0	0	50	38	1
31	3	39054	11	9	2	2	0	4	1	0	0	20	38	0
64	4	272531	11	9	2	2	0	4	1	0	0	40	38	1
45	3	358701	2	8	4	7	3	4	1	0	0	10	25	0
47	3	217750	11	9	2	7	5	4	0	0	0	35	38	0
22	3	200374	11	9	4	6	2	4	1	0	0	35	38	0
24	3	498349	9	13	4	13	4	2	0	0	0	40	38	0
69	6	170458	11	9	2	7	0	4	1	0	0	20	38	0
40	5	57233	8	11	2	3	0	4	1	0	0	40	38	1
45	3	188432	11	9	2	2	0	4	1	0	0	40	38	0
47	5	33300	7	12	4	4	2	4	1	10520	0	45	38	1
31	3	225779	11	9	4	6	1	4	0	0	0	40	38	0
48	3	46677	7	12	0	3	4	4	0	0	0	42	38	0
41	3	227968	9	13	2	9	5	2	0	0	0	35	13	1
34	3	85355	9	13	4	0	3	4	1	0	0	40	38	0
48	3	207120	15	10	2	9	0	4	1	0	0	40	38	0
28	1	229223	8	11	2	9	5	4	0	7688	0	36	38	1
20	3	224640	7	12	4	3	3	4	0	0	0	40	38	0
39	3	139012	9	13	2	0	0	1	1	0	0	40	29	1
40	0	130749	15	10	0	3	1	2	0	0	0	40	38	0
28	3	204516	0	6	4	13	1	4	1	0	0	45	38	0
20	3	105479	15	10	4	11	1	4	0	0	0	25	38	0
