Category	Rating	Reviews	Size	Installs	Price	Content_Rating	Genres	Android_Ver
TOOLS	3.9	34612.0000	2.4	5000000	0	Everyone	Tools	4.1_and_up
PRODUCTIVITY	5	2.0000	1.7	10	$0.99	Everyone	Productivity	4.0_and_up
TOOLS	4	593.0000	3.3	100000	0	Everyone	Tools	3.0_and_up
VIDEO_PLAYERS	4.1	253207.0000	13	10000000	0	Everyone	Video_Players__Editors	4.4_and_up
TOOLS	3.9	23348.0000	3.2	5000000	0	Everyone	Tools	4.0.3_and_up
PRODUCTIVITY	4.2	133.0000	7.9	10000	0	Everyone	Productivity	4.2_and_up
PHOTOGRAPHY	4.3	46242.0000	5.2	1000000	0	Everyone	Photography	4.0_and_up
SOCIAL	4.5	40467.0000	22	1000000	0	Everyone	Social	4.1_and_up
TOOLS	4.4	16192.0000	1.6	1000000	0	Everyone	Tools	4.0_and_up
TOOLS	4.1	802.0000	9.4	50000	0	Everyone	Tools	4.1_and_up
VIDEO_PLAYERS	4.2	58981.0000	5.4	10000000	0	Everyone	Video_Players__Editors	4.4_and_up
SPORTS	4.5	177.0000	1.1	10000	0	Everyone	Sports	2.2_and_up
VIDEO_PLAYERS	4.6	148715.0000	3.3	10000000	0	Everyone	Video_Players__Editors	4.0_and_up
VIDEO_PLAYERS	4.1	24565.0000	5.5	1000000	0	Everyone	Video_Players__Editors	2.3.3_and_up
PRODUCTIVITY	3.9	1322.0000	4.2	100000	0	Everyone	Productivity	4.2_and_up
TOOLS	4.7	59632.0000	10	1000000	0	Everyone	Tools	4.1_and_up
TOOLS	3.9	8780.0000	5	1000000	0	Everyone	Tools	4.2_and_up
VIDEO_PLAYERS	4.3	38607.0000	2.9	1000000	0	Everyone	Video_Players__Editors	2.3_and_up
SOCIAL	2.9	90.0000	30	10000	0	ature_17+	Social	4.0.3_and_up
BOOKS_AND_REFERENCE	4.4	283.0000	5.4	10000	0	Everyone_10+	Books__Reference	4.0_and_up
SOCIAL	3.7	55.0000	3.7	5000	0	Teen	Social	4.4_and_up
COUNICATION	4.4	25.0000	2.9	5000	0	Everyone	Counication	4.4_and_up
FAILY	4.1	942.0000	3	100000	0	Everyone	Role_Playing	3.0_and_up
COUNICATION	*	3.0000	4.2	5000	0	Everyone	Counication	2.2_and_up
TOOLS	2.8	11.0000	11	1000	0	Everyone	Tools	3.0_and_up
EDICAL	4.9	18.0000	3	1000	0	Everyone	edical	4.3_and_up
SOCIAL	3.4	44.0000	6.3	1000	0	Teen	Social	4.1_and_up
TOOLS	2.8	54.0000	20	5000	0	Everyone	Tools	4.0.3_and_up
GAE	2.5	450.0000	97	10000	0	Everyone	Card	4.1_and_up
PERSONALIZATION	4.7	51.0000	259	1000	0	Everyone	Personalization	2.1_and_up
BOOKS_AND_REFERENCE	3.1	50.0000	4.9	1000	$1.99	Everyone	Books__Reference	2.3_and_up
COUNICATION	*	0.0000	11	10	0	Teen	Counication	4.0.3_and_up
TOOLS	3.2	11.0000	36	1000	0	Everyone	Tools	4.0.3_and_up
APS_AND_NAVIGATION	4.3	15.0000	164	5000	0	Everyone	aps__Navigation	2.2_and_up
TOOLS	3.9	27.0000	3	1000	0	Everyone	Tools	4.1_and_up
TOOLS	3.6	7.0000	16	1000	0	Everyone	Tools	2.3.3_and_up
SOCIAL	3.2	6.0000	458	100	0	Everyone	Social	4.1_and_up
TRAVEL_AND_LOCAL	*	51.0000	245	10000	0	Everyone	Travel__Local	2.2_and_up
COUNICATION	3.5	11.0000	5.2	1000	0	Everyone	Counication	4.3_and_up
SPORTS	3.3	64.0000	5.7	5000	0	Everyone	Sports	6.0_and_up
TOOLS	*	0.0000	3.3	5	$0.99	Everyone	Tools	2.1_and_up
NEWS_AND_AGAZINES	*	0.0000	27	10	0	Everyone	News__agazines	4.1_and_up
PHOTOGRAPHY	*	2.0000	10	100	0	Everyone	Photography	3.2_and_up
APS_AND_NAVIGATION	*	10.0000	7.8	100	0	Everyone	aps__Navigation	4.4_and_up
EDICAL	2.4	32.0000	8.5	5000	0	Everyone	edical	4.0.3_and_up
SOCIAL	4.4	5985.0000	5.9	500000	0	Everyone	Social	4.1_and_up
FAILY	2.8	5.0000	629	50	$0.99	Everyone	Role_Playing	2.3.3_and_up
FAILY	5	3.0000	1.7	500	0	Everyone	Education	4.1_and_up
FI*CE	*	0.0000	92	100	0	Everyone	Fi*ce	5.0_and_up
SPORTS	4.4	426.0000	21	5000	$1.99	Everyone	Sports	4.0_and_up
SHOPPING	*	3.0000	1.2	100	0	Everyone	Shopping	2.2_and_up
TOOLS	*	4.0000	33	100	0	Everyone	Tools	4.0.3_and_up
TOOLS	*	0.0000	35	50	0	Everyone	Tools	4.0.3_and_up
PRODUCTIVITY	*	0.0000	*	5	0	Everyone	Productivity	*
SOCIAL	*	0.0000	2.4	10	0	Teen	Social	4.0_and_up
GAE	*	0.0000	11	10	0	Everyone	Adventure	2.3_and_up
BUSINESS	*	1.0000	23	100	0	Everyone	Business	3.0_and_up
FAILY	5	3.0000	4	100	0	Everyone	Education	4.4_and_up
FAILY	*	0.0000	*	10	0	Everyone	Role_Playing	*
NEWS_AND_AGAZINES	3.3	78.0000	17	10000	0	Everyone	News__agazines	5.0_and_up
NEWS_AND_AGAZINES	2.9	61.0000	4.1	10000	0	Everyone	News__agazines	4.1_and_up
NEWS_AND_AGAZINES	4.1	56.0000	28	1000	0	Everyone_10+	News__agazines	2.3.3_and_up
NEWS_AND_AGAZINES	4.6	18.0000	1.8	100	0	Everyone	News__agazines	4.0_and_up
BUSINESS	*	0.0000	3.4	50	0	Everyone	Business	5.0_and_up
NEWS_AND_AGAZINES	2.2	160.0000	32	50000	0	Everyone_10+	News__agazines	4.4_and_up
PERSONALIZATION	4.3	505.0000	288	10000	$1.99	Everyone	Personalization	2.1_and_up
SOCIAL	5	20.0000	4.2	10	0	Teen	Social	4.0_and_up
NEWS_AND_AGAZINES	2.5	2055.0000	17	100000	0	Everyone	News__agazines	4.4_and_up
PRODUCTIVITY	*	4.0000	18	500	0	Teen	Productivity	5.0_and_up
NEWS_AND_AGAZINES	3	29.0000	37	5000	0	Everyone_10+	News__agazines	5.0_and_up
NEWS_AND_AGAZINES	3.7	794.0000	15	100000	0	Everyone	News__agazines	4.1_and_up
FAILY	5	1.0000	3.8	10	0	Everyone	Education	4.4_and_up
BUSINESS	*	0.0000	21	10	0	Everyone	Business	4.0_and_up
BUSINESS	*	1.0000	4.2	50	0	Everyone	Business	2.3_and_up
BUSINESS	*	0.0000	28	500	0	Everyone	Business	4.1_and_up
BOOKS_AND_REFERENCE	*	7.0000	2.3	10	$2.99	Teen	Books__Reference	4.0.3_and_up
FI*CE	5	12.0000	775	100	0	Everyone	Fi*ce	3.0_and_up
BUSINESS	*	4.0000	10	100	0	Everyone	Business	4.0.3_and_up
FI*CE	*	0.0000	5.9	100	0	Everyone	Fi*ce	4.0.3_and_up
FAILY	4.1	89.0000	33	5000	$4.49	Everyone	EducationEducation	4.0.3_and_up
FAILY	*	0.0000	7.5	5	0	Everyone	Education	4.1_and_up
FAILY	*	0.0000	19	10	0	Everyone	Education	4.0_and_up
NEWS_AND_AGAZINES	*	0.0000	3.8	10	0	Teen	News__agazines	2.3_and_up
NEWS_AND_AGAZINES	4.1	905.0000	4	50000	0	Everyone	News__agazines	4.0_and_up
NEWS_AND_AGAZINES	2.6	820.0000	*	100000	0	Everyone	News__agazines	*
FAILY	4.6	11872.0000	62	100000	0	Teen	Role_Playing	4.3_and_up
FAILY	4.5	69013.0000	*	1000000	0	Teen	Role_Playing	*
BUSINESS	*	0.0000	7.6	1	0	Everyone	Business	4.0_and_up
FAILY	4.5	364013.0000	27	1000000	0	Everyone_10+	Role_Playing	4.1_and_up
NEWS_AND_AGAZINES	*	0.0000	2.1	0	0	Everyone	News__agazines	4.4_and_up
FAILY	3.3	707.0000	15	100000	0	Everyone	Entertainent	2.3_and_up
PRODUCTIVITY	*	130.0000	3.4	1000	$8.49	Everyone	Productivity	1.6_and_up
GAE	4.4	13079.0000	30	500000	0	Everyone_10+	Adventure	4.0_and_up
PERSONALIZATION	4.7	4856.0000	18	50000	$2.49	Everyone	Personalization	4.0_and_up
FAILY	4.7	2910.0000	5.3	50000	0	Everyone	Entertainent	4.1_and_up
FAILY	4	3745.0000	31	1000000	0	Everyone	EducationEducation	4.0.3_and_up
GAE	4.5	2032.0000	50	50000	0	Teen	Card	4.1_and_up
PRODUCTIVITY	4.3	596.0000	22	50000	0	Everyone	Productivity	4.1_and_up
FAILY	4.6	166.0000	2.6	10000	0	Everyone	Entertainent	3.1_and_up
FAILY	4.7	456474.0000	86	5000000	0	Teen	Role_Playing	4.4_and_up
GAE	4.4	267395.0000	71	5000000	0	Everyone_10+	Action	4.4_and_up
FAILY	4	45359.0000	32	1000000	0	Everyone_10+	Role_Playing	4.4_and_up
PRODUCTIVITY	4.2	25427.0000	9.2	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.3	815974.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.1	14432.0000	16	1000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.5	298854.0000	*	10000000	0	Everyone	Productivity	*
BUSINESS	4.3	54520.0000	*	10000000	0	Everyone	Business	*
PRODUCTIVITY	4.3	226295.0000	4.2	10000000	0	Everyone	Productivity	2.3.3_and_up
PRODUCTIVITY	4.7	253155.0000	3.5	5000000	0	Everyone	Productivity	4.0_and_up
TOOLS	4.1	7063.0000	*	1000000	0	Everyone	Tools	5.0_and_up
PRODUCTIVITY	4.3	549900.0000	60	10000000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.4	691474.0000	*	100000000	0	Everyone	Productivity	*
FAILY	3.1	1073.0000	5.9	100000	0	Everyone	Strategy	4.0_and_up
GAE	4	154108.0000	78	5000000	0	Everyone	Racing	2.3_and_up
PRODUCTIVITY	4.5	123412.0000	*	50000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.5	155998.0000	12	10000000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	72161.0000	4.9	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.2	30291.0000	*	1000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	404610.0000	*	10000000	0	Everyone	Productivity	*
BOOKS_AND_REFERENCE	4.4	43088.0000	3	1000000	0	Teen	Books__Reference	4.0_and_up
PRODUCTIVITY	4.6	6320.0000	6.3	100000	0	Everyone	Productivity	4.4_and_up
GAE	4	271214.0000	*	10000000	0	Teen	Arcade	*
PRODUCTIVITY	4.6	14089.0000	8.4	500000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.3	26452.0000	4	1000000	0	Everyone	Productivity	2.1_and_up
PRODUCTIVITY	4.3	6120.0000	1.9	100000	0	Everyone	Productivity	6.0_and_up
PRODUCTIVITY	3.9	7801.0000	201	1000000	0	Everyone	Productivity	1.5_and_up
PRODUCTIVITY	4.5	57449.0000	5	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.7	7566.0000	4	500000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.3	4649.0000	30	100000	0	Everyone	Productivity	5.0_and_up
PRODUCTIVITY	4.6	25370.0000	*	1000000	0	Everyone	Productivity	*
LIFESTYLE	4.6	10484.0000	9	1000000	0	Everyone	Lifestyle	4.1_and_up
PRODUCTIVITY	4.2	2537.0000	8.5	500000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.3	4441.0000	*	100000	0	Everyone	Productivity	*
PRODUCTIVITY	4.6	2401017.0000	*	100000000	0	Everyone	Productivity	*
PRODUCTIVITY	4.2	86172.0000	13	1000000	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	4.1	661.0000	3.4	100000	0	Everyone	Productivity	4.1_and_up
PRODUCTIVITY	4.6	7969.0000	20	100000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	4.4	688.0000	4.4	50000	0	Everyone	Productivity	4.0_and_up
FAILY	3.7	56664.0000	8.3	1000000	0	Everyone	Casual	2.3_and_up
EDICAL	4.4	2295.0000	19	100000	0	Everyone	edical	5.0_and_up
GAE	3.9	1290.0000	6.4	100000	0	Everyone	Word	4.1_and_up
TOOLS	4.3	15618.0000	2.4	1000000	0	Everyone	Tools	2.3_and_up
PERSONALIZATION	4.3	266434.0000	*	10000000	0	Everyone	Personalization	*
PRODUCTIVITY	4.3	11402.0000	5.3	1000000	0	Everyone	Productivity	5.0_and_up
FAILY	4.5	1007.0000	5.2	100000	0	Everyone	Entertainent	4.1_and_up
GAE	4.5	401648.0000	70	10000000	0	Everyone	Action	4.0.3_and_up
GAE	4.5	8193.0000	41	500000	0	Everyone	Arcade	4.0.3_and_up
SPORTS	4.5	97.0000	1.9	10000	0	Everyone	Sports	4.1_and_up
GAE	4.7	1115.0000	39	100000	0	Everyone	Arcade	4.3_and_up
FAILY	4.3	1853.0000	5.8	500000	0	Everyone	Entertainent	4.0_and_up
PERSONALIZATION	4.4	1623.0000	11	1000000	0	ature_17+	Personalization	4.0.3_and_up
SOCIAL	4.5	787.0000	6.9	100000	0	Everyone	Social	4.0.3_and_up
PHOTOGRAPHY	4.3	18.0000	15	5000	0	Teen	Photography	4.1_and_up
FAILY	4.3	1922.0000	4.7	500000	0	Everyone	Entertainent	4.1_and_up
ART_AND_DESIGN	4.2	175.0000	8.2	50000	0	Everyone	Art__Design	4.0.3_and_up
PHOTOGRAPHY	4.2	784.0000	18	100000	0	Everyone	Photography	4.1_and_up
TOOLS	4.3	1283.0000	4.4	100000	0	Everyone	Tools	4.1_and_up
PHOTOGRAPHY	4.2	67.0000	15	10000	0	Everyone	Photography	4.0.3_and_up
PERSONALIZATION	4.7	10786.0000	9.4	500000	0	ature_17+	Personalization	4.3_and_up
FAILY	4.1	623.0000	3	100000	0	Everyone	Entertainent	3.0_and_up
SOCIAL	4.3	39.0000	12	5000	0	Everyone	Social	4.0.3_and_up
PERSONALIZATION	4.1	293.0000	3.4	100000	0	Everyone	Personalization	4.0.3_and_up
PHOTOGRAPHY	3.8	4813.0000	5.1	100000	0	Everyone	Photography	2.2_and_up
PHOTOGRAPHY	4.5	12.0000	2	1000	0	Teen	Photography	4.1_and_up
FAILY	4.1	3003.0000	3.2	1000000	0	Everyone	Entertainent	4.0_and_up
PHOTOGRAPHY	*	2.0000	5.2	1000	0	Everyone	Photography	4.0_and_up
SOCIAL	4.3	48.0000	11	5000	0	Everyone	Social	4.0.3_and_up
PHOTOGRAPHY	4.5	16.0000	14	1000	0	Teen	Photography	4.0.3_and_up
PHOTOGRAPHY	4.1	88.0000	7.7	10000	0	Everyone	Photography	4.1_and_up
PERSONALIZATION	4.4	49.0000	12	10000	0	Teen	Personalization	4.1_and_up
FAILY	4.3	694.0000	3.8	100000	0	Everyone	Entertainent	4.2_and_up
FAILY	4.4	634.0000	8.1	100000	0	Teen	Entertainent	2.3.3_and_up
FAILY	4.3	131.0000	5.4	50000	0	Everyone	Entertainent	4.1_and_up
FAILY	*	1.0000	5.7	100	0	Everyone	Entertainent	4.0.3_and_up
SOCIAL	4.1	56.0000	10	5000	0	Everyone	Social	4.0.3_and_up
PHOTOGRAPHY	4.6	666.0000	8.7	100000	0	Everyone	Photography	4.0.3_and_up
LIFESTYLE	4.7	25.0000	3.8	10000	0	Teen	Lifestyle	4.0_and_up
SOCIAL	4.2	93.0000	5.6	10000	0	Teen	Social	4.1_and_up
LIFESTYLE	3.7	121.0000	3.8	10000	0	ature_17+	Lifestyle	4.0.3_and_up
SOCIAL	4.7	38.0000	4.1	5000	0	Everyone	Social	4.2_and_up
SOCIAL	4.4	39.0000	11	5000	0	Everyone	Social	4.1_and_up
FAILY	4.7	19.0000	5.7	1000	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.2	91.0000	3.8	10000	0	Everyone	Entertainent	4.1_and_up
SOCIAL	4.6	12111.0000	9.1	500000	0	Everyone	Social	4.3_and_up
FAILY	4.5	132.0000	2.5	5000	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.8	38.0000	6.7	1000	0	Everyone	Entertainent	4.4_and_up
PHOTOGRAPHY	3.7	42.0000	11	5000	0	Everyone	Photography	4.0_and_up
ART_AND_DESIGN	4.3	132.0000	7.7	10000	0	Everyone	Art__Design	4.1_and_up
PHOTOGRAPHY	4.2	302.0000	7	50000	0	Everyone	Photography	4.1_and_up
FOOD_AND_DRINK	3.6	742.0000	43	100000	0	Everyone	Food__Drink	4.1_and_up
FOOD_AND_DRINK	4.1	336.0000	13	100000	0	Everyone	Food__Drink	4.1_and_up
BUSINESS	2.3	41.0000	20	10000	0	Everyone	Business	4.0_and_up
GAE	4.3	8432.0000	59	500000	0	Everyone_10+	Adventure	4.1_and_up
FOOD_AND_DRINK	4.6	42.0000	3.9	100	0	Teen	Food__Drink	5.0_and_up
FAILY	4.5	7812.0000	27	50000	$19.99	Everyone_10+	Role_Playing	4.0_and_up
BUSINESS	4	3.0000	16	1000	0	Everyone	Business	4.1_and_up
FAILY	4.2	1661.0000	63	10000	$9.99	Everyone	Role_Playing	4.0_and_up
PHOTOGRAPHY	4.6	617.0000	12	10000	$1.99	Everyone	Photography	3.2_and_up
FAILY	4.2	9659.0000	30	100000	$2.99	Everyone	Role_Playing	2.3_and_up
FAILY	4.5	2576.0000	44	10000	$4.99	Everyone	Role_Playing	4.0_and_up
FOOD_AND_DRINK	4.3	19373.0000	43	1000000	0	Everyone	Food__Drink	4.4_and_up
FAILY	4.4	3358.0000	17	100000	$14.99	Everyone	Role_Playing	2.3_and_up
FOOD_AND_DRINK	3.6	145646.0000	42	10000000	0	Everyone	Food__Drink	4.4_and_up
BUSINESS	4	3.0000	6.3	500	0	Everyone	Business	4.2_and_up
TOOLS	*	0.0000	2.6	1	0	Everyone	Tools	2.1_and_up
APS_AND_NAVIGATION	2.8	1911.0000	20	100000	0	Everyone	aps__Navigation	4.3_and_up
LIFESTYLE	3.8	28140.0000	16	1000000	0	Everyone	Lifestyle	4.2_and_up
PHOTOGRAPHY	4.1	5485.0000	13	1000000	0	Everyone	Photography	3.2_and_up
FAILY	3.8	11250.0000	6.3	100000	$9.99	Everyone_10+	Role_Playing	4.2_and_up
BUSINESS	3.4	15.0000	2.7	10000	0	Everyone	Business	2.2_and_up
FOOD_AND_DRINK	4.5	5093.0000	56	500000	0	Everyone	Food__Drink	4.2_and_up
FAILY	4.3	8450.0000	1.1	100000	$13.99	Everyone	Role_Playing	2.3.3_and_up
FOOD_AND_DRINK	3.1	194.0000	26	100000	0	Everyone	Food__Drink	4.4_and_up
FAILY	4.6	13492.0000	56	100000	0	Teen	Role_Playing	4.1_and_up
SHOPPING	3.3	272.0000	785	100000	0	Everyone	Shopping	2.2_and_up
GAE	3.9	2362.0000	25	100000	0	Everyone	Action	2.3_and_up
GAE	4.2	139432.0000	4.7	10000000	0	Everyone	Adventure	2.1_and_up
FAILY	4.9	707.0000	6	10000	0	Everyone	Entertainent	4.1_and_up
LIFESTYLE	3.9	1638.0000	4.9	100000	0	Everyone	Lifestyle	4.3_and_up
FOOD_AND_DRINK	3.4	6512.0000	18	1000000	0	Everyone	Food__Drink	4.4_and_up
WEATHER	3.7	7896.0000	*	1000000	0	Everyone	Weather	*
FOOD_AND_DRINK	4.2	68270.0000	66	1000000	0	Everyone	Food__Drink	4.4_and_up
FOOD_AND_DRINK	3.8	21381.0000	41	1000000	0	Everyone	Food__Drink	4.4_and_up
GAE	4.6	58575.0000	96	1000000	0	Teen	Action	4.1_and_up
SPORTS	4.4	32881.0000	76	1000000	0	Everyone	Sports	4.1_and_up
COUNICATION	4	6.0000	4.2	1000	0	Everyone	Counication	4.0_and_up
FOOD_AND_DRINK	4.2	10225.0000	36	1000000	0	Everyone	Food__Drink	5.0_and_up
PERSONALIZATION	*	1.0000	3.9	100	0	Everyone	Personalization	4.0_and_up
FOOD_AND_DRINK	4.2	441.0000	24	100000	0	Everyone	Food__Drink	4.1_and_up
FOOD_AND_DRINK	4.5	455496.0000	35	10000000	0	Everyone	Food__Drink	4.4_and_up
PRODUCTIVITY	4.6	84.0000	23	1000	$4.29	ature_17+	Productivity	3.2_and_up
GAE	4.4	475369.0000	13	50000000	0	Everyone	Racing	4.0.3_and_up
GAE	4.6	358633.0000	19	10000000	0	Everyone	Racing	4.0.3_and_up
TOOLS	4.5	1094094.0000	*	100000000	0	Everyone	Tools	*
TOOLS	3.7	23347.0000	7.6	5000000	0	Everyone	Tools	2.3_and_up
FAILY	4.1	1626.0000	96	100000	0	Everyone_10+	Siulation	4.1_and_up
FAILY	4.2	14432.0000	35	500000	0	Everyone	Casual	4.0.3_and_up
FAILY	4	36578.0000	*	1000000	0	Everyone	EducationPretend_Play	*
GAE	4.5	14253.0000	81	1000000	0	Everyone	Racing	4.0_and_up
GAE	4.6	15829.0000	95	1000000	0	Everyone	Racing	4.0_and_up
TOOLS	4.5	101738.0000	10	1000000	0	Everyone	Tools	4.0_and_up
TOOLS	4.4	372553.0000	21	10000000	0	Everyone	Tools	4.1_and_up
VIDEO_PLAYERS	3.3	6716.0000	4.7	500000	0	ature_17+	Video_Players__Editors	4.4_and_up
FAILY	4.2	3345.0000	27	1000000	0	Everyone	Siulation	4.1_and_up
FAILY	4.2	200450.0000	25	10000000	0	Everyone	CasualPretend_Play	4.1_and_up
GAE	4	42182.0000	3.4	1000000	0	Everyone	Arcade	4.1_and_up
HEALTH_AND_FITNESS	4	87.0000	33	10000	0	Everyone	Health__Fitness	4.0.3_and_up
GAE	4	2700.0000	5.7	500000	0	Everyone	Board	4.1_and_up
FAILY	3.5	2310.0000	3.1	500000	0	Everyone	Puzzle	4.1_and_up
TOOLS	4.5	594406.0000	*	10000000	0	Everyone	Tools	*
FAILY	3.9	3847.0000	4.3	1000000	0	Everyone	Puzzle	4.1_and_up
GAE	3.9	85317.0000	4.5	5000000	0	Everyone	Board	4.0.3_and_up
FAILY	4.1	265.0000	46	10000	$2.99	Everyone	EducationPretend_Play	4.0_and_up
FAILY	4.4	54.0000	33	500	$2.99	Everyone	Puzzle	4.1_and_up
FAILY	4.2	1013.0000	58	50000	$2.99	Everyone	EducationCreativity	4.0_and_up
FAILY	4.4	2311.0000	9.3	100000	$1.99	Everyone	CasualPretend_Play	4.0_and_up
FAILY	4.3	2419.0000	6.2	100000	0	Everyone	Puzzle	4.0_and_up
GAE	4.1	97209.0000	6.7	1000000	0	Everyone	Board	4.0.3_and_up
FAILY	4	4518.0000	41	1000000	0	Everyone	Siulation	4.1_and_up
GAE	4.3	146.0000	6	10000	0	ature_17+	usic	4.0_and_up
FAILY	4.4	3397.0000	9.5	50000	$3.99	Everyone	CasualPretend_Play	4.0_and_up
FAILY	4.5	3580.0000	60	100000	0	Everyone	Casual	4.4_and_up
GAE	4.6	18.0000	31	100	$4.99	ature_17+	Adventure	7.0_and_up
FAILY	3.7	11748.0000	36	1000000	0	Teen	Casual	4.0.3_and_up
PRODUCTIVITY	3.8	1205.0000	4.3	100000	0	Everyone	Productivity	4.0_and_up
FAILY	3.4	267.0000	1.5	10000	0	Everyone	Entertainent	4.0.3_and_up
GAE	4.3	183.0000	68	10000	0	Everyone	Racing	4.1_and_up
HEALTH_AND_FITNESS	3.8	76.0000	1.2	1000	$4.99	Everyone	Health__Fitness	2.2_and_up
FAILY	4.7	429.0000	12	10000	$3.99	Everyone	Books__ReferenceEducation	4.0.3_and_up
TOOLS	4.4	138872.0000	22	10000000	0	Everyone	Tools	4.1_and_up
FAILY	4.4	1091.0000	45	50000	$2.99	Everyone	EducationPretend_Play	2.0.1_and_up
FAILY	4.1	11788.0000	62	1000000	0	Everyone	EducationalPretend_Play	4.0_and_up
FAILY	4.4	23022.0000	80	1000000	0	Everyone	Role_PlayingPretend_Play	4.1_and_up
BOOKS_AND_REFERENCE	4	22.0000	34	1000	0	Everyone	Books__Reference	2.3_and_up
FAILY	3.9	1985.0000	3.5	500000	0	Everyone	Puzzle	4.1_and_up
FAILY	4.3	3725.0000	67	100000	$2.99	Everyone	EducationalPretend_Play	4.0_and_up
FAILY	4.2	1357.0000	58	50000	$2.99	Everyone	EducationalPretend_Play	4.0_and_up
GAE	3.3	19291.0000	5.1	1000000	0	Everyone	Board	4.1_and_up
FAILY	4	68.0000	5.5	5000	0	Everyone	Education	2.3_and_up
GAE	4.6	87766.0000	12	1000000	$4.99	Everyone	Action	2.3_and_up
GAE	4.1	14002.0000	19	1000000	0	Everyone	Arcade	4.0.3_and_up
GAE	4.1	22896.0000	19	1000000	0	Everyone	Arcade	4.0.3_and_up
GAE	3.4	107778.0000	8.8	10000000	0	Everyone	Arcade	2.3.3_and_up
GAE	3.4	2218.0000	11	500000	0	Everyone	Arcade	4.0_and_up
PRODUCTIVITY	4.1	10676.0000	12	1000000	0	Everyone	Productivity	4.1_and_up
TOOLS	4	2596.0000	32	500000	0	Everyone	Tools	5.0_and_up
TOOLS	3.4	71852.0000	22	5000000	0	Everyone	Tools	4.1_and_up
TOOLS	3.2	4908.0000	38	500000	0	Everyone	Tools	4.0_and_up
VIDEO_PLAYERS	3.8	7335.0000	*	1000000	0	Everyone	Video_Players__Editors	*
VIDEO_PLAYERS	3.8	12443.0000	*	1000000	0	Everyone	Video_Players__Editors	*
PRODUCTIVITY	3.9	2046.0000	60	100000	0	Everyone	Productivity	4.4_and_up
PRODUCTIVITY	3.6	3227.0000	35	500000	0	Everyone	Productivity	4.1_and_up
TOOLS	3.8	253.0000	15	50000	0	Everyone	Tools	4.1_and_up
GAE	3.9	1576.0000	43	50000	0	Everyone	Arcade	4.1_and_up
PRODUCTIVITY	3.2	368.0000	*	100000	0	Everyone	Productivity	5.0_and_up
TOOLS	1	2.0000	4.4	500	0	Everyone	Tools	4.0_and_up
TOOLS	4.6	14.0000	2.1	1000	0	Everyone	Tools	2.3_and_up
GAE	*	0.0000	*	50000	0	Everyone	Arcade	*
BUSINESS	3.6	21.0000	*	100	$12.99	Everyone	Business	*
FAILY	4.9	15.0000	23	100	0	Everyone	Casual	2.3_and_up
PRODUCTIVITY	*	3.0000	2.3	50	$2.60	Everyone	Productivity	1.5_and_up
TOOLS	2.6	5.0000	636	500	0	Everyone	Tools	4.2_and_up
WEATHER	3.9	2962.0000	4.2	100000	0	Everyone	Weather	2.3.3_and_up
HEALTH_AND_FITNESS	*	0.0000	4.6	50	0	Everyone	Health__Fitness	4.4_and_up
PHOTOGRAPHY	3.5	13.0000	7.9	1000	0	Everyone	Photography	5.0_and_up
GAE	3.2	768.0000	1.4	100000	0	Everyone	Arcade	1.5_and_up
FAILY	*	1.0000	21	10	0	Everyone	Education	4.2_and_up
TOOLS	3.3	35.0000	916	1000	0	Everyone	Tools	2.2_and_up
BUSINESS	*	3.0000	28	100	0	Everyone	Business	4.1_and_up
BUSINESS	*	2.0000	1.6	500	0	Everyone	Business	5.0_and_up
GAE	3.8	21423.0000	84	1000000	0	Everyone	Action	2.3_and_up
APS_AND_NAVIGATION	3.9	22382.0000	6.6	1000000	0	Everyone	aps__Navigation	2.3.3_and_up
FAILY	4.6	877576.0000	12	10000000	0	Everyone	Casual	2.0_and_up
PRODUCTIVITY	1.8	12.0000	14	1000	0	Everyone	Productivity	4.1_and_up
BUSINESS	*	0.0000	38	5	0	Everyone	Business	4.1_and_up
FAILY	4.3	9.0000	5	500	0	Everyone	Education	4.0_and_up
TOOLS	3.9	1417.0000	2.9	10000	$3.28	Everyone	Tools	4.1_and_up
BUSINESS	*	2.0000	1.4	10	0	Everyone	Business	4.4_and_up
FAILY	4.8	5.0000	8.4	100	0	Everyone	Education	4.1_and_up
WEATHER	3.7	631.0000	3	100000	0	Everyone	Weather	2.3_and_up
