C1	C2	C3	C4	C5	C6	C7	C8
-21598.0000	-21433.0000	-21265.0000	-21100.0000	-20950.0000	-20820.0000	-20695.0000	-20580.0000
-20460.0000	-20340.0000	-20220.0000	-20115.0000	-20058.0000	-20085.0000	-20183.0000	-20310.0000
-20420.0000	-20510.0000	-20625.0000	-20793.0000	-21003.0000	-21195.0000	-21355.0000	-21485.0000
-21600.0000	-21690.0000	-21698.0000	-21615.0000	-21480.0000	-21333.0000	-21195.0000	-21030.0000
-20845.0000	-20688.0000	-20628.0000	-20690.0000	-20848.0000	-21178.0000	-21370.0000	-21560.0000
-21733.0000	-21878.0000	-21995.0000	-22090.0000	-22193.0000	-22315.0000	-22455.0000	-22593.0000
-22703.0000	-22778.0000	-22820.0000	-22838.0000	-22820.0000	-22763.0000	-22658.0000	-22510.0000
-22345.0000	-22183.0000	-22035.0000	-21910.0000	-21815.0000	-21758.0000	-21753.0000	-21808.0000
-21913.0000	-22045.0000	-22190.0000	-22305.0000	-22365.0000	-22380.0000	-22383.0000	-22390.0000
-22413.0000	-22440.0000	-22470.0000	-22508.0000	-22570.0000	-22640.0000	-22710.0000	-22773.0000
-22803.0000	-22815.0000	-22873.0000	-22970.0000	-23080.0000	-23178.0000	-23228.0000	-23223.0000
-23175.0000	-23095.0000	-22978.0000	-22850.0000	-22675.0000	-22500.0000	-22340.0000	-22210.0000
-22115.0000	-22050.0000	-22003.0000	-21970.0000	-21940.0000	-21923.0000	-21918.0000	-21928.0000
-21958.0000	-22008.0000	-22038.0000	-22065.0000	-22073.0000	-22053.0000	-22013.0000	-21965.0000
-21913.0000	-21858.0000	-21795.0000	-21728.0000	-21673.0000	-21643.0000	-21653.0000	-21683.0000
-21740.0000	-21808.0000	-21908.0000	-22020.0000	-22133.0000	-22225.0000	-22275.0000	-22295.0000
-22288.0000	-22260.0000	-22215.0000	-22165.0000	-22125.0000	-22108.0000	-22120.0000	-22150.0000
-22193.0000	-22238.0000	-22275.0000	-22300.0000	-22295.0000	-22265.0000	-22198.0000	-22105.0000
-21980.0000	-21825.0000	-21658.0000	-21490.0000	-21330.0000	-21175.0000	-21035.0000	-20910.0000
-20813.0000	-20735.0000	-20678.0000	-20663.0000	-20698.0000	-20793.0000	-20920.0000	-21038.0000
-21140.0000	-21233.0000	-21358.0000	-21523.0000	-21720.0000	-21915.0000	-22073.0000	-22208.0000
-22305.0000	-22353.0000	-22318.0000	-22188.0000	-21993.0000	-21783.0000	-21575.0000	-21375.0000
-21173.0000	-21003.0000	-20898.0000	-20903.0000	-21010.0000	-21490.0000	-21628.0000	-21735.0000
-21815.0000	-21870.0000	-21920.0000	-21970.0000	-22033.0000	-22103.0000	-22170.0000	-22240.0000
-22293.0000	-22328.0000	-22340.0000	-22315.0000	-22260.0000	-22198.0000	-22120.0000	-22053.0000
-22005.0000	-21948.0000	-21853.0000	-21728.0000	-21603.0000	-21533.0000	-21558.0000	-21660.0000
-21788.0000	-21895.0000	-21978.0000	-22033.0000	-22060.0000	-22050.0000	-22025.0000	-22010.0000
-22018.0000	-22050.0000	-22083.0000	-22110.0000	-22153.0000	-22240.0000	-22395.0000	-22598.0000
-22783.0000	-22900.0000	-22943.0000	-22935.0000	-22900.0000	-22843.0000	-22773.0000	-22688.0000
-22585.0000	-22463.0000	-22318.0000	-22183.0000	-22105.0000	-22110.0000	-22158.0000	-22200.0000
-22220.0000	-22230.0000	-22270.0000	-22308.0000	-22343.0000	-22363.0000	-22368.0000	-22370.0000
-22380.0000	-22398.0000	-22418.0000	-22423.0000	-22400.0000	-22360.0000	-22308.0000	-22253.0000
-22203.0000	-22148.0000	-22098.0000	-22050.0000	-22020.0000	-22003.0000	-22010.0000	-22033.0000
-22060.0000	-22088.0000	-22118.0000	-22143.0000	-22160.0000	-22165.0000	-22150.0000	-22130.0000
-22110.0000	-22095.0000	-22088.0000	-22103.0000	-22123.0000	-22168.0000	-22225.0000	-22285.0000
-22340.0000	-22390.0000	-22423.0000	-22435.0000	-22420.0000	-22380.0000	-22315.0000	-22223.0000
-22113.0000	-21993.0000	-21860.0000	-21738.0000	-21613.0000	-21485.0000	-21378.0000	-21288.0000
-21223.0000	-21175.0000	-21158.0000	-21168.0000	-21215.0000	-21280.0000	-21335.0000	-21395.0000
-21458.0000	-21540.0000	-21650.0000	-21808.0000	-21985.0000	-22155.0000	-22300.0000	-22420.0000
-22505.0000	-22540.0000	-22513.0000	-22410.0000	-22240.0000	-22033.0000	-21810.0000	-21595.0000
-21410.0000	-21275.0000	-21215.0000	-21250.0000	-21350.0000	-21635.0000	-21705.0000	-21733.0000
-21728.0000	-21700.0000	-21668.0000	-21658.0000	-21665.0000	-21708.0000	-21770.0000	-21850.0000
-21930.0000	-21993.0000	-22018.0000	-21993.0000	-21933.0000	-21868.0000	-21813.0000	-21748.0000
-21613.0000	-21345.0000	-20948.0000	-20565.0000	-20415.0000	-20615.0000	-21055.0000	-21468.0000
-21700.0000	-21780.0000	-21815.0000	-21815.0000	-21705.0000	-21458.0000	-21153.0000	-20920.0000
-20798.0000	-20740.0000	-20683.0000	-20613.0000	-20598.0000	-20733.0000	-21073.0000	-21575.0000
-22105.0000	-22520.0000	-22755.0000	-22820.0000	-22768.0000	-22675.0000	-22578.0000	-22485.0000
-22375.0000	-22215.0000	-22005.0000	-21810.0000	-21720.0000	-21778.0000	-21933.0000	-22093.0000
-22198.0000	-22218.0000	-22180.0000	-22115.0000	-22073.0000	-22105.0000	-22213.0000	-22353.0000
-22458.0000	-22515.0000	-22518.0000	-22510.0000	-22483.0000	-22430.0000	-22373.0000	-22313.0000
-22255.0000	-22205.0000	-22160.0000	-22123.0000	-22093.0000	-22073.0000	-22058.0000	-22043.0000
-22023.0000	-22000.0000	-21983.0000	-21973.0000	-21978.0000	-21995.0000	-22028.0000	-22065.0000
-22113.0000	-22160.0000	-22215.0000	-22270.0000	-22333.0000	-22390.0000	-22448.0000	-22498.0000
-22535.0000	-22560.0000	-22563.0000	-22543.0000	-22493.0000	-22418.0000	-22325.0000	-22223.0000
-22110.0000	-22003.0000	-21905.0000	-21810.0000	-21700.0000	-21580.0000	-21450.0000	-21338.0000
-21218.0000	-21068.0000	-20928.0000	-20870.0000	-20933.0000	-21070.0000	-21215.0000	-21323.0000
-21415.0000	-21498.0000	-21585.0000	-21685.0000	-21795.0000	-21903.0000	-22003.0000	-22085.0000
-22153.0000	-22193.0000	-22203.0000	-22143.0000	-22038.0000	-21888.0000	-21723.0000	-21573.0000
-21458.0000	-21403.0000	-21405.0000	-21468.0000	-21550.0000	-21533.0000	-21460.0000	-21310.0000
-21090.0000	-20838.0000	-20608.0000	-20458.0000	-20400.0000	-20418.0000	-20468.0000	-20513.0000
-20530.0000	-20505.0000	-20445.0000	-20368.0000	-20285.0000	-20213.0000	-20150.0000	-20065.0000
-19948.0000	-19818.0000	-19743.0000	-19815.0000	-20095.0000	-20520.0000	-20943.0000	-21250.0000
-21408.0000	-21473.0000	-21463.0000	-21350.0000	-21085.0000	-20720.0000	-20353.0000	-20083.0000
-19900.0000	-19745.0000	-19560.0000	-19350.0000	-19188.0000	-19190.0000	-19435.0000	-19908.0000
-20508.0000	-21100.0000	-21575.0000	-21900.0000	-22073.0000	-22118.0000	-22080.0000	-21983.0000
-21848.0000	-21693.0000	-21545.0000	-21435.0000	-21403.0000	-21435.0000	-21498.0000	-21543.0000
-21508.0000	-21360.0000	-21130.0000	-20918.0000	-20853.0000	-21030.0000	-21403.0000	-21845.0000
-22215.0000	-22445.0000	-22553.0000	-22575.0000	-22575.0000	-22533.0000	-22468.0000	-22378.0000
-22285.0000	-22203.0000	-22133.0000	-22088.0000	-22065.0000	-22055.0000	-22048.0000	-22043.0000
-22028.0000	-22010.0000	-22000.0000	-22005.0000	-22030.0000	-22078.0000	-22140.0000	-22220.0000
-22305.0000	-22383.0000	-22453.0000	-22510.0000	-22558.0000	-22590.0000	-22613.0000	-22623.0000
-22620.0000	-22600.0000	-22568.0000	-22513.0000	-22433.0000	-22338.0000	-22233.0000	-22110.0000
-21975.0000	-21845.0000	-21723.0000	-21595.0000	-21468.0000	-21353.0000	-21235.0000	-21120.0000
-20965.0000	-20778.0000	-20625.0000	-20590.0000	-20705.0000	-20915.0000	-21125.0000	-21288.0000
-21410.0000	-21488.0000	-21538.0000	-21578.0000	-21633.0000	-21688.0000	-21725.0000	-21755.0000
-21758.0000	-21740.0000	-21710.0000	-21670.0000	-21635.0000	-21590.0000	-21563.0000	-21533.0000
-21508.0000	-21498.0000	-21505.0000	-21528.0000	-21548.0000	-20753.0000	-20660.0000	-20445.0000
-20103.0000	-19658.0000	-19180.0000	-18755.0000	-18443.0000	-18263.0000	-18195.0000	-18195.0000
-18220.0000	-18243.0000	-18253.0000	-18255.0000	-18263.0000	-18280.0000	-18328.0000	-18418.0000
-18565.0000	-18788.0000	-19088.0000	-19450.0000	-19850.0000	-20233.0000	-20553.0000	-20795.0000
-20960.0000	-21045.0000	-21055.0000	-20978.0000	-20820.0000	-20598.0000	-20330.0000	-20028.0000
-19673.0000	-19253.0000	-18775.0000	-18280.0000	-17853.0000	-17598.0000	-17570.0000	-17780.0000
-18155.0000	-18593.0000	-18983.0000	-19275.0000	-19445.0000	-19508.0000	-19498.0000	-19473.0000
-19473.0000	-19513.0000	-19605.0000	-19738.0000	-19873.0000	-19998.0000	-20088.0000	-20143.0000
-20168.0000	-20215.0000	-20345.0000	-20598.0000	-20975.0000	-21410.0000	-21805.0000	-22095.0000
-22265.0000	-22348.0000	-22420.0000	-22493.0000	-22565.0000	-22613.0000	-22633.0000	-22610.0000
-22560.0000	-22488.0000	-22413.0000	-22340.0000	-22283.0000	-22245.0000	-22220.0000	-22213.0000
-22210.0000	-22220.0000	-22248.0000	-22285.0000	-22330.0000	-22383.0000	-22440.0000	-22490.0000
-22533.0000	-22573.0000	-22605.0000	-22630.0000	-22643.0000	-22643.0000	-22615.0000	-22565.0000
-22493.0000	-22413.0000	-22323.0000	-22235.0000	-22140.0000	-22033.0000	-21910.0000	-21775.0000
-21640.0000	-21513.0000	-21405.0000	-21310.0000	-21215.0000	-21135.0000	-21058.0000	-20990.0000
-20925.0000	-20873.0000	-20850.0000	-20870.0000	-20935.0000	-21035.0000	-21145.0000	-21265.0000
-21358.0000	-21423.0000	-21465.0000	-21498.0000	-21533.0000	-21575.0000	-21610.0000	-21630.0000
-21630.0000	-21630.0000	-21648.0000	-21655.0000	-21628.0000	-21528.0000	-21348.0000	-21118.0000
-20908.0000	-20763.0000	-20703.0000	-20720.0000	-20753.0000	-20115.0000	-20213.0000	-20210.0000
-20113.0000	-19923.0000	-19685.0000	-19425.0000	-19183.0000	-18988.0000	-18848.0000	-18745.0000
-18665.0000	-18578.0000	-18465.0000	-18323.0000	-18150.0000	-17973.0000	-17818.0000	-17723.0000
-17725.0000	-17838.0000	-18065.0000	-18378.0000	-18743.0000	-19110.0000	-19443.0000	-19710.0000
-19898.0000	-20000.0000	-20020.0000	-19968.0000	-19855.0000	-19700.0000	-19523.0000	-19335.0000
-19140.0000	-18948.0000	-18770.0000	-18608.0000	-18480.0000	-18393.0000	-18355.0000	-18363.0000
-18403.0000	-18448.0000	-18490.0000	-18528.0000	-18568.0000	-18628.0000	-18723.0000	-18860.0000
-19038.0000	-19230.0000	-19425.0000	-19583.0000	-19695.0000	-19750.0000	-19773.0000	-19793.0000
-19863.0000	-20028.0000	-20313.0000	-20703.0000	-21130.0000	-21525.0000	-21835.0000	-22035.0000
-22155.0000	-22230.0000	-22305.0000	-22383.0000	-22460.0000	-22525.0000	-22558.0000	-22578.0000
-22555.0000	-22500.0000	-22430.0000	-22340.0000	-22268.0000	-22200.0000	-22150.0000	-22120.0000
-22110.0000	-22093.0000	-22065.0000	-22013.0000	-21928.0000	-21813.0000	-21688.0000	-21573.0000
-21508.0000	-21515.0000	-21600.0000	-21750.0000	-21930.0000	-22100.0000	-22223.0000	-22283.0000
-22278.0000	-22215.0000	-22108.0000	-21970.0000	-21808.0000	-21620.0000	-21433.0000	-21268.0000
-21150.0000	-21088.0000	-21068.0000	-21075.0000	-21078.0000	-21060.0000	-21033.0000	-21003.0000
-20983.0000	-20973.0000	-20985.0000	-21008.0000	-21040.0000	-21075.0000	-21108.0000	-21140.0000
-21183.0000	-21225.0000	-21280.0000	-21335.0000	-21375.0000	-21410.0000	-21425.0000	-21428.0000
-21445.0000	-21453.0000	-21438.0000	-21335.0000	-21113.0000	-20758.0000	-20328.0000	-19905.0000
-19605.0000	-19488.0000	-19548.0000	-19728.0000	-19938.0000	-19278.0000	-19330.0000	-19355.0000
-19343.0000	-19300.0000	-19233.0000	-19145.0000	-19050.0000	-18945.0000	-18843.0000	-18725.0000
-18600.0000	-18455.0000	-18290.0000	-18100.0000	-17903.0000	-17708.0000	-17538.0000	-17413.0000
-17343.0000	-17348.0000	-17413.0000	-17535.0000	-17693.0000	-17860.0000	-18013.0000	-18145.0000
-18233.0000	-18268.0000	-18263.0000	-18218.0000	-18165.0000	-18108.0000	-18070.0000	-18068.0000
-18098.0000	-18168.0000	-18258.0000	-18365.0000	-18463.0000	-18550.0000	-18620.0000	-18670.0000
-18708.0000	-18743.0000	-18793.0000	-18870.0000	-18985.0000	-19160.0000	-19370.0000	-19625.0000
-19895.0000	-20163.0000	-20413.0000	-20625.0000	-20795.0000	-20925.0000	-21015.0000	-21093.0000
-21163.0000	-21245.0000	-21345.0000	-21463.0000	-21588.0000	-21708.0000	-21810.0000	-21898.0000
-21965.0000	-22013.0000	-22068.0000	-22108.0000	-22140.0000	-22160.0000	-22160.0000	-22140.0000
-22100.0000	-22045.0000	-21983.0000	-21920.0000	-21850.0000	-21783.0000	-21720.0000	-21660.0000
-21600.0000	-21543.0000	-21480.0000	-21420.0000	-21363.0000	-21318.0000	-21303.0000	-21318.0000
-21368.0000	-21460.0000	-21583.0000	-21723.0000	-21865.0000	-21993.0000	-22095.0000	-22158.0000
-22165.0000	-22103.0000	-21978.0000	-21780.0000	-21533.0000	-21265.0000	-21015.0000	-20823.0000
-20715.0000	-20693.0000	-20740.0000	-20823.0000	-20908.0000	-20968.0000	-21005.0000	-21015.0000
-21015.0000	-21020.0000	-21030.0000	-21043.0000	-21058.0000	-21073.0000	-21083.0000	-21100.0000
-21125.0000	-21155.0000	-21198.0000	-21235.0000	-21263.0000	-21278.0000	-21280.0000	-21280.0000
-21260.0000	-21225.0000	-21143.0000	-20998.0000	-20768.0000	-20463.0000	-20115.0000	-19775.0000
-19483.0000	-19288.0000	-19188.0000	-19178.0000	-19218.0000	-19378.0000	-19475.0000	-19578.0000
-19678.0000	-19763.0000	-19833.0000	-19878.0000	-19900.0000	-19890.0000	-19850.0000	-19778.0000
-19670.0000	-19535.0000	-19370.0000	-19183.0000	-18985.0000	-18773.0000	-18568.0000	-18370.0000
-18188.0000	-18028.0000	-17895.0000	-17783.0000	-17695.0000	-17628.0000	-17583.0000	-17548.0000
-17525.0000	-17513.0000	-17510.0000	-17515.0000	-17538.0000	-17565.0000	-17610.0000	-17665.0000
-17728.0000	-17795.0000	-17870.0000	-17938.0000	-18000.0000	-18060.0000	-18118.0000	-18173.0000
-18233.0000	-18303.0000	-18393.0000	-18503.0000	-18640.0000	-18810.0000	-19008.0000	-19228.0000
-19465.0000	-19713.0000	-19960.0000	-20200.0000	-20430.0000	-20638.0000	-20825.0000	-20988.0000
-21130.0000	-21245.0000	-21338.0000	-21408.0000	-21458.0000	-21490.0000	-21505.0000	-21503.0000
-21495.0000	-21473.0000	-21450.0000	-21428.0000	-21405.0000	-21375.0000	-21360.0000	-21343.0000
-21330.0000	-21315.0000	-21308.0000	-21305.0000	-21300.0000	-21305.0000	-21315.0000	-21333.0000
-21353.0000	-21378.0000	-21405.0000	-21440.0000	-21485.0000	-21528.0000	-21573.0000	-21625.0000
-21675.0000	-21735.0000	-21793.0000	-21850.0000	-21898.0000	-21925.0000	-21925.0000	-21888.0000
-21800.0000	-21665.0000	-21473.0000	-21250.0000	-21013.0000	-20778.0000	-20578.0000	-20430.0000
-20350.0000	-20335.0000	-20375.0000	-20453.0000	-20548.0000	-20643.0000	-20725.0000	-20788.0000
-20833.0000	-20865.0000	-20880.0000	-20895.0000	-20908.0000	-20915.0000	-20925.0000	-20933.0000
-20938.0000	-20945.0000	-20945.0000	-20933.0000	-20915.0000	-20883.0000	-20830.0000	-20755.0000
-20658.0000	-20528.0000	-20370.0000	-20190.0000	-19993.0000	-19795.0000	-19605.0000	-19443.0000
-19320.0000	-19238.0000	-19215.0000	-19233.0000	-19293.0000	-19230.0000	-19283.0000	-19340.0000
-19390.0000	-19430.0000	-19463.0000	-19475.0000	-19475.0000	-19455.0000	-19415.0000	-19353.0000
-19275.0000	-19180.0000	-19063.0000	-18935.0000	-18790.0000	-18638.0000	-18483.0000	-18323.0000
-18170.0000	-18025.0000	-17888.0000	-17770.0000	-17670.0000	-17595.0000	-17540.0000	-17508.0000
-17498.0000	-17508.0000	-17538.0000	-17585.0000	-17640.0000	-17708.0000	-17783.0000	-17853.0000
-17930.0000	-18000.0000	-18070.0000	-18135.0000	-18193.0000	-18248.0000	-18293.0000	-18338.0000
-18380.0000	-18420.0000	-18460.0000	-18500.0000	-18548.0000	-18598.0000	-18653.0000	-18723.0000
-18800.0000	-18885.0000	-18983.0000	-19093.0000	-19208.0000	-19333.0000	-19470.0000	-19608.0000
-19745.0000	-19888.0000	-20028.0000	-20160.0000	-20290.0000	-20410.0000	-20525.0000	-20623.0000
-20713.0000	-20788.0000	-20855.0000	-20913.0000	-20963.0000	-21005.0000	-21038.0000	-21068.0000
-21093.0000	-21115.0000	-21133.0000	-21153.0000	-21170.0000	-21188.0000	-21203.0000	-21220.0000
-21238.0000	-21253.0000	-21268.0000	-21275.0000	-21283.0000	-21288.0000	-21283.0000	-21270.0000
-21248.0000	-21215.0000	-21168.0000	-21108.0000	-21035.0000	-20948.0000	-20845.0000	-20735.0000
-20615.0000	-20493.0000	-20375.0000	-20265.0000	-20168.0000	-20090.0000	-20033.0000	-20003.0000
-19993.0000	-20005.0000	-20033.0000	-20073.0000	-20125.0000	-20178.0000	-20233.0000	-20283.0000
-20330.0000	-20370.0000	-20400.0000	-20425.0000	-20438.0000	-20448.0000	-20443.0000	-20435.0000
-20413.0000	-20375.0000	-20328.0000	-20263.0000	-20190.0000	-20098.0000	-20000.0000	-19888.0000
-19770.0000	-19653.0000	-19533.0000	-19423.0000	-19320.0000	-19233.0000	-19165.0000	-19118.0000
-19093.0000	-19088.0000	-19103.0000	-19133.0000	-19180.0000	-18965.0000	-18918.0000	-18870.0000
-18823.0000	-18778.0000	-18728.0000	-18678.0000	-18623.0000	-18573.0000	-18515.0000	-18465.0000
-18405.0000	-18348.0000	-18293.0000	-18235.0000	-18180.0000	-18125.0000	-18075.0000	-18025.0000
-17978.0000	-17935.0000	-17895.0000	-17865.0000	-17830.0000	-17808.0000	-17785.0000	-17770.0000
-17760.0000	-17755.0000	-17753.0000	-17755.0000	-17765.0000	-17775.0000	-17788.0000	-17803.0000
-17818.0000	-17838.0000	-17855.0000	-17875.0000	-17898.0000	-17915.0000	-17935.0000	-17955.0000
-17980.0000	-17995.0000	-18015.0000	-18035.0000	-18058.0000	-18078.0000	-18100.0000	-18125.0000
-18150.0000	-18178.0000	-18213.0000	-18243.0000	-18280.0000	-18323.0000	-18368.0000	-18415.0000
-18463.0000	-18518.0000	-18573.0000	-18633.0000	-18693.0000	-18758.0000	-18823.0000	-18888.0000
-18953.0000	-19023.0000	-19085.0000	-19153.0000	-19210.0000	-19273.0000	-19330.0000	-19380.0000
-19433.0000	-19480.0000	-19523.0000	-19560.0000	-19595.0000	-19620.0000	-19645.0000	-19668.0000
-19685.0000	-19698.0000	-19703.0000	-19703.0000	-19705.0000	-19700.0000	-19695.0000	-19685.0000
-19673.0000	-19663.0000	-19648.0000	-19633.0000	-19618.0000	-19603.0000	-19588.0000	-19578.0000
-19568.0000	-19560.0000	-19558.0000	-19550.0000	-19555.0000	-19558.0000	-19563.0000	-19573.0000
-19585.0000	-19600.0000	-19615.0000	-19630.0000	-19648.0000	-19668.0000	-19685.0000	-19705.0000
-19720.0000	-19733.0000	-19745.0000	-19753.0000	-19758.0000	-19760.0000	-19760.0000	-19755.0000
-19748.0000	-19733.0000	-19715.0000	-19698.0000	-19670.0000	-19645.0000	-19610.0000	-19580.0000
-19540.0000	-19500.0000	-19460.0000	-19420.0000	-19375.0000	-19330.0000	-19283.0000	-19238.0000
-19193.0000	-19148.0000	-19103.0000	-19058.0000	-19010.0000	-18678.0000	-20815.0000	-23415.0000
-23740.0000	-23965.0000	-24240.0000	-24490.0000	-24690.0000	-24890.0000	-25065.0000	-25215.0000
-25315.0000	-25415.0000	-25465.0000	-25515.0000	-25540.0000	-25540.0000	-25515.0000	-25490.0000
-25440.0000	-25315.0000	-25265.0000	-25190.0000	-25065.0000	-24915.0000	-24815.0000	-24665.0000
-24515.0000	-24340.0000	-24165.0000	-23990.0000	-23815.0000	-23615.0000	-23415.0000	-23265.0000
-23040.0000	-22840.0000	-22690.0000	-22490.0000	-22291.0000	-22141.0000	-21990.0000	-21840.0000
-21740.0000	-21640.0000	-21515.0000	-21465.0000	-21390.0000	-21365.0000	-21340.0000	-21315.0000
-21315.0000	-21315.0000	-21340.0000	-21340.0000	-21390.0000	-21440.0000	-21515.0000	-21565.0000
-21640.0000	-21740.0000	-21815.0000	-21890.0000	-21965.0000	-22065.0000	-22116.0000	-22215.0000
-22265.0000	-22315.0000	-22390.0000	-22490.0000	-22540.0000	-22540.0000	-22590.0000	-22615.0000
-22615.0000	-22615.0000	-22640.0000	-22590.0000	-22591.0000	-22541.0000	-22541.0000	-22441.0000
-22416.0000	-22316.0000	-22265.0000	-22190.0000	-22115.0000	-22040.0000	-21965.0000	-21915.0000
-21865.0000	-21840.0000	-21790.0000	-21790.0000	-21815.0000	-21865.0000	-21915.0000	-22015.0000
-22165.0000	-22290.0000	-22465.0000	-22665.0000	-22890.0000	-23090.0000	-23315.0000	-23565.0000
-23790.0000	-23940.0000	-24140.0000	-24290.0000	-24390.0000	-24490.0000	-24515.0000	-24490.0000
-24440.0000	-24365.0000	-24240.0000	-24090.0000	-23915.0000	-23690.0000	-23465.0000	-23265.0000
-22990.0000	-22740.0000	-22465.0000	-22216.0000	-21990.0000	-21765.0000	-21565.0000	-21440.0000
-21365.0000	-21315.0000	-21290.0000	-21290.0000	-21340.0000	-21415.0000	-21465.0000	-21565.0000
-21690.0000	-21815.0000	-22040.0000	-22266.0000	-22540.0000	-22840.0000	-23140.0000	-24990.0000
-24940.0000	-24740.0000	-24540.0000	-24265.0000	-23940.0000	-23615.0000	-23290.0000	-22965.0000
-22616.0000	-22316.0000	-22040.0000	-21765.0000	-21515.0000	-21390.0000	-21240.0000	-21115.0000
-21015.0000	-20915.0000	-20815.0000	-20790.0000	-20815.0000	-20890.0000	-20940.0000	-21165.0000
-21415.0000	-21740.0000	-22116.0000	-22641.0000	-23090.0000	-23565.0000	-23965.0000	-24265.0000
-24415.0000	-24390.0000	-24290.0000	-24090.0000	-23740.0000	-23415.0000	-23090.0000	-22715.0000
-22440.0000	-22141.0000	-21965.0000	-21790.0000	-21640.0000	-21540.0000	-21415.0000	-21315.0000
-21240.0000	-21140.0000	-21040.0000	-20990.0000	-20965.0000	-20940.0000	-20990.0000	-21040.0000
-21140.0000	-21415.0000	-21665.0000	-22040.0000	-22366.0000	-22715.0000	-23065.0000	-23390.0000
-23690.0000	-23940.0000	-24090.0000	-24215.0000	-24215.0000	-24165.0000	-24040.0000	-23840.0000
-23640.0000	-23390.0000	-23115.0000	-22865.0000	-22615.0000	-22440.0000	-22265.0000	-22140.0000
-22040.0000	-21940.0000	-21840.0000	-21765.0000	-21715.0000	-21615.0000	-21490.0000	-21340.0000
-21215.0000	-21090.0000	-20990.0000	-20890.0000	-20790.0000	-20740.0000	-20840.0000	-21215.0000
-21840.0000	-22791.0000	-24040.0000	-25590.0000	-27140.0000	-28440.0000	-29290.0000	-30141.0000
-30265.0000	-30265.0000	-30265.0000	-30265.0000	-30265.0000	-30265.0000	-30265.0000	-30265.0000
-30265.0000	-30265.0000	-30265.0000	-30190.0000	-29840.0000	-29440.0000	-28690.0000	-27615.0000
-26565.0000	-25590.0000	-24690.0000	-23840.0000	-23140.0000	-22490.0000	-21940.0000	-21615.0000
-21490.0000	-21415.0000	-21415.0000	-21490.0000	-21615.0000	-21790.0000	-22090.0000	-22440.0000
