Elevation	Aspect	Slope	Horiz-hydr	Vert-hydr	Horiz-road	Shade9	Shade12	Shade3	Horiz-Fire	Type
2848	36	16	365	45	2362	217	203	117	1566	2
2877	27	5	67	9	2966	218	228	147	2685	2
3093	79	17	30	9	1840	240	208	94	2897	2
3304	211	19	283	87	3296	200	254	183	598	1
2991	102	14	480	72	5050	242	221	105	5434	2
3095	182	19	571	58	2352	222	249	151	1180	2
2675	135	8	90	-5	1888	233	237	135	466	2
3096	62	10	60	17	5236	229	219	122	870	1
2537	64	7	192	-7	960	227	226	133	638	2
2767	0	7	60	4	1485	210	227	155	1595	2
3239	135	9	175	14	1995	235	236	132	127	7
3251	28	17	630	35	3038	211	202	123	819	1
3048	77	11	0	0	2669	234	220	117	3973	1
3208	58	9	484	66	2785	227	222	129	5044	1
3167	96	14	503	34	5546	242	218	103	1616	1
3015	43	17	108	25	595	221	200	108	1839	1
3443	238	22	108	41	3207	173	252	210	1681	1
3132	180	8	256	11	212	223	245	155	4945	2
3070	286	13	67	21	1691	183	239	196	324	2
3228	81	11	537	80	5976	235	219	114	1776	1
3252	26	18	95	19	1856	209	199	122	1489	2
3124	97	8	488	49	1199	234	228	127	2724	2
2962	260	16	162	39	3219	179	247	205	1920	1
2957	355	14	295	25	1931	196	214	155	2880	2
2804	52	36	212	113	228	212	139	31	1366	5
2688	47	11	268	8	1543	224	216	125	949	2
2907	118	8	426	66	3094	234	233	130	2240	2
2788	45	4	240	45	2911	221	231	146	6553	2
2942	112	15	42	7	3822	245	223	102	1170	2
2120	16	23	190	110	256	194	186	122	553	3
2890	320	4	295	64	2639	210	236	164	2249	2
3252	40	11	300	41	5219	221	216	129	255	1
2865	231	13	95	24	767	199	252	189	90	2
3247	342	7	700	36	3531	206	230	162	4164	1
2985	322	15	124	31	408	180	223	183	691	2
2189	335	26	120	52	1415	152	195	176	752	3
3041	76	4	150	13	1144	225	232	143	2295	2
3229	353	20	384	63	759	181	200	154	1880	1
2906	231	10	323	6	5592	204	249	182	6052	1
2968	172	13	218	66	1606	228	246	147	2725	2
3152	211	21	362	125	3181	197	254	184	1110	1
3090	92	7	430	19	1838	231	229	131	2290	2
3077	252	12	579	79	5900	192	248	194	1689	1
3018	41	9	212	23	1702	221	221	134	1727	2
3267	333	12	150	22	534	193	225	171	1124	2
2898	355	11	60	10	582	202	221	156	2520	1
3195	162	31	430	-37	1981	232	229	103	1387	2
3129	301	15	324	65	1124	177	232	195	2746	1
2979	192	18	242	92	1736	216	251	163	1012	2
3112	22	8	272	36	1831	215	222	144	1681	1
2454	25	26	124	63	560	197	175	103	1068	3
3193	255	3	323	25	5885	213	241	166	2131	2
3064	285	3	90	16	2763	212	239	165	706	1
2961	263	23	150	40	2624	157	244	222	2468	2
3245	359	11	180	51	3535	203	220	154	2568	1
3037	59	6	408	33	5541	224	228	139	4109	1
3206	162	12	277	48	2480	232	243	140	655	1
2989	194	9	469	77	3423	219	248	163	1188	2
2587	62	22	607	-12	934	233	189	79	1006	3
2931	117	23	313	104	1114	252	213	76	420	5
2598	125	21	201	57	866	250	220	88	636	2
2882	236	23	134	36	5166	173	253	210	488	2
3357	326	3	446	20	840	211	235	163	2190	7
3080	176	12	120	0	6892	226	246	152	2955	2
2997	143	7	85	6	218	231	239	140	1692	1
3232	25	23	600	40	824	201	184	111	1989	7
2197	337	17	30	7	918	181	215	171	1383	3
2609	144	4	283	66	1110	226	239	148	323	2
2624	109	14	127	14	911	244	223	105	655	2
2831	308	13	60	7	1063	185	232	187	1351	1
2962	359	14	150	48	2224	198	213	152	1632	1
2959	127	10	331	132	5066	237	234	127	5031	2
2785	13	22	0	0	2250	193	190	128	858	2
2648	158	5	0	0	30	226	241	149	845	2
3082	93	34	153	27	2814	249	168	18	1176	2
3054	39	6	0	0	1711	221	226	141	3215	1
3056	103	4	402	87	5461	227	234	141	819	2
3146	13	8	446	34	1813	212	223	148	2701	1
3186	49	17	0	0	2730	225	201	104	1739	1
2512	64	6	247	-7	1050	226	228	136	4829	2
3144	62	4	313	44	5431	223	232	145	376	1
3150	299	22	240	68	4558	153	226	210	1365	1
2575	80	13	601	49	1065	237	216	108	3896	2
2849	61	12	297	42	2550	230	215	116	2910	2
3161	127	18	182	44	630	247	225	98	1867	2
2839	42	18	216	70	2601	220	199	108	2830	2
3139	73	15	153	26	3819	236	210	102	3141	1
3268	176	16	270	50	2955	227	247	148	2347	7
2959	145	26	108	48	2681	245	225	91	1651	1
3112	60	7	0	0	660	225	226	135	2016	1
2583	349	9	309	22	450	204	225	160	816	3
2776	20	10	228	13	1456	213	218	141	1289	2
3195	23	12	626	70	2076	212	214	136	2461	1
3076	294	14	577	262	1608	180	236	195	430	2
3404	44	33	618	189	2287	208	150	53	1922	1
2691	276	12	30	5	1657	189	242	193	800	2
3024	333	24	573	136	3355	157	200	179	1767	1
2983	276	10	300	69	1570	194	242	187	1413	2
3176	96	20	150	17	1077	248	207	79	1573	1
3148	108	22	408	-5	2992	251	209	75	1099	2
2790	101	10	30	5	2065	236	227	121	2181	1
2357	354	15	170	45	1302	193	212	156	350	6
3222	36	17	0	0	1201	217	201	114	927	1
3042	101	18	240	0	684	247	213	88	696	1
2775	96	10	564	17	1461	236	226	121	967	2
2571	116	29	192	10	1426	254	199	51	1159	3
2996	343	19	912	198	2932	179	208	166	1012	2
2902	40	18	95	0	1416	219	198	109	1543	1
2279	338	24	60	29	1187	161	199	172	390	3
3054	66	21	270	-28	722	235	193	80	1003	1
3018	45	15	67	0	5140	223	206	113	2094	1
2963	23	6	124	17	1717	216	227	147	2032	2
2994	327	8	543	73	1705	200	231	170	661	2
3360	205	10	242	15	2355	215	249	169	3482	1
3317	9	12	495	48	1935	206	216	146	1233	1
3242	207	15	150	15	3985	210	252	175	2516	7
2679	209	17	437	235	430	205	254	179	853	2
2890	202	3	285	71	1423	218	241	160	2012	2
2868	107	13	603	36	450	242	224	109	1182	2
3071	297	19	384	89	1142	165	231	205	2301	1
2848	298	25	190	51	1477	144	223	215	2642	2
2564	40	12	30	4	1243	221	213	125	741	2
2952	82	20	210	11	2184	243	200	78	408	2
3072	297	23	534	261	1771	150	226	213	600	2
2908	20	17	60	23	1566	206	201	128	1167	2
2676	66	3	391	24	883	222	233	147	1745	2
2882	122	16	67	10	1480	246	225	102	2665	2
3270	304	7	153	26	5551	201	237	175	418	2
3047	235	15	95	16	3058	193	252	194	812	2
3109	77	6	150	16	2976	228	228	134	3331	1
2763	164	15	60	8	1328	233	243	137	1655	1
3063	260	9	636	-63	2301	197	245	187	1455	2
2870	57	10	313	94	2733	227	220	126	2717	2
2801	55	8	42	0	1434	225	224	133	2397	2
3103	280	15	301	84	1507	178	241	202	499	2
2971	98	5	162	39	1592	228	233	138	2496	2
3418	275	16	1237	320	3904	176	242	205	2624	2
2498	114	6	120	17	960	232	233	135	4592	2
2875	164	25	42	-5	1706	233	238	121	2242	2
3268	14	23	1090	251	1898	192	187	124	2218	1
2617	102	19	277	84	524	248	211	84	1634	3
2555	44	18	350	112	1015	221	197	104	1082	2
3221	338	7	636	61	1316	205	230	164	2529	2
2950	84	9	0	0	4708	233	225	125	2166	5
3201	45	4	60	2	5685	221	231	146	872	1
3023	8	13	67	10	1879	205	214	145	1556	1
3175	113	5	330	33	2996	230	234	138	4584	1
2399	356	28	480	187	1092	164	178	143	175	3
2896	63	3	0	0	4481	222	233	146	5894	2
3199	305	9	134	15	335	195	235	181	1095	1
2723	25	4	201	20	2455	218	231	150	5072	2
3221	312	7	0	0	1965	200	235	174	1782	2
3077	30	8	0	0	3671	218	223	141	384	1
2968	293	6	638	72	6113	203	239	175	5900	2
2984	266	11	30	-1	1343	192	245	192	256	2
2561	94	13	234	22	2692	240	220	107	2627	1
3099	204	18	277	45	361	207	253	175	757	2
2988	288	9	600	-46	1556	194	240	186	1861	2
3162	165	5	60	7	1324	224	241	152	1867	1
2767	80	22	60	18	3877	243	194	69	1065	2
2677	90	6	85	-2	576	229	231	136	1471	1
3073	101	4	630	-35	6284	226	234	144	3020	2
3056	46	30	417	151	2407	213	161	63	2102	1
2733	7	11	228	23	1813	207	218	148	3599	2
3446	293	13	700	232	966	182	237	194	1201	1
2719	347	12	150	57	1184	197	221	161	1907	2
3120	263	15	127	13	3788	181	246	203	1237	1
2636	69	11	319	58	1253	231	219	119	768	2
2991	215	11	658	75	5742	209	251	176	3588	2
2987	97	6	339	30	2610	229	232	137	1622	1
2792	65	10	532	75	805	230	221	123	2535	2
2873	101	4	484	105	3750	226	234	144	5919	2
3210	18	1	371	29	5811	218	236	156	2277	2
3063	339	8	0	0	579	203	228	164	1426	1
2989	16	9	210	16	2630	212	222	146	192	1
2699	27	10	218	46	2192	216	219	138	2018	6
2782	88	6	42	-6	3314	230	229	133	1638	2
2988	288	16	560	118	1454	173	237	203	1421	2
3115	157	19	120	24	4857	237	239	124	1410	1
2897	96	14	30	8	1800	241	219	105	2118	1
3263	43	11	713	187	752	222	216	127	2106	2
2982	204	9	510	76	5681	215	249	168	2773	2
2915	222	14	618	115	2460	202	252	184	1691	2
3004	32	19	1003	206	2992	212	196	113	1048	2
3303	342	21	571	152	3017	172	203	167	684	1
3023	76	28	424	46	443	241	174	44	1321	2
2604	128	13	424	168	430	242	231	116	390	3
2719	198	15	42	10	3824	214	252	168	2079	2
2891	72	2	509	44	2769	221	235	151	2284	2
3657	2	17	1095	302	5210	194	206	146	3717	7
2965	45	8	212	10	3713	223	223	135	5311	2
3050	79	15	408	59	5617	239	211	98	5099	1
3394	44	23	285	111	5043	218	182	87	192	1
2899	185	14	1101	104	2520	222	249	157	1396	2
3329	54	12	85	6	2940	227	213	117	2312	7
3061	103	9	450	-3	1348	235	229	125	1383	2
2957	104	23	95	31	1595	251	205	70	1550	2
3237	27	5	30	3	3420	218	228	147	1973	1
2904	74	10	0	0	969	233	220	119	2171	1
3231	241	6	470	47	350	208	245	175	1888	1
3078	56	13	361	4	1890	228	213	116	1173	1
3151	321	26	190	78	4175	143	203	195	916	1
3024	15	7	60	-4	2448	214	225	148	4121	1
2218	268	25	339	170	382	149	240	226	828	3
2704	97	9	67	1	1198	236	227	122	607	2
2984	82	21	95	18	5152	243	199	77	604	2
2926	24	9	516	33	3154	216	222	142	3654	2
2627	349	36	30	23	2460	132	158	148	6841	2
2686	353	25	153	41	992	169	188	150	1765	2
3243	313	8	700	102	362	198	234	175	2107	2
2585	138	20	30	2	953	246	228	101	2206	2
2899	160	31	540	-37	3606	234	229	102	1425	2
2628	73	15	85	-12	987	236	210	102	6176	2
3330	214	7	484	35	1024	214	247	169	1358	7
2637	110	9	0	0	1608	236	230	126	1195	1
3088	122	15	150	50	797	244	227	107	1572	1
3248	8	14	469	40	3376	203	212	145	2793	1
2582	21	11	127	8	1777	213	217	140	1936	6
3083	39	21	661	174	4321	216	189	100	4283	1
3112	270	14	108	15	3773	182	244	201	1209	1
3026	117	9	85	4	1084	236	232	128	847	2
3224	45	8	540	148	907	223	222	134	1176	1
2939	270	28	170	53	6253	138	236	232	4674	2
3209	90	3	30	0	2370	225	234	145	1639	1
2996	61	2	30	2	4224	221	234	149	540	1
3202	101	8	446	65	339	235	229	126	932	1
2687	317	11	60	-2	1572	191	231	179	2268	5
3047	83	18	192	43	4297	242	206	88	2605	2
2960	356	9	390	65	824	205	224	156	1866	1
3090	66	13	300	34	4773	232	213	110	636	2
3002	126	20	618	192	618	248	223	94	1440	1
2577	48	23	256	44	108	222	184	85	1200	2
3062	289	10	212	-8	2197	192	239	187	1282	1
3097	288	3	541	12	1114	211	239	166	1144	2
2969	21	11	417	33	4133	213	217	140	4795	2
3201	78	15	488	58	384	238	211	99	900	1
2977	76	9	532	9	4231	231	224	126	4656	2
3301	182	7	450	99	947	222	245	157	752	1
2944	195	5	335	97	1683	219	244	161	2427	2
3278	16	8	400	71	1643	213	223	146	2608	1
2748	53	11	95	18	2455	227	215	121	2201	3
2921	138	11	408	69	3346	237	236	129	3607	2
3049	350	14	108	22	170	194	216	159	959	2
2587	47	24	30	17	1148	220	180	81	1399	2
3093	114	19	95	29	3132	249	217	87	3128	1
3141	232	15	390	87	3086	194	252	193	301	2
2648	76	7	150	-4	1275	229	227	131	6093	2
2778	349	15	60	6	2937	192	214	160	6185	2
3067	4	13	85	13	2657	202	214	148	824	1
2835	45	3	295	45	2053	220	232	149	1805	2
2909	143	2	242	30	1974	223	238	151	1348	2
3274	336	23	182	48	3560	161	201	175	3995	1
3390	178	12	924	215	1266	225	247	152	792	1
3147	270	21	150	44	335	162	242	217	2312	2
2741	144	12	90	7	2081	237	238	129	1293	2
3814	17	13	1061	405	4632	209	213	139	2723	7
2955	69	12	180	69	5754	232	217	115	4711	2
2850	167	11	150	46	4263	229	244	146	5040	2
2471	217	16	484	107	769	202	253	184	1289	6
3161	29	6	30	1	5100	218	227	145	2819	1
3244	220	12	0	0	3523	206	251	181	1495	1
2939	95	8	150	15	1729	234	228	126	1138	1
2331	19	32	180	61	702	179	156	96	661	6
3032	279	6	335	10	2292	203	241	177	1181	2
3240	281	13	552	56	641	183	241	197	875	1
3155	62	8	30	0	3969	227	223	130	3237	1
3275	215	10	234	-3	1824	211	249	174	3992	1
3269	45	12	67	0	2914	223	214	123	1851	7
3092	76	4	30	1	1632	225	232	143	3152	1
2627	231	18	313	201	2040	189	253	198	362	3
3136	63	10	524	-22	4106	229	221	124	4502	1
3141	56	2	789	60	1822	220	235	151	2721	1
3152	18	12	60	3	2873	211	215	139	5435	1
2867	45	11	306	94	2704	223	217	127	2732	2
3193	17	13	591	98	5775	208	211	138	1376	1
2600	11	17	90	13	2058	201	204	138	1530	2
2870	62	10	0	0	3472	229	219	122	4964	1
3119	125	26	170	42	830	253	210	68	495	2
3387	90	1	331	105	2142	220	237	153	2819	1
2884	323	14	60	7	3073	185	225	180	2148	2
3165	30	8	503	23	3332	218	223	140	3901	1
3079	128	9	124	8	5051	235	235	131	2022	2
2551	157	2	192	16	1087	221	239	154	4948	2
3216	240	9	277	40	920	203	248	182	192	1
3096	218	9	297	46	6046	211	249	174	2151	2
3151	114	10	30	3	1463	238	230	121	2376	1
2751	298	9	120	32	2414	195	237	182	95	2
3136	53	12	228	3	1805	227	214	119	774	1
2991	47	10	350	8	2363	224	217	127	2525	2
2225	143	12	30	4	551	237	237	128	1767	4
3233	47	22	277	60	5305	221	185	88	1622	2
3012	203	2	0	0	5100	218	240	159	2589	1
3210	151	13	192	39	3773	236	240	131	1801	2
3016	15	15	67	12	2790	206	209	138	1025	2
2358	48	22	234	114	1308	223	187	88	1182	3
3133	165	11	153	-9	4492	230	244	144	1020	1
2343	302	11	30	9	42	190	235	185	726	3
3497	98	17	443	63	2710	245	214	92	1979	1
3104	57	19	170	21	4882	230	197	94	2813	1
3106	113	13	309	-76	1866	242	226	110	1436	1
2946	318	18	175	53	3379	171	221	189	1634	2
2977	249	21	360	180	2589	171	250	213	1595	1
3154	79	20	571	218	1400	242	200	79	2514	2
3410	63	8	553	131	2067	228	223	128	1621	1
2911	21	14	192	-14	1329	210	210	134	1500	2
2685	177	16	268	31	537	226	247	149	789	2
3299	281	18	582	129	4290	167	239	210	2452	1
3028	112	3	446	122	2782	224	236	148	1650	1
2974	32	6	404	50	3723	219	226	144	1583	2
2940	78	15	90	22	2342	238	212	102	1896	2
2988	5	11	212	15	2605	206	219	150	216	1
3058	22	10	443	61	2885	214	218	140	765	1
3079	16	12	540	80	2825	210	215	141	1855	2
3146	274	12	458	55	1019	189	243	193	1124	1
2349	301	12	30	6	277	186	235	189	825	3
3124	77	8	492	47	242	231	225	127	1702	2
2626	214	14	108	28	2393	205	253	181	2012	2
3348	131	14	661	142	543	242	231	115	153	7
2526	49	4	210	16	543	222	230	144	180	2
3093	64	14	201	23	4179	232	211	108	2948	2
3040	216	33	503	103	3707	168	249	197	1209	2
3279	96	18	295	65	924	246	210	86	1041	7
2954	30	9	309	-7	769	218	220	137	1639	1
3171	88	8	42	4	2034	233	227	126	1818	1
3142	78	12	256	51	1650	236	217	111	3371	1
3073	78	7	162	20	2568	229	228	132	3038	2
2487	315	7	150	15	573	201	234	172	1395	6
2691	95	11	300	40	524	238	223	114	1698	2
2430	90	7	85	15	992	231	229	132	1215	3
2676	51	6	228	19	268	223	227	139	960	2
2894	39	20	150	69	1706	216	191	103	2820	2
3168	68	3	270	3	3762	222	234	148	4573	2
3148	29	16	300	111	2234	212	202	122	1068	1
2855	96	11	430	82	1992	237	225	117	2938	2
2910	276	6	330	-65	1209	203	241	178	443	2
2748	33	7	67	-9	1740	219	226	143	1233	2
2969	35	9	30	4	1782	219	220	136	1381	2
3346	344	22	295	64	2173	171	201	164	2976	1
3113	203	13	190	22	2125	213	251	171	730	2
2980	17	16	150	29	4022	206	206	134	1075	2
2843	131	14	210	47	780	242	232	117	677	2
2821	48	17	424	125	424	224	201	105	2507	2
2960	19	9	335	-28	1438	214	220	143	1740	2
2892	190	15	459	92	2415	219	250	161	1873	2
3040	224	15	391	5	2852	199	253	187	1641	2
3342	289	25	190	60	2270	142	228	222	2896	1
3072	231	16	212	-6	1785	193	253	194	306	2
2911	246	8	228	58	3202	205	246	179	1931	2
3174	263	19	342	66	5767	168	245	214	2952	2
3222	352	2	150	1	5702	216	236	157	1687	1
2917	30	8	342	24	495	218	223	141	457	2
2738	69	32	379	211	1061	234	161	33	966	2
3225	105	17	426	85	1142	247	216	91	1832	1
3239	252	3	458	60	4603	213	241	166	2818	1
3194	337	11	684	55	1968	196	225	168	418	1
3427	108	5	297	-33	1101	229	234	138	845	7
2763	161	11	134	33	2918	231	243	142	2613	2
3174	84	2	67	3	4128	222	235	149	618	1
2635	212	33	134	76	1919	172	248	191	342	3
2809	131	13	85	17	1061	241	232	118	3020	2
3008	23	7	420	36	5399	216	225	145	6461	2
2692	99	22	150	59	2398	250	203	70	2371	3
2924	275	9	541	44	3584	197	242	185	3948	2
3080	150	9	450	-28	6485	232	240	139	2976	2
3064	68	9	162	-2	6554	229	223	126	3132	2
2592	24	11	60	1	1924	214	215	136	2083	6
2795	350	26	212	89	2984	163	186	154	1798	2
3016	244	22	433	203	1611	171	251	213	420	2
3185	329	6	30	0	3716	207	233	165	1624	1
3254	49	5	564	63	3651	222	229	143	2439	1
3117	94	20	212	58	2866	247	205	78	1129	2
3298	122	3	150	-8	5663	225	237	147	666	1
2861	320	20	30	10	808	165	217	190	1608	2
3025	320	24	495	171	5138	150	208	195	531	2
2223	311	15	85	11	1320	178	228	190	624	6
3001	41	15	90	4	1583	221	207	118	1266	1
3099	52	13	124	4	1449	227	212	117	510	2
3132	180	8	256	11	212	223	245	155	4945	2
3096	200	15	134	14	1883	213	252	170	365	2
2821	154	28	108	59	3854	240	229	99	5559	2
3268	208	11	300	67	1050	212	251	173	573	1
2962	216	28	108	5	1348	180	253	195	2685	1
3014	335	15	30	10	2530	184	218	173	1530	1
3283	220	14	342	67	551	203	253	183	830	2
2716	69	27	120	48	150	237	177	55	1643	5
3146	39	10	190	46	5379	221	217	130	297	1
2828	99	14	300	40	1150	242	220	104	1385	2
2959	82	5	30	-2	2561	227	231	138	1798	1
3138	22	17	1144	269	2836	207	201	126	1683	2
2598	102	17	67	4	1442	246	215	91	942	2
2845	159	10	301	17	2271	231	242	142	2114	5
2289	168	15	124	27	170	231	245	141	234	3
3164	288	12	210	32	771	186	239	192	1343	1
2762	327	15	30	5	3001	183	223	178	4876	2
2807	130	7	319	98	1233	232	236	136	616	2
2985	8	26	95	16	2377	180	178	126	1950	2
3136	27	17	175	99	2334	211	201	122	1087	1
2970	317	11	180	33	1741	190	230	180	655	2
3222	153	6	323	20	2613	228	240	146	1262	2
2879	350	25	228	108	2221	167	190	155	1262	2
2802	323	12	256	128	1253	189	227	178	577	2
2511	34	5	0	0	540	219	228	145	342	2
3093	101	16	511	-38	4086	245	217	97	4685	2
2788	358	8	150	14	1849	208	225	155	2779	2
3176	157	10	108	16	3688	231	242	142	1756	2
2949	92	22	30	-18	2045	248	201	71	3241	1
3351	91	19	234	66	1822	245	206	82	1806	1
3156	280	14	234	29	1146	181	241	199	1492	2
2988	33	10	108	5	1041	218	219	136	1484	1
2900	117	5	297	48	3293	229	235	139	2610	2
2504	69	11	60	12	268	231	219	119	492	2
3022	133	12	300	70	914	239	234	123	1026	1
3058	68	14	402	-25	4859	233	212	108	1187	1
3240	283	24	67	19	3958	148	233	222	1342	7
3139	18	18	551	123	1567	203	199	129	3585	1
2654	3	16	242	49	2374	197	208	146	1436	2
2373	324	28	108	52	170	138	197	193	300	3
3027	88	9	306	58	5291	234	226	124	900	2
2690	39	10	309	28	361	221	219	132	1040	2
3170	9	27	371	94	1290	180	176	123	1680	2
3192	6	6	90	9	5480	212	227	153	2415	1
2905	55	26	313	89	779	225	175	67	618	2
3256	203	19	511	140	2791	206	253	175	3219	2
3148	115	19	134	31	603	249	218	89	1816	2
2334	141	7	418	-80	108	230	238	141	591	3
2924	111	22	120	-3	300	251	210	76	649	1
3067	43	11	30	-2	2624	222	215	126	1296	1
2942	243	7	470	49	5927	207	246	176	5992	2
2962	64	7	408	62	4597	227	226	133	6293	2
3224	72	5	663	52	4188	225	231	141	1950	1
2929	147	11	127	27	3354	235	239	133	1760	2
2801	205	7	466	44	1939	216	246	166	1984	5
2252	347	24	319	96	454	166	193	160	330	2
2959	59	17	95	21	1917	231	202	98	2481	1
2183	22	37	60	27	1288	170	136	78	1034	3
2803	4	10	108	22	2037	207	220	151	2574	2
2989	51	22	510	201	2122	225	188	87	2060	1
3040	298	11	85	11	3425	188	236	188	335	1
2886	284	20	576	171	376	159	236	215	1771	2
2757	104	12	150	9	2065	240	225	114	990	2
2202	5	23	127	101	234	184	190	137	558	3
3050	183	9	283	41	2210	223	247	157	1421	2
3366	225	6	350	50	3670	211	246	172	2138	7
3010	355	3	0	0	5328	215	234	157	2338	1
2320	247	11	379	-119	67	198	248	189	458	3
3216	73	16	247	0	1530	237	207	96	2657	1
2623	307	18	127	14	485	168	227	198	1215	2
3153	45	9	1236	284	2922	223	220	131	1674	2
2518	82	13	120	10	162	238	216	107	1172	2
2601	241	11	408	83	2284	199	249	188	379	3
2998	151	17	124	23	4100	239	238	123	5208	2
2897	287	20	480	13	1282	161	235	212	1383	2
3250	314	17	342	95	1521	172	224	191	2971	1
2615	152	6	30	3	649	227	240	147	1142	2
3106	57	11	127	16	3254	228	217	121	5427	1
2753	75	5	30	-1	2030	226	231	140	976	2
2562	69	31	108	40	1514	235	164	38	1552	2
3084	9	22	120	30	3540	190	190	131	1415	1
3208	106	8	323	27	5667	233	231	130	2524	1
2851	147	10	607	292	1290	234	239	136	1062	2
2946	10	7	150	-2	2074	213	226	151	331	2
2521	239	22	268	88	511	175	252	209	192	2
2940	27	1	228	33	3539	218	236	155	4702	2
2769	109	19	42	3	2264	248	216	88	582	2
3042	42	21	255	20	5049	218	188	96	2609	1
2317	28	32	108	60	1498	189	152	80	1008	3
2915	306	19	90	22	646	165	226	200	2571	1
3144	209	6	42	4	1856	215	246	167	2001	1
2861	145	28	108	48	780	245	223	86	1052	2
2967	45	5	0	0	2565	222	228	142	1892	1
3346	191	20	765	210	912	215	251	161	4453	2
2727	170	14	30	0	1237	230	245	143	1914	1
2765	326	40	484	117	942	97	165	191	1470	2
3218	84	17	300	-34	1581	242	209	92	2467	1
2691	235	13	67	16	1307	197	251	190	3485	2
3029	354	11	85	9	95	201	220	157	1190	2
3152	220	12	175	22	2561	206	251	180	524	2
2751	41	21	170	55	1060	217	189	98	1760	2
2326	137	32	42	22	799	249	208	59	755	3
3187	57	10	67	-3	335	227	220	126	2072	1
3009	96	14	331	70	309	241	219	105	1983	2
2439	3	20	481	209	955	190	199	142	1025	3
3338	236	10	300	27	1008	202	249	184	1620	1
3189	151	21	350	98	3777	241	235	114	792	2
2846	2	20	430	209	1136	187	197	143	553	2
2932	99	11	175	39	3466	238	225	117	2289	2
2811	69	4	618	81	2910	224	231	143	1671	2
3123	144	12	150	4	3409	237	238	129	5038	1
2255	49	5	0	0	810	222	229	142	532	3
2760	130	16	67	0	450	244	229	109	330	2
3244	250	6	816	69	4179	208	244	174	2497	1
3130	54	6	240	3	1816	224	226	137	792	1
2390	26	21	234	16	878	206	191	115	967	6
2738	226	31	382	108	3097	161	250	209	1722	2
2855	187	17	247	76	1943	220	250	158	2103	2
3365	79	30	150	112	4119	243	171	37	4101	7
2936	358	14	42	8	2308	197	212	152	1816	1
2699	196	14	382	11	541	216	251	166	886	2
2865	59	19	612	191	636	230	196	90	2456	2
3136	135	13	228	23	3736	240	234	121	3065	2
3192	329	14	283	54	3630	186	223	176	1867	1
3130	204	19	1026	141	3225	205	254	176	2144	2
2575	15	7	242	-1	569	214	225	148	1165	2
3778	322	9	875	332	5117	198	232	173	3207	7
2951	286	12	234	12	2874	187	239	192	2126	2
3178	302	10	90	12	1243	191	235	184	1188	1
3252	347	8	170	37	3235	204	227	161	4098	1
3154	124	16	218	44	1320	245	227	106	1761	2
2927	62	13	150	-48	638	230	214	114	690	1
3036	135	13	509	-21	1063	240	234	121	1396	2
2891	71	14	446	198	457	235	213	107	1574	2
3101	270	3	300	60	900	212	240	166	1651	2
2620	191	4	120	8	708	219	242	159	1054	2
3155	307	9	323	39	3379	195	235	180	4450	1
3214	225	1	454	46	735	217	239	159	335	1
2515	24	22	90	12	1289	202	187	114	1376	6
3148	92	27	67	25	2914	250	186	47	3389	1
3124	315	0	642	79	1825	217	237	157	849	2
2843	86	21	268	118	1940	245	199	73	566	5
3267	31	21	120	15	2554	209	190	109	1361	1
2824	137	31	67	26	5028	249	211	65	4599	2
3026	245	19	430	52	5951	177	251	208	1768	2
3066	224	14	210	1	2265	201	253	186	384	2
3244	21	11	981	72	1451	213	217	140	2850	2
