Area	Perimeter	MajorAxisLength	MinorAxisLength	AspectRation	Eccentricity	ConvexArea	EquivDiameter	Extent	Solidity	roundness	Compactness	ShapeFactor1	ShapeFactor2	ShapeFactor3	ShapeFactor4	Class
29715	638.811	241.8003	156.8964	1.5411	0.7609	30059	194.5104	0.6994	0.9886	0.915	0.8044	0.0081	0.0021	0.6471	0.9973	3
29715	653.335	247.3275	153.2877	1.6135	0.7848	30100	194.5104	0.7725	0.9872	0.8748	0.7864	0.0083	0.002	0.6185	0.9979	3
29721	630.611	229.3129	165.3698	1.3867	0.6928	29989	194.5301	0.7698	0.9911	0.9392	0.8483	0.0077	0.0025	0.7196	0.9979	3
29722	657.802	251.6451	150.4271	1.6729	0.8017	30104	194.5334	0.6938	0.9873	0.8632	0.773	0.0085	0.0019	0.5976	0.9997	3
29725	639.815	244.4088	155.3037	1.5737	0.7722	29972	194.5432	0.7473	0.9918	0.9125	0.796	0.0082	0.002	0.6336	0.9971	3
29728	633.777	242.0132	156.7782	1.5437	0.7618	29952	194.553	0.8127	0.9925	0.93	0.8039	0.0081	0.0021	0.6462	0.9976	3
29731	646.591	245.0687	154.8508	1.5826	0.7751	30058	194.5628	0.7138	0.9891	0.8936	0.7939	0.0082	0.002	0.6303	0.9975	3
29732	638.922	237.7443	159.4802	1.4907	0.7416	30013	194.5661	0.7429	0.9906	0.9152	0.8184	0.008	0.0022	0.6698	0.9984	3
29734	640.924	237.458	159.7691	1.4863	0.7398	30046	194.5726	0.7586	0.9896	0.9096	0.8194	0.008	0.0022	0.6714	0.9979	3
29741	641.815	237.3908	160.0059	1.4836	0.7387	30077	194.5955	0.8079	0.9888	0.9073	0.8197	0.008	0.0022	0.672	0.9969	3
29756	635.482	237.7559	159.7211	1.4886	0.7407	30124	194.6446	0.7378	0.9878	0.9259	0.8187	0.008	0.0022	0.6702	0.9977	3
29760	656.499	248.0333	153.1978	1.619	0.7865	30254	194.6577	0.6839	0.9837	0.8677	0.7848	0.0083	0.002	0.6159	0.9972	3
29765	639.206	239.9264	158.1973	1.5166	0.7518	30121	194.674	0.7103	0.9882	0.9154	0.8114	0.0081	0.0022	0.6584	0.9985	3
29767	637.316	233.0195	163.1493	1.4283	0.714	30108	194.6806	0.7867	0.9887	0.9209	0.8355	0.0078	0.0024	0.698	0.9969	3
29784	636.037	234.92	161.6669	1.4531	0.7255	30088	194.7361	0.7576	0.9899	0.9252	0.8289	0.0079	0.0023	0.6872	0.9985	3
29790	657.903	262.8508	144.5608	1.8183	0.8352	30136	194.7558	0.729	0.9885	0.8649	0.7409	0.0088	0.0016	0.549	0.9982	3
29791	629.87	231.6707	164.0526	1.4122	0.7061	30080	194.759	0.7434	0.9904	0.9436	0.8407	0.0078	0.0024	0.7067	0.998	3
29793	630.527	229.4109	165.9584	1.3823	0.6904	30125	194.7656	0.8124	0.989	0.9417	0.849	0.0077	0.0025	0.7208	0.9963	3
29793	640.305	239.7572	158.4071	1.5136	0.7507	30116	194.7656	0.7414	0.9893	0.9132	0.8123	0.008	0.0022	0.6599	0.9988	3
29795	641.153	234.7526	162.1963	1.4473	0.7229	30161	194.7721	0.8049	0.9879	0.9108	0.8297	0.0079	0.0023	0.6884	0.9963	3
29811	638.922	240.3819	158.8579	1.5132	0.7505	30123	194.8244	0.77	0.9896	0.9177	0.8105	0.0081	0.0021	0.6569	0.994	3
29815	631.602	228.852	166.3361	1.3758	0.6868	30149	194.8375	0.7994	0.9889	0.9392	0.8514	0.0077	0.0025	0.7248	0.9972	3
29817	654.94	249.9394	153.5128	1.6281	0.7892	30306	194.844	0.7611	0.9839	0.8735	0.7796	0.0084	0.0019	0.6077	0.9895	3
29819	659.388	251.4298	151.7987	1.6563	0.7972	30224	194.8505	0.7899	0.9866	0.8618	0.775	0.0084	0.0019	0.6006	0.9948	3
29821	638.896	239.9518	158.6249	1.5127	0.7503	30101	194.8571	0.8032	0.9907	0.9181	0.8121	0.008	0.0022	0.6595	0.9976	3
29833	626.445	229.6468	165.513	1.3875	0.6932	30095	194.8963	0.7466	0.9913	0.9553	0.8487	0.0077	0.0025	0.7203	0.9993	3
29837	638.618	236.8907	160.783	1.4734	0.7344	30188	194.9093	0.7533	0.9884	0.9194	0.8228	0.0079	0.0022	0.677	0.9974	3
29840	641.576	233.5531	162.9629	1.4332	0.7163	30170	194.9191	0.7782	0.9891	0.911	0.8346	0.0078	0.0023	0.6965	0.9982	3
29842	637.688	230.4322	165.4465	1.3928	0.6961	30196	194.9257	0.7595	0.9883	0.9222	0.8459	0.0077	0.0024	0.7156	0.9966	3
29842	648.297	245.6387	155.1095	1.5836	0.7754	30177	194.9257	0.7989	0.9889	0.8923	0.7935	0.0082	0.002	0.6297	0.9972	3
29842	636.204	229.4912	165.9756	1.3827	0.6906	30146	194.9257	0.7271	0.9899	0.9265	0.8494	0.0077	0.0025	0.7214	0.9975	3
29846	641.989	241.684	157.7224	1.5323	0.7577	30187	194.9387	0.8073	0.9887	0.91	0.8066	0.0081	0.0021	0.6506	0.9969	3
29847	636.68	235.815	161.7746	1.4577	0.7276	30207	194.942	0.7646	0.9881	0.9253	0.8267	0.0079	0.0023	0.6834	0.9962	3
29847	661.797	238.7327	159.5772	1.496	0.7438	30349	194.942	0.7528	0.9835	0.8564	0.8166	0.008	0.0022	0.6668	0.9975	3
29850	632.695	225.9156	168.5936	1.34	0.6656	30231	194.9518	0.7478	0.9874	0.9371	0.8629	0.0076	0.0026	0.7447	0.9979	3
29852	637.012	231.0692	164.7324	1.4027	0.7013	30185	194.9583	0.7335	0.989	0.9245	0.8437	0.0077	0.0024	0.7119	0.9985	3
29859	647.234	241.3205	157.8163	1.5291	0.7565	30290	194.9812	0.7572	0.9858	0.8957	0.808	0.0081	0.0021	0.6528	0.9982	3
29860	649.63	244.2635	155.8535	1.5673	0.77	30257	194.9844	0.791	0.9869	0.8891	0.7983	0.0082	0.002	0.6372	0.9987	3
29860	651.293	246.6332	154.7007	1.5943	0.7788	30256	194.9844	0.7601	0.9869	0.8846	0.7906	0.0083	0.002	0.625	0.9965	3
29863	629.94	228.482	166.7828	1.3699	0.6835	30127	194.9942	0.8067	0.9912	0.9457	0.8534	0.0077	0.0025	0.7283	0.9978	3
29865	644.718	239.4434	159.3144	1.503	0.7465	30205	195.0008	0.7527	0.9887	0.9029	0.8144	0.008	0.0022	0.6632	0.9968	3
29878	636.549	240.0386	158.8837	1.5108	0.7496	30181	195.0432	0.7572	0.99	0.9266	0.8125	0.008	0.0022	0.6602	0.9975	3
29882	649.082	247.4278	154.7793	1.5986	0.7802	30213	195.0563	0.6714	0.989	0.8913	0.7883	0.0083	0.002	0.6215	0.9935	3
29883	640.661	239.1823	159.5339	1.4993	0.7451	30178	195.0595	0.7042	0.9902	0.9149	0.8155	0.008	0.0022	0.6651	0.9971	3
29891	640.169	237.0084	160.8427	1.4735	0.7345	30197	195.0856	0.7815	0.9899	0.9166	0.8231	0.0079	0.0022	0.6775	0.9984	3
29893	646.44	240.1606	158.8738	1.5116	0.7499	30316	195.0922	0.7612	0.986	0.8989	0.8123	0.008	0.0022	0.6599	0.9975	3
29897	644.523	241.8318	157.7279	1.5332	0.758	30205	195.1052	0.7069	0.9898	0.9044	0.8068	0.0081	0.0021	0.6509	0.998	3
29899	632.321	223.4258	170.8833	1.3075	0.6442	30217	195.1117	0.7958	0.9895	0.9397	0.8733	0.0075	0.0027	0.7626	0.9971	3
29900	633.483	229.6931	166.0738	1.3831	0.6908	30267	195.115	0.7327	0.9879	0.9363	0.8495	0.0077	0.0025	0.7216	0.998	3
29909	646.672	239.763	159.3047	1.5051	0.7474	30387	195.1444	0.7108	0.9843	0.8988	0.8139	0.008	0.0022	0.6624	0.997	3
29912	646.356	241.7511	157.9375	1.5307	0.7571	30313	195.1541	0.7651	0.9868	0.8997	0.8073	0.0081	0.0021	0.6517	0.9975	3
29913	635.697	233.2549	163.538	1.4263	0.7131	30208	195.1574	0.7795	0.9902	0.9302	0.8367	0.0078	0.0024	0.7	0.9984	3
29915	637.982	238.2187	160.1708	1.4873	0.7402	30243	195.1639	0.7295	0.9892	0.9236	0.8193	0.008	0.0022	0.6712	0.9983	3
29920	641.567	236.3747	161.4635	1.464	0.7303	30221	195.1802	0.7614	0.99	0.9135	0.8257	0.0079	0.0023	0.6818	0.9982	3
29921	652.57	245.9319	155.4	1.5826	0.7751	30344	195.1835	0.6939	0.9861	0.8829	0.7936	0.0082	0.002	0.6299	0.9968	3
29923	633.899	229.5403	166.3706	1.3797	0.689	30216	195.19	0.8206	0.9903	0.9358	0.8504	0.0077	0.0025	0.7231	0.9977	3
29925	647.57	237.714	161.0048	1.4764	0.7357	30321	195.1966	0.7853	0.9869	0.8967	0.8211	0.0079	0.0022	0.6743	0.9955	3
29928	654.766	239.8804	159.8485	1.5007	0.7456	30304	195.2063	0.7774	0.9876	0.8772	0.8138	0.008	0.0022	0.6622	0.9938	3
29928	645.731	241.6902	158.1129	1.5286	0.7563	30331	195.2063	0.7145	0.9867	0.902	0.8077	0.0081	0.0021	0.6523	0.9972	3
29930	640.443	235.2699	162.3481	1.4492	0.7238	30245	195.2129	0.7803	0.9896	0.917	0.8297	0.0079	0.0023	0.6885	0.9977	3
29938	637.143	230.8104	165.4636	1.3949	0.6972	30268	195.2389	0.7815	0.9891	0.9267	0.8459	0.0077	0.0024	0.7155	0.9981	3
29948	636.964	231.1941	165.4664	1.3972	0.6984	30305	195.2715	0.7338	0.9882	0.9276	0.8446	0.0077	0.0024	0.7134	0.9968	3
29957	645.43	240.608	158.7912	1.5152	0.7513	30376	195.3009	0.7417	0.9862	0.9037	0.8117	0.008	0.0022	0.6589	0.9983	3
29958	659.487	241.8082	158.9227	1.5215	0.7537	30426	195.3041	0.7661	0.9846	0.8656	0.8077	0.0081	0.0021	0.6524	0.9926	3
29961	631.511	223.433	171.0476	1.3063	0.6434	30299	195.3139	0.7977	0.9888	0.9441	0.8741	0.0075	0.0027	0.7641	0.9982	3
29970	639.615	239.8071	159.431	1.5041	0.747	30256	195.3433	0.7653	0.9905	0.9206	0.8146	0.008	0.0022	0.6635	0.9981	3
29983	637.582	231.8095	164.8286	1.4064	0.7031	30312	195.3856	0.7623	0.9891	0.9269	0.8429	0.0077	0.0024	0.7104	0.9991	3
29986	650.014	246.315	155.8957	1.58	0.7742	30489	195.3954	0.6912	0.9835	0.8918	0.7933	0.0082	0.002	0.6293	0.9943	3
29987	647.979	248.8178	153.6976	1.6189	0.7864	30330	195.3987	0.735	0.9887	0.8975	0.7853	0.0083	0.0019	0.6167	0.9984	3
29990	641.991	236.8733	161.7399	1.4645	0.7306	30358	195.4084	0.7459	0.9879	0.9144	0.8249	0.0079	0.0023	0.6805	0.9967	3
29994	633.184	232.9905	164.0755	1.42	0.71	30305	195.4215	0.7662	0.9897	0.9401	0.8388	0.0078	0.0024	0.7035	0.999	3
30006	652.956	238.6139	160.4317	1.4873	0.7402	30456	195.4605	0.7299	0.9852	0.8844	0.8192	0.008	0.0022	0.671	0.998	3
30012	634.168	229.1647	167.0002	1.3722	0.6848	30308	195.4801	0.7655	0.9902	0.9378	0.853	0.0076	0.0025	0.7276	0.9985	3
30015	641.881	236.166	162.1171	1.4568	0.7272	30321	195.4899	0.79	0.9899	0.9155	0.8278	0.0079	0.0023	0.6852	0.9982	3
30017	634.725	231.4203	165.4694	1.3986	0.6991	30345	195.4964	0.7283	0.9892	0.9363	0.8448	0.0077	0.0024	0.7136	0.9981	3
30019	643.041	244.2275	157.0525	1.5551	0.7658	30350	195.5029	0.7706	0.9891	0.9123	0.8005	0.0081	0.0021	0.6408	0.9965	3
30029	637.309	234.2534	163.94	1.4289	0.7143	30398	195.5354	0.7854	0.9879	0.9291	0.8347	0.0078	0.0023	0.6968	0.9956	3
30033	637.682	235.9565	162.3813	1.4531	0.7255	30355	195.5485	0.7855	0.9894	0.9281	0.8287	0.0079	0.0023	0.6868	0.998	3
30034	642.312	242.2081	158.1441	1.5316	0.7574	30360	195.5517	0.7551	0.9893	0.9148	0.8074	0.0081	0.0021	0.6518	0.9983	3
30035	652.129	250.8568	152.7341	1.6424	0.7933	30333	195.555	0.7665	0.9902	0.8875	0.7795	0.0084	0.0019	0.6077	0.9981	3
30035	634.05	229.5179	167.2245	1.3725	0.6849	30347	195.555	0.7902	0.9897	0.9388	0.852	0.0076	0.0025	0.7259	0.9964	3
30036	633.123	231.9976	164.97	1.4063	0.7031	30322	195.5582	0.7958	0.9906	0.9416	0.8429	0.0077	0.0024	0.7105	0.9992	3
30042	648.527	246.4217	155.511	1.5846	0.7757	30352	195.5778	0.6936	0.9898	0.8976	0.7937	0.0082	0.002	0.6299	0.9982	3
30051	631.405	225.0001	170.5622	1.3192	0.6522	30343	195.6071	0.7571	0.9904	0.9472	0.8694	0.0075	0.0026	0.7558	0.997	3
30052	644.176	248.4671	154.2009	1.6113	0.7841	30340	195.6103	0.7262	0.9905	0.9101	0.7873	0.0083	0.002	0.6198	0.9987	3
30057	642.063	239.8814	160.0678	1.4986	0.7448	30433	195.6266	0.8052	0.9876	0.9162	0.8155	0.008	0.0022	0.6651	0.9967	3
30057	633.911	234.2013	163.7145	1.4305	0.7151	30379	195.6266	0.7771	0.9894	0.9399	0.8353	0.0078	0.0023	0.6977	0.9981	3
30063	648.1	250.308	153.4984	1.6307	0.7899	30410	195.6461	0.7895	0.9886	0.8994	0.7816	0.0083	0.0019	0.6109	0.9962	3
30064	636	235.8228	162.861	1.448	0.7232	30319	195.6494	0.6981	0.9916	0.934	0.8296	0.0078	0.0023	0.6883	0.9967	3
30065	642.016	239.4652	160.2928	1.4939	0.7429	30415	195.6526	0.7506	0.9885	0.9166	0.817	0.008	0.0022	0.6676	0.9973	3
30066	636.73	226.6511	168.9916	1.3412	0.6664	30438	195.6559	0.749	0.9878	0.9319	0.8632	0.0075	0.0026	0.7452	0.9995	3
30074	645.524	234.3923	164.012	1.4291	0.7144	30430	195.6819	0.7184	0.9883	0.9069	0.8348	0.0078	0.0023	0.697	0.9961	3
30074	643.644	241.1044	159.2655	1.5139	0.7508	30417	195.6819	0.7362	0.9887	0.9122	0.8116	0.008	0.0021	0.6587	0.9972	3
30086	640.508	236.9364	162.7266	1.456	0.7269	30409	195.7209	0.8247	0.9894	0.9216	0.826	0.0079	0.0023	0.6824	0.9935	3
30090	644.68	237.6355	161.7765	1.4689	0.7325	30455	195.7339	0.7126	0.988	0.9098	0.8237	0.0079	0.0022	0.6784	0.9966	3
30090	660.631	239.0227	160.5567	1.4887	0.7408	30615	195.7339	0.7127	0.9829	0.8664	0.8189	0.0079	0.0022	0.6706	0.9983	3
30092	652.617	237.0171	162.3603	1.4598	0.7285	30531	195.7405	0.7108	0.9856	0.8879	0.8258	0.0079	0.0023	0.682	0.9956	3
30095	637.131	236.8263	162.2537	1.4596	0.7284	30408	195.7502	0.7207	0.9897	0.9316	0.8266	0.0079	0.0023	0.6832	0.9972	3
30097	644.586	242.6372	158.3363	1.5324	0.7577	30440	195.7567	0.7937	0.9887	0.9103	0.8068	0.0081	0.0021	0.6509	0.9975	3
30099	638.821	237.1419	162.3034	1.4611	0.7291	30477	195.7632	0.8036	0.9876	0.9268	0.8255	0.0079	0.0023	0.6815	0.9957	3
30099	635.852	230.3142	166.6326	1.3822	0.6903	30427	195.7632	0.7916	0.9892	0.9355	0.85	0.0077	0.0025	0.7225	0.9986	3
30101	647.302	237.8696	161.9878	1.4684	0.7323	30531	195.7697	0.7178	0.9859	0.9028	0.823	0.0079	0.0022	0.6773	0.9946	3
30101	649.144	242.9564	157.9521	1.5382	0.7598	30402	195.7697	0.7296	0.9901	0.8977	0.8058	0.0081	0.0021	0.6493	0.9987	3
30103	649.08	242.8026	158.715	1.5298	0.7568	30544	195.7762	0.7086	0.9856	0.8979	0.8063	0.0081	0.0021	0.6501	0.9946	3
30107	637.623	234.4665	163.8948	1.4306	0.7151	30421	195.7892	0.8095	0.9897	0.9306	0.835	0.0078	0.0023	0.6973	0.9975	3
30109	648.076	244.3649	157.2617	1.5539	0.7654	30471	195.7957	0.7875	0.9881	0.9009	0.8012	0.0081	0.0021	0.642	0.9976	3
30112	636.557	232.7108	165.1591	1.409	0.7045	30434	195.8055	0.746	0.9894	0.9338	0.8414	0.0077	0.0024	0.708	0.9975	3
30113	641.52	236.1498	162.6633	1.4518	0.7249	30428	195.8087	0.7329	0.9896	0.9195	0.8292	0.0078	0.0023	0.6875	0.9981	3
30120	634.91	233.6502	164.7018	1.4186	0.7093	30433	195.8315	0.8134	0.9897	0.9389	0.8381	0.0078	0.0024	0.7025	0.9966	3
30124	635.442	233.4415	164.7368	1.4171	0.7085	30459	195.8445	0.7484	0.989	0.9375	0.8389	0.0077	0.0024	0.7038	0.9974	3
30124	640.849	237.2261	161.9863	1.4645	0.7306	30443	195.8445	0.7279	0.9895	0.9217	0.8256	0.0079	0.0023	0.6816	0.9981	3
30126	645.034	230.9082	166.6224	1.3858	0.6923	30524	195.851	0.7257	0.987	0.9099	0.8482	0.0077	0.0024	0.7194	0.997	3
30127	647.802	239.8234	160.4128	1.495	0.7434	30442	195.8543	0.7928	0.9897	0.9022	0.8167	0.008	0.0022	0.6669	0.9971	3
30128	634.927	237.9193	161.3935	1.4742	0.7347	30382	195.8575	0.7878	0.9916	0.9391	0.8232	0.0079	0.0022	0.6777	0.999	3
30128	649.502	242.7659	158.3639	1.533	0.7579	30498	195.8575	0.6977	0.9879	0.8975	0.8068	0.0081	0.0021	0.6509	0.9978	3
30129	635.077	231.3593	165.978	1.3939	0.6967	30433	195.8608	0.7755	0.99	0.9387	0.8466	0.0077	0.0024	0.7167	0.999	3
30131	638.574	237.23	162.0887	1.4636	0.7302	30434	195.8673	0.7671	0.99	0.9285	0.8256	0.0079	0.0023	0.6817	0.9977	3
30132	641.444	235.3682	164.0479	1.4348	0.7171	30578	195.8705	0.7698	0.9854	0.9203	0.8322	0.0078	0.0023	0.6925	0.9936	3
30136	638.327	230.3926	167.3833	1.3764	0.6872	30491	195.8835	0.7787	0.9884	0.9294	0.8502	0.0076	0.0025	0.7229	0.995	3
30145	655.072	253.6555	151.6218	1.6729	0.8017	30467	195.9128	0.787	0.9894	0.8828	0.7724	0.0084	0.0018	0.5965	0.998	3
30150	639.517	237.8867	161.5625	1.4724	0.734	30459	195.929	0.7979	0.9899	0.9264	0.8236	0.0079	0.0022	0.6784	0.9988	3
30155	643.128	244.8165	157.415	1.5552	0.7659	30529	195.9452	0.6943	0.9877	0.9162	0.8004	0.0081	0.0021	0.6406	0.9963	3
30155	645.525	241.476	159.4125	1.5148	0.7511	30503	195.9452	0.6986	0.9886	0.9094	0.8114	0.008	0.0021	0.6584	0.9974	3
30161	639.838	232.6757	165.4374	1.4064	0.7032	30509	195.9647	0.7945	0.9886	0.9258	0.8422	0.0077	0.0024	0.7093	0.9976	3
30164	656.289	241.6226	159.2013	1.5177	0.7522	30597	195.9745	0.7679	0.9858	0.8801	0.8111	0.008	0.0021	0.6578	0.9984	3
30167	641.649	235.8461	163.586	1.4417	0.7203	30553	195.9842	0.8167	0.9874	0.9208	0.831	0.0078	0.0023	0.6905	0.9956	3
30168	645.659	245.8084	156.7916	1.5677	0.7702	30504	195.9875	0.8091	0.989	0.9094	0.7973	0.0081	0.002	0.6357	0.9966	3
30170	634.852	226.5476	170.0488	1.3322	0.6607	30467	195.994	0.8102	0.9903	0.9407	0.8651	0.0075	0.0026	0.7485	0.9971	3
30173	646.892	236.7537	162.9183	1.4532	0.7256	30612	196.0037	0.8287	0.9857	0.9061	0.8279	0.0078	0.0023	0.6854	0.996	3
30180	639.114	237.3642	162.3513	1.462	0.7295	30533	196.0265	0.7456	0.9884	0.9285	0.8258	0.0079	0.0023	0.682	0.9971	3
30183	644.251	245.6464	156.7856	1.5668	0.7698	30460	196.0362	0.6987	0.9909	0.9138	0.798	0.0081	0.002	0.6369	0.9978	3
30188	673.779	232.4661	166.0481	1.4	0.6999	30767	196.0524	0.7801	0.9812	0.8356	0.8434	0.0077	0.0024	0.7113	0.9958	3
30189	645.597	239.4044	160.8217	1.4886	0.7408	30548	196.0557	0.7186	0.9882	0.9102	0.8189	0.0079	0.0022	0.6706	0.9983	3
30196	649.25	249.2408	155.0719	1.6073	0.7829	30558	196.0784	0.7868	0.9882	0.9002	0.7867	0.0083	0.002	0.6189	0.9947	3
30197	651.906	242.9028	158.8432	1.5292	0.7565	30602	196.0817	0.7489	0.9868	0.8929	0.8072	0.008	0.0021	0.6516	0.9965	3
30199	635.705	227.2219	169.6702	1.3392	0.6651	30525	196.0881	0.7901	0.9893	0.9391	0.863	0.0075	0.0026	0.7447	0.9973	3
30200	639.057	234.2466	164.5563	1.4235	0.7117	30517	196.0914	0.7198	0.9896	0.9293	0.8371	0.0078	0.0023	0.7008	0.9975	3
30200	642.56	241.8058	159.4272	1.5167	0.7519	30530	196.0914	0.7981	0.9892	0.9192	0.8109	0.008	0.0021	0.6576	0.9974	3
30210	651.194	254.8003	151.3875	1.6831	0.8044	30507	196.1239	0.7886	0.9903	0.8952	0.7697	0.0084	0.0018	0.5925	0.9972	3
30215	654.735	253.959	151.8414	1.6725	0.8016	30510	196.1401	0.749	0.9903	0.8857	0.7723	0.0084	0.0018	0.5965	0.9977	3
30221	642.338	242.2523	159.055	1.5231	0.7543	30551	196.1596	0.7767	0.9892	0.9204	0.8097	0.008	0.0021	0.6557	0.9986	3
30232	649.447	234.1306	164.5461	1.4229	0.7114	30634	196.1953	0.8001	0.9869	0.9007	0.838	0.0077	0.0024	0.7022	0.9992	3
30240	662.069	254.4626	152.1133	1.6728	0.8017	30632	196.2212	0.7704	0.9872	0.8669	0.7711	0.0084	0.0018	0.5946	0.9947	3
30243	647.283	230.5747	167.3594	1.3777	0.6879	30655	196.2309	0.7492	0.9866	0.9071	0.8511	0.0076	0.0025	0.7243	0.9979	3
30247	636.805	236.2279	163.3449	1.4462	0.7224	30503	196.2439	0.7911	0.9916	0.9373	0.8307	0.0078	0.0023	0.6901	0.9981	3
30250	649.872	237.8159	162.3839	1.4645	0.7306	30612	196.2537	0.7314	0.9882	0.9001	0.8252	0.0079	0.0022	0.681	0.9974	3
30256	640.605	241.4801	159.7984	1.5112	0.7497	30573	196.2731	0.7053	0.9896	0.9265	0.8128	0.008	0.0021	0.6606	0.9983	3
30259	658.76	257.706	150.2185	1.7155	0.8125	30644	196.2828	0.7973	0.9874	0.8762	0.7617	0.0085	0.0018	0.5801	0.9952	3
30277	637.285	237.9489	162.163	1.4673	0.7318	30564	196.3412	0.7972	0.9906	0.9368	0.8251	0.0079	0.0022	0.6809	0.9991	3
30280	638.814	238.1777	162.1048	1.4693	0.7327	30591	196.3509	0.7887	0.9898	0.9324	0.8244	0.0079	0.0022	0.6796	0.9985	3
30283	650.688	245.6006	157.161	1.5627	0.7685	30610	196.3607	0.8073	0.9893	0.8988	0.7995	0.0081	0.002	0.6392	0.9989	3
30287	646.141	242.6682	159.0701	1.5255	0.7552	30639	196.3736	0.7792	0.9885	0.9116	0.8092	0.008	0.0021	0.6548	0.999	3
30288	648.98	242.6675	159.6032	1.5204	0.7533	30694	196.3769	0.7337	0.9868	0.9037	0.8092	0.008	0.0021	0.6549	0.9957	3
30292	637.514	226.7606	170.5993	1.3292	0.6588	30617	196.3898	0.8074	0.9894	0.9366	0.8661	0.0075	0.0026	0.7501	0.997	3
30298	656.262	247.9111	155.9922	1.5893	0.7772	30703	196.4093	0.7978	0.9868	0.884	0.7923	0.0082	0.002	0.6277	0.9975	3
30304	644.496	238.1605	162.5838	1.4648	0.7307	30657	196.4287	0.7384	0.9885	0.9168	0.8248	0.0079	0.0022	0.6803	0.9965	3
30306	649.051	241.2202	160.4852	1.5031	0.7466	30694	196.4352	0.7625	0.9874	0.904	0.8143	0.008	0.0022	0.6631	0.9968	3
30307	659.606	249.9055	154.6385	1.6161	0.7856	30654	196.4385	0.6876	0.9887	0.8754	0.7861	0.0082	0.0019	0.6179	0.9985	3
30314	647.757	247.5795	156.0984	1.586	0.7762	30631	196.4612	0.7011	0.9897	0.9079	0.7935	0.0082	0.002	0.6297	0.9987	3
30318	654.579	251.6026	154.4252	1.6293	0.7895	30710	196.4741	0.7047	0.9872	0.8892	0.7809	0.0083	0.0019	0.6098	0.9935	3
30322	645.639	241.305	160.5152	1.5033	0.7467	30671	196.4871	0.7256	0.9886	0.9141	0.8143	0.008	0.0022	0.663	0.9967	3
30328	640.099	232.1182	166.7451	1.3921	0.6957	30683	196.5065	0.7428	0.9884	0.9302	0.8466	0.0077	0.0024	0.7167	0.9977	3
30329	647.174	245.155	157.8137	1.5534	0.7653	30643	196.5098	0.8119	0.9898	0.91	0.8016	0.0081	0.0021	0.6425	0.9981	3
30330	645.992	243.0061	159.2068	1.5264	0.7555	30639	196.513	0.7998	0.9899	0.9133	0.8087	0.008	0.0021	0.654	0.9982	3
30331	650.478	241.818	160.1214	1.5102	0.7494	30699	196.5162	0.7128	0.988	0.9008	0.8127	0.008	0.0021	0.6604	0.9974	3
30335	645.199	243.7867	158.8604	1.5346	0.7585	30679	196.5292	0.7346	0.9888	0.9157	0.8062	0.008	0.0021	0.6499	0.9973	3
30336	647.093	248.7148	155.4688	1.5998	0.7806	30663	196.5324	0.7561	0.9893	0.9104	0.7902	0.0082	0.002	0.6244	0.9989	3
30341	659.183	250.7582	154.5253	1.6228	0.7876	30810	196.5486	0.7976	0.9848	0.8775	0.7838	0.0083	0.0019	0.6144	0.997	3
30344	648.551	244.3145	158.6026	1.5404	0.7606	30722	196.5583	0.7057	0.9877	0.9066	0.8045	0.0081	0.0021	0.6473	0.9971	3
30349	647.812	243.0052	159.3263	1.5252	0.7551	30739	196.5745	0.7444	0.9873	0.9088	0.8089	0.008	0.0021	0.6544	0.998	3
30350	640.443	235.8714	164.0825	1.4375	0.7184	30681	196.5778	0.7928	0.9892	0.9298	0.8334	0.0078	0.0023	0.6946	0.9985	3
30351	660.466	243.3849	159.1468	1.5293	0.7566	30818	196.581	0.705	0.9848	0.8743	0.8077	0.008	0.0021	0.6524	0.9977	3
30366	654.369	246.9603	158.0526	1.5625	0.7684	30808	196.6296	0.7678	0.9857	0.8912	0.7962	0.0081	0.002	0.6339	0.9905	3
30369	637.328	230.2822	168.1346	1.3696	0.6833	30660	196.6393	0.7306	0.9905	0.9395	0.8539	0.0076	0.0025	0.7292	0.9987	3
30372	638.102	233.8354	165.6538	1.4116	0.7058	30634	196.649	0.7918	0.9914	0.9374	0.841	0.0077	0.0024	0.7072	0.9983	3
30373	639.704	238.3944	162.5513	1.4666	0.7315	30661	196.6522	0.7174	0.9906	0.9327	0.8249	0.0078	0.0022	0.6805	0.998	3
30385	638.138	234.0249	165.5446	1.4137	0.7068	30690	196.6911	0.7436	0.9901	0.9376	0.8405	0.0077	0.0024	0.7064	0.9986	3
30390	650.855	239.403	162.1717	1.4762	0.7356	30841	196.7073	0.7905	0.9854	0.9015	0.8217	0.0079	0.0022	0.6751	0.9966	3
30391	647.15	232.2405	166.9158	1.3914	0.6953	30837	196.7105	0.7795	0.9855	0.9119	0.847	0.0076	0.0024	0.7174	0.9982	3
30393	640.171	239.1388	162.2206	1.4742	0.7347	30645	196.717	0.7965	0.9918	0.9319	0.8226	0.0079	0.0022	0.6767	0.9975	3
30396	639.337	234.755	165.0418	1.4224	0.7112	30704	196.7267	0.7552	0.99	0.9345	0.838	0.0077	0.0023	0.7023	0.9989	3
30398	644.92	240.5503	161.4825	1.4896	0.7412	30741	196.7332	0.7257	0.9888	0.9184	0.8178	0.0079	0.0022	0.6689	0.9964	3
30408	645.421	243.0581	159.9605	1.5195	0.7529	30696	196.7655	0.8122	0.9906	0.9173	0.8095	0.008	0.0021	0.6554	0.9958	3
